architecture,control,seed,class,support,positive_ROIs,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_conditional_accuracy,dominant_FN,dominant_FP,TP,FP,FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1,recall_delta_vs_A1,F1_delta_vs_A1
B3,placebo,17,histiocyte,24,23,0.08695652173913043,0.08333333333333333,0.0851063829787234,0.8566666666666667,0.42333333333333334,lymphocyte,lymphocyte,2,21,22,0.08695652173913043,0.08333333333333333,0.0851063829787234,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.16666666666666669,-0.15489361702127658
B3,placebo,17,melanophage,24,24,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.93,0.42333333333333334,tumor,tumor,17,14,7,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.10638297872340426,0.12056737588652482,0.1111111111111111,0.0,0.02169059011164276
B3,placebo,17,neutrophil,24,24,0.6190476190476191,0.5416666666666666,0.5777777777777777,0.9366666666666666,0.42333333333333334,endothelium,apoptosis,13,8,11,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.08037825059101655,0.09219858156028368,0.08392434988179669,0.04166666666666663,-0.007588075880758827
B3,placebo,17,stroma,24,24,0.23076923076923078,0.125,0.16216216216216217,0.8966666666666666,0.42333333333333334,endothelium,endothelium,3,10,21,0.23076923076923078,0.125,0.16216216216216217,0.01773049645390071,0.02127659574468085,0.018912529550827423,-0.04166666666666666,-0.04296604296604295
B3,placebo,17,epithelium,24,24,0.5925925925925926,0.6666666666666666,0.6274509803921569,0.9366666666666666,0.42333333333333334,tumor,tumor,16,11,8,0.5925925925925926,0.6666666666666666,0.627450980392157,0.10283687943262411,0.11347517730496454,0.10638297872340426,0.08333333333333326,0.044117647058823484
B3,placebo,17,endothelium,24,24,0.1794871794871795,0.2916666666666667,0.2222222222222222,0.8366666666666667,0.42333333333333334,lymphocyte,stroma,7,32,17,0.1794871794871795,0.2916666666666667,0.22222222222222224,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,-0.0072859744990892705
B3,placebo,17,apoptosis,24,23,0.35294117647058826,0.25,0.2926829268292683,0.9033333333333333,0.42333333333333334,tumor,tumor,6,11,19,0.35294117647058826,0.24,0.28571428571428564,0.03900709219858156,0.03900709219858156,0.037825059101654845,-0.041666666666666685,-0.03289846851956896
B3,placebo,29,tumor,71,57,0.5689655172413793,0.4647887323943662,0.5116279069767442,0.79,0.4066666666666667,melanophage,epithelium,33,25,38,0.5689655172413793,0.4647887323943662,0.5116279069767443,0.2127659574468085,0.19621749408983452,0.20189125295508276,-0.014084507042253502,-0.0114490161001789
B3,placebo,29,lymphocyte,37,32,0.3333333333333333,0.35135135135135137,0.34210526315789475,0.8333333333333334,0.4066666666666667,histiocyte,histiocyte,13,26,24,0.3333333333333333,0.35135135135135137,0.34210526315789475,0.054373522458628844,0.07092198581560284,0.05981087470449173,-0.02702702702702703,-0.02631578947368418
B3,placebo,29,plasma_cell,24,22,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.88,0.4066666666666667,tumor,lymphocyte,8,20,16,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.031914893617021274,0.0425531914893617,0.03522458628841608,-0.041666666666666685,-0.025641025641025605
B3,placebo,29,histiocyte,24,23,0.1875,0.25,0.21428571428571427,0.8533333333333334,0.4066666666666667,lymphocyte,lymphocyte,6,26,18,0.1875,0.25,0.21428571428571427,0.03368794326241135,0.0425531914893617,0.0359338061465721,-0.041666666666666685,-0.03132832080200501
B3,placebo,29,melanophage,24,24,0.5294117647058824,0.75,0.6206896551724138,0.9266666666666666,0.4066666666666667,tumor,tumor,18,16,6,0.5294117647058824,0.75,0.6206896551724139,0.10874704491725767,0.1276595744680851,0.11465721040189124,0.0,0.010520163646990044
B3,placebo,29,neutrophil,24,24,0.6,0.5,0.5454545454545454,0.9333333333333333,0.4066666666666667,tumor,apoptosis,12,8,12,0.6,0.5,0.5454545454545454,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,-0.025974025974025983
B3,placebo,29,stroma,24,24,0.25,0.25,0.25,0.88,0.4066666666666667,histiocyte,tumor,6,18,18,0.25,0.25,0.25,0.0425531914893617,0.0425531914893617,0.0425531914893617,-0.041666666666666685,-0.02450980392156865
B3,placebo,29,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.4066666666666667,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09574468085106383,0.09929078014184398,0.09692671394799056,0.0,0.0
B3,placebo,29,endothelium,24,24,0.35294117647058826,0.25,0.2926829268292683,0.9033333333333333,0.4066666666666667,stroma,histiocyte,6,11,18,0.35294117647058826,0.25,0.2926829268292683,0.03546099290780142,0.0425531914893617,0.037825059101654845,0.04166666666666666,0.03627267041901189
B3,placebo,29,apoptosis,24,23,0.25,0.25,0.25,0.88,0.4066666666666667,tumor,tumor,6,18,19,0.25,0.24,0.24489795918367346,0.03900709219858156,0.03900709219858156,0.037825059101654845,0.0,-0.022727272727272707
B3,placebo,43,tumor,71,57,0.5245901639344263,0.4507042253521127,0.48484848484848486,0.7733333333333333,0.41333333333333333,apoptosis,epithelium,32,29,39,0.5245901639344263,0.4507042253521127,0.48484848484848486,0.19858156028368795,0.19858156028368795,0.19385342789598112,-0.028169014084507005,-0.01885521885521879
B3,placebo,43,lymphocyte,37,32,0.4358974358974359,0.4594594594594595,0.4473684210526316,0.86,0.41333333333333333,histiocyte,histiocyte,17,22,20,0.4358974358974359,0.4594594594594595,0.4473684210526316,0.08156028368794327,0.09929078014184398,0.08794326241134752,-0.02702702702702703,-0.02016404647983594
B3,placebo,43,plasma_cell,24,22,0.35,0.2916666666666667,0.3181818181818182,0.9,0.41333333333333333,tumor,tumor,7,13,17,0.35,0.2916666666666667,0.31818181818181823,0.024822695035460994,0.03546099290780142,0.02813238770685579,0.0,-0.007399577167019056
B3,placebo,43,histiocyte,24,23,0.19047619047619047,0.16666666666666666,0.17777777777777778,0.8766666666666667,0.41333333333333333,lymphocyte,lymphocyte,4,17,20,0.19047619047619047,0.16666666666666666,0.17777777777777778,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,-0.004040404040404039
B3,placebo,43,melanophage,24,24,0.6206896551724138,0.75,0.6792452830188679,0.9433333333333334,0.41333333333333333,lymphocyte,tumor,18,11,6,0.6206896551724138,0.75,0.679245283018868,0.11702127659574468,0.1276595744680851,0.12056737588652482,0.04166666666666663,0.012578616352201255
B3,placebo,43,neutrophil,24,24,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.9366666666666666,0.41333333333333333,apoptosis,apoptosis,14,9,10,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.08687943262411348,0.09929078014184398,0.09030732860520094,-0.08333333333333326,-0.07092198581560283
B3,placebo,43,stroma,24,24,0.25,0.25,0.25,0.88,0.41333333333333333,endothelium,endothelium,6,18,18,0.25,0.25,0.25,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.041666666666666685,-0.030000000000000027
B3,placebo,43,epithelium,24,24,0.5,0.5416666666666666,0.52,0.92,0.41333333333333333,tumor,tumor,13,13,11,0.5,0.5416666666666666,0.52,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,-0.0106122448979592
B3,placebo,43,endothelium,24,24,0.25,0.2916666666666667,0.2692307692307692,0.8733333333333333,0.41333333333333333,stroma,stroma,7,21,17,0.25,0.2916666666666667,0.2692307692307692,0.037825059101654845,0.04964539007092199,0.04137115839243499,0.0,-0.01648351648351648
B3,placebo,43,apoptosis,24,23,0.20689655172413793,0.25,0.22641509433962265,0.8633333333333333,0.41333333333333333,tumor,tumor,6,23,19,0.20689655172413793,0.24,0.22222222222222224,0.037825059101654845,0.03900709219858156,0.03664302600472814,-0.08333333333333331,-0.06988120195667363
B3,real,17,tumor,71,57,0.581081081081081,0.6056338028169014,0.593103448275862,0.8033333333333333,0.44666666666666666,melanophage,epithelium,43,31,28,0.581081081081081,0.6056338028169014,0.593103448275862,0.23286052009456262,0.24822695035460993,0.2328605200945627,0.014084507042253502,0.013793103448275779
B3,real,17,lymphocyte,37,32,0.42857142857142855,0.4864864864864865,0.45569620253164556,0.8566666666666667,0.44666666666666666,histiocyte,histiocyte,18,24,19,0.42857142857142855,0.4864864864864865,0.4556962025316456,0.08747044917257683,0.10638297872340426,0.09408983451536643,-0.027027027027026973,-0.044303797468354444
B3,real,17,plasma_cell,24,22,0.29411764705882354,0.20833333333333334,0.24390243902439024,0.8966666666666666,0.44666666666666666,tumor,apoptosis,5,12,19,0.29411764705882354,0.20833333333333334,0.24390243902439027,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.0060975609756097615
B3,real,17,histiocyte,24,23,0.21739130434782608,0.20833333333333334,0.2127659574468085,0.8766666666666667,0.44666666666666666,lymphocyte,lymphocyte,5,18,19,0.21739130434782608,0.20833333333333334,0.2127659574468085,0.03546099290780142,0.031914893617021274,0.03309692671394799,-0.04166666666666666,-0.02723404255319148
B3,real,17,melanophage,24,24,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.93,0.44666666666666666,tumor,tumor,17,14,7,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.10638297872340426,0.12056737588652482,0.1111111111111111,0.0,0.02169059011164276
B3,real,17,neutrophil,24,24,0.7222222222222222,0.5416666666666666,0.6190476190476191,0.9466666666666667,0.44666666666666666,endothelium,apoptosis,13,5,11,0.7222222222222222,0.5416666666666666,0.619047619047619,0.08156028368794327,0.09219858156028368,0.08510638297872339,0.04166666666666663,0.03368176538908252
B3,real,17,stroma,24,24,0.3125,0.20833333333333334,0.25,0.9,0.44666666666666666,endothelium,endothelium,5,11,19,0.3125,0.20833333333333334,0.25,0.031914893617021274,0.03546099290780142,0.03309692671394799,0.041666666666666685,0.04487179487179488
B3,real,17,epithelium,24,24,0.56,0.5833333333333334,0.5714285714285714,0.93,0.44666666666666666,tumor,tumor,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,-0.011904761904761973
B3,real,17,endothelium,24,24,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.8433333333333334,0.44666666666666666,tumor,stroma,7,30,17,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,0.0
B3,real,17,apoptosis,24,23,0.4117647058823529,0.2916666666666667,0.34146341463414637,0.91,0.44666666666666666,tumor,plasma_cell,7,10,18,0.4117647058823529,0.28,0.3333333333333333,0.04609929078014184,0.04964539007092199,0.04728132387706856,0.0,0.015882019285309135
B3,real,29,tumor,71,57,0.6271186440677966,0.5211267605633803,0.5692307692307692,0.8133333333333334,0.44666666666666666,melanophage,epithelium,37,22,34,0.6271186440677966,0.5211267605633803,0.5692307692307693,0.23404255319148937,0.21631205673758866,0.22222222222222227,0.04225352112676056,0.0461538461538461
B3,real,29,lymphocyte,37,32,0.3888888888888889,0.3783783783783784,0.3835616438356164,0.85,0.44666666666666666,histiocyte,histiocyte,14,22,23,0.3888888888888889,0.3783783783783784,0.3835616438356164,0.05791962174940898,0.07328605200945626,0.06264775413711586,0.0,0.01514059120403749
B3,real,29,plasma_cell,24,22,0.3,0.375,0.3333333333333333,0.88,0.44666666666666666,tumor,lymphocyte,9,21,15,0.3,0.375,0.33333333333333326,0.038416075650118196,0.04964539007092199,0.041607565011820336,0.0,0.0
B3,real,29,histiocyte,24,23,0.20588235294117646,0.2916666666666667,0.2413793103448276,0.8533333333333334,0.44666666666666666,lymphocyte,lymphocyte,7,27,17,0.20588235294117646,0.2916666666666667,0.2413793103448276,0.044326241134751775,0.04964539007092199,0.04539007092198582,0.0,-0.004234724742891688
B3,real,29,melanophage,24,24,0.5277777777777778,0.7916666666666666,0.6333333333333333,0.9266666666666666,0.44666666666666666,histiocyte,tumor,19,17,5,0.5277777777777778,0.7916666666666666,0.6333333333333333,0.11583924349881795,0.1347517730496454,0.12174940898345152,0.04166666666666663,0.023163841807909535
B3,real,29,neutrophil,24,24,0.631578947368421,0.5,0.5581395348837209,0.9366666666666666,0.44666666666666666,plasma_cell,apoptosis,12,7,12,0.631578947368421,0.5,0.5581395348837209,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,-0.013289036544850474
B3,real,29,stroma,24,24,0.34782608695652173,0.3333333333333333,0.3404255319148936,0.8966666666666666,0.44666666666666666,histiocyte,endothelium,8,15,16,0.34782608695652173,0.3333333333333333,0.3404255319148936,0.05673758865248227,0.05673758865248227,0.05673758865248227,0.04166666666666663,0.06591572799332496
B3,real,29,epithelium,24,24,0.56,0.5833333333333334,0.5714285714285714,0.93,0.44666666666666666,tumor,tumor,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,-0.011904761904761973
B3,real,29,endothelium,24,24,0.47058823529411764,0.3333333333333333,0.3902439024390244,0.9166666666666666,0.44666666666666666,stroma,histiocyte,8,9,16,0.47058823529411764,0.3333333333333333,0.39024390243902435,0.04964539007092199,0.05673758865248227,0.05200945626477541,0.12499999999999997,0.13383364602876802
B3,real,29,apoptosis,24,23,0.2857142857142857,0.25,0.26666666666666666,0.89,0.44666666666666666,tumor,tumor,6,15,19,0.2857142857142857,0.24,0.2608695652173913,0.03900709219858156,0.03900709219858156,0.037825059101654845,0.0,-0.006060606060606044
B3,real,43,tumor,71,57,0.5555555555555556,0.49295774647887325,0.5223880597014925,0.7866666666666666,0.45,apoptosis,epithelium,35,28,36,0.5555555555555556,0.49295774647887325,0.5223880597014925,0.22340425531914893,0.2115839243498818,0.21158392434988185,0.014084507042253558,0.018684355997788837
B3,real,43,lymphocyte,37,32,0.475,0.5135135135135135,0.4935064935064935,0.87,0.45,histiocyte,histiocyte,19,21,18,0.475,0.5135135135135135,0.4935064935064935,0.09101654846335697,0.11347517730496454,0.09858156028368795,0.027027027027026973,0.025974025974025983
B3,real,43,plasma_cell,24,22,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.9033333333333333,0.45,tumor,tumor,7,12,17,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.026004728132387706,0.03546099290780142,0.02931442080378251,0.0,0.0
B3,real,43,histiocyte,24,23,0.19047619047619047,0.16666666666666666,0.17777777777777778,0.8766666666666667,0.45,lymphocyte,lymphocyte,4,17,20,0.19047619047619047,0.16666666666666666,0.17777777777777778,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,-0.004040404040404039
B3,real,43,melanophage,24,24,0.6428571428571429,0.75,0.6923076923076923,0.9466666666666667,0.45,lymphocyte,tumor,18,10,6,0.6428571428571429,0.75,0.6923076923076924,0.11702127659574468,0.1276595744680851,0.12056737588652482,0.04166666666666663,0.02564102564102566
B3,real,43,neutrophil,24,24,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9466666666666667,0.45,apoptosis,apoptosis,16,8,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10165484633569741,0.11347517730496454,0.10520094562647753,0.0,0.0
B3,real,43,stroma,24,24,0.2962962962962963,0.3333333333333333,0.3137254901960784,0.8833333333333333,0.45,endothelium,endothelium,8,19,16,0.2962962962962963,0.3333333333333333,0.3137254901960785,0.05319148936170213,0.05673758865248227,0.05437352245862884,0.04166666666666663,0.0337254901960784
B3,real,43,epithelium,24,24,0.52,0.5416666666666666,0.5306122448979592,0.9233333333333333,0.45,tumor,tumor,13,12,11,0.52,0.5416666666666666,0.5306122448979592,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,0.0
B3,real,43,endothelium,24,24,0.3181818181818182,0.2916666666666667,0.30434782608695654,0.8933333333333333,0.45,stroma,stroma,7,15,17,0.3181818181818182,0.2916666666666667,0.30434782608695654,0.041371158392434985,0.04964539007092199,0.04373522458628842,0.0,0.018633540372670843
B3,real,43,apoptosis,24,23,0.25806451612903225,0.3333333333333333,0.2909090909090909,0.87,0.45,tumor,tumor,8,23,17,0.25806451612903225,0.32,0.2857142857142857,0.05200945626477541,0.05319148936170213,0.050827423167848704,0.0,-0.005387205387205385
B3,shuffle,17,tumor,71,57,0.581081081081081,0.6056338028169014,0.593103448275862,0.8033333333333333,0.43333333333333335,melanophage,plasma_cell,43,31,28,0.581081081081081,0.6056338028169014,0.593103448275862,0.2399527186761229,0.25177304964539005,0.2375886524822696,0.014084507042253502,0.013793103448275779
B3,shuffle,17,lymphocyte,37,32,0.4186046511627907,0.4864864864864865,0.45,0.8533333333333334,0.43333333333333335,histiocyte,histiocyte,18,25,19,0.4186046511627907,0.4864864864864865,0.45,0.09101654846335698,0.10638297872340426,0.09645390070921986,-0.027027027027026973,-0.04999999999999999
B3,shuffle,17,plasma_cell,24,22,0.29411764705882354,0.20833333333333334,0.24390243902439024,0.8966666666666666,0.43333333333333335,tumor,apoptosis,5,12,19,0.29411764705882354,0.20833333333333334,0.24390243902439027,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.0060975609756097615
B3,shuffle,17,histiocyte,24,23,0.13636363636363635,0.125,0.13043478260869565,0.8666666666666667,0.43333333333333335,lymphocyte,lymphocyte,3,19,21,0.13636363636363635,0.125,0.13043478260869565,0.02127659574468085,0.02127659574468085,0.02127659574468085,-0.125,-0.10956521739130434
B3,shuffle,17,melanophage,24,24,0.5161290322580645,0.6666666666666666,0.5818181818181818,0.9233333333333333,0.43333333333333335,tumor,tumor,16,15,8,0.5161290322580645,0.6666666666666666,0.5818181818181819,0.10283687943262411,0.11347517730496454,0.10638297872340424,-0.04166666666666674,-0.014673046251993616
B3,shuffle,17,neutrophil,24,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.9433333333333334,0.43333333333333335,endothelium,apoptosis,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.08156028368794327,0.09219858156028368,0.08510638297872339,0.04166666666666663,0.019285309132161088
B3,shuffle,17,stroma,24,24,0.21428571428571427,0.125,0.15789473684210525,0.8933333333333333,0.43333333333333335,endothelium,endothelium,3,11,21,0.21428571428571427,0.125,0.15789473684210525,0.01773049645390071,0.02127659574468085,0.018912529550827423,-0.04166666666666666,-0.04723346828609987
B3,shuffle,17,epithelium,24,24,0.64,0.6666666666666666,0.6530612244897959,0.9433333333333334,0.43333333333333335,tumor,tumor,16,9,8,0.64,0.6666666666666666,0.6530612244897959,0.10638297872340426,0.11347517730496454,0.10874704491725769,0.08333333333333326,0.0697278911564625
B3,shuffle,17,endothelium,24,24,0.175,0.2916666666666667,0.21875,0.8333333333333334,0.43333333333333335,tumor,stroma,7,33,17,0.175,0.2916666666666667,0.21875,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,-0.01075819672131148
B3,shuffle,17,apoptosis,24,23,0.4,0.25,0.3076923076923077,0.91,0.43333333333333335,tumor,tumor,6,9,19,0.4,0.24,0.3,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.041666666666666685,-0.017889087656529523
B3,shuffle,29,tumor,71,57,0.5344827586206896,0.43661971830985913,0.4806201550387597,0.7766666666666666,0.41,melanophage,epithelium,31,27,40,0.5344827586206896,0.43661971830985913,0.48062015503875966,0.19148936170212766,0.18085106382978725,0.18439716312056736,-0.04225352112676056,-0.042456768038163395
B3,shuffle,29,lymphocyte,37,32,0.35,0.3783783783783784,0.36363636363636365,0.8366666666666667,0.41,histiocyte,histiocyte,14,26,23,0.35,0.3783783783783784,0.36363636363636365,0.061465721040189124,0.07801418439716312,0.06690307328605201,0.0,-0.0047846889952152805
B3,shuffle,29,plasma_cell,24,22,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.88,0.41,tumor,tumor,8,20,16,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.031914893617021274,0.0425531914893617,0.03522458628841608,-0.041666666666666685,-0.025641025641025605
B3,shuffle,29,histiocyte,24,23,0.16666666666666666,0.20833333333333334,0.18518518518518517,0.8533333333333334,0.41,lymphocyte,lymphocyte,5,25,19,0.16666666666666666,0.20833333333333334,0.1851851851851852,0.026595744680851064,0.03546099290780142,0.02884160756501182,-0.08333333333333334,-0.06042884990253411
B3,shuffle,29,melanophage,24,24,0.5294117647058824,0.75,0.6206896551724138,0.9266666666666666,0.41,tumor,tumor,18,16,6,0.5294117647058824,0.75,0.6206896551724139,0.10520094562647753,0.1276595744680851,0.11229314420803782,0.0,0.010520163646990044
B3,shuffle,29,neutrophil,24,24,0.6,0.5,0.5454545454545454,0.9333333333333333,0.41,tumor,apoptosis,12,8,12,0.6,0.5,0.5454545454545454,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,-0.025974025974025983
B3,shuffle,29,stroma,24,24,0.3076923076923077,0.3333333333333333,0.32,0.8866666666666667,0.41,histiocyte,endothelium,8,18,16,0.3076923076923077,0.3333333333333333,0.32,0.05673758865248227,0.05673758865248227,0.05673758865248227,0.04166666666666663,0.045490196078431355
B3,shuffle,29,epithelium,24,24,0.6,0.625,0.6122448979591837,0.9366666666666666,0.41,tumor,tumor,15,10,9,0.6,0.625,0.6122448979591836,0.09929078014184398,0.10638297872340426,0.10165484633569741,0.04166666666666663,0.028911564625850317
B3,shuffle,29,endothelium,24,24,0.375,0.25,0.3,0.9066666666666666,0.41,stroma,histiocyte,6,10,18,0.375,0.25,0.3,0.03546099290780142,0.0425531914893617,0.037825059101654845,0.04166666666666666,0.0435897435897436
B3,shuffle,29,apoptosis,24,23,0.2608695652173913,0.25,0.2553191489361702,0.8833333333333333,0.41,tumor,tumor,6,17,19,0.2608695652173913,0.24,0.24999999999999994,0.03900709219858156,0.03900709219858156,0.037825059101654845,0.0,-0.017408123791102514
B3,shuffle,43,tumor,71,57,0.5166666666666667,0.43661971830985913,0.4732824427480916,0.77,0.41333333333333333,epithelium,epithelium,31,29,40,0.5166666666666667,0.43661971830985913,0.4732824427480916,0.19858156028368795,0.19030732860520094,0.18794326241134754,-0.04225352112676056,-0.03042126095561204
B3,shuffle,43,lymphocyte,37,32,0.4358974358974359,0.4594594594594595,0.4473684210526316,0.86,0.41333333333333333,histiocyte,histiocyte,17,22,20,0.4358974358974359,0.4594594594594595,0.4473684210526316,0.0768321513002364,0.09929078014184398,0.08439716312056737,-0.02702702702702703,-0.02016404647983594
B3,shuffle,43,plasma_cell,24,22,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.8966666666666666,0.41333333333333333,tumor,tumor,7,14,17,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.026004728132387706,0.03546099290780142,0.02931442080378251,0.0,-0.014470284237726116
B3,shuffle,43,histiocyte,24,23,0.2,0.16666666666666666,0.18181818181818182,0.88,0.41333333333333333,lymphocyte,lymphocyte,4,16,20,0.2,0.16666666666666666,0.1818181818181818,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,0.0
B3,shuffle,43,melanophage,24,24,0.6428571428571429,0.75,0.6923076923076923,0.9466666666666667,0.41333333333333333,lymphocyte,tumor,18,10,6,0.6428571428571429,0.75,0.6923076923076924,0.11702127659574468,0.1276595744680851,0.12056737588652482,0.04166666666666663,0.02564102564102566
B3,shuffle,43,neutrophil,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.41333333333333333,apoptosis,apoptosis,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.08687943262411348,0.09929078014184398,0.09030732860520094,-0.08333333333333326,-0.08333333333333326
B3,shuffle,43,stroma,24,24,0.25,0.25,0.25,0.88,0.41333333333333333,endothelium,endothelium,6,18,18,0.25,0.25,0.25,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.041666666666666685,-0.030000000000000027
B3,shuffle,43,epithelium,24,24,0.48148148148148145,0.5416666666666666,0.5098039215686274,0.9166666666666666,0.41333333333333333,tumor,tumor,13,14,11,0.48148148148148145,0.5416666666666666,0.5098039215686274,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,-0.0208083233293318
B3,shuffle,43,endothelium,24,24,0.25,0.2916666666666667,0.2692307692307692,0.8733333333333333,0.41333333333333333,stroma,stroma,7,21,17,0.25,0.2916666666666667,0.2692307692307692,0.037825059101654845,0.04964539007092199,0.04137115839243499,0.0,-0.01648351648351648
B3,shuffle,43,apoptosis,24,23,0.2413793103448276,0.2916666666666667,0.2641509433962264,0.87,0.41333333333333333,tumor,tumor,7,22,18,0.2413793103448276,0.28,0.25925925925925924,0.044917257683215125,0.04609929078014184,0.04373522458628842,-0.04166666666666663,-0.03214535290006987
B4,placebo,17,tumor,71,57,0.5833333333333334,0.5915492957746479,0.5874125874125874,0.8033333333333333,0.43333333333333335,melanophage,plasma_cell,42,30,29,0.5833333333333334,0.5915492957746479,0.5874125874125875,0.23286052009456262,0.24468085106382978,0.23049645390070933,0.0,0.00810224258500114
B4,placebo,17,lymphocyte,37,32,0.4473684210526316,0.4594594594594595,0.4533333333333333,0.8633333333333333,0.43333333333333335,histiocyte,histiocyte,17,21,20,0.4473684210526316,0.4594594594594595,0.45333333333333337,0.0839243498817967,0.09929078014184398,0.08936170212765956,-0.054054054054054,-0.04666666666666669
B4,placebo,17,plasma_cell,24,22,0.2631578947368421,0.20833333333333334,0.23255813953488372,0.89,0.43333333333333335,tumor,lymphocyte,5,14,19,0.2631578947368421,0.20833333333333334,0.23255813953488372,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.017441860465116282
B4,placebo,17,histiocyte,24,23,0.17391304347826086,0.16666666666666666,0.1702127659574468,0.87,0.43333333333333335,lymphocyte,lymphocyte,4,19,20,0.17391304347826086,0.16666666666666666,0.1702127659574468,0.028368794326241134,0.028368794326241134,0.028368794326241134,-0.08333333333333334,-0.06978723404255319
B4,placebo,17,melanophage,24,24,0.5,0.7083333333333334,0.5862068965517241,0.92,0.43333333333333335,tumor,tumor,17,17,7,0.5,0.7083333333333334,0.5862068965517241,0.10283687943262411,0.12056737588652482,0.10874704491725767,0.0,-0.010284331518451317
B4,placebo,17,neutrophil,24,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.9433333333333334,0.43333333333333335,endothelium,apoptosis,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.0839243498817967,0.09219858156028368,0.08628841607565012,0.04166666666666663,0.019285309132161088
B4,placebo,17,stroma,24,24,0.21428571428571427,0.125,0.15789473684210525,0.8933333333333333,0.43333333333333335,endothelium,endothelium,3,11,21,0.21428571428571427,0.125,0.15789473684210525,0.01773049645390071,0.02127659574468085,0.018912529550827423,-0.04166666666666666,-0.04723346828609987
B4,placebo,17,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.43333333333333335,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,0.0
B4,placebo,17,endothelium,24,24,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.8433333333333334,0.43333333333333335,tumor,stroma,7,30,17,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,0.0
B4,placebo,17,apoptosis,24,23,0.4,0.3333333333333333,0.36363636363636365,0.9066666666666666,0.43333333333333335,tumor,tumor,8,12,17,0.4,0.32,0.35555555555555557,0.05319148936170213,0.05319148936170213,0.05200945626477541,0.04166666666666663,0.038054968287526414
B4,placebo,29,tumor,71,57,0.5901639344262295,0.5070422535211268,0.5454545454545454,0.8,0.42333333333333334,melanophage,epithelium,36,25,35,0.5901639344262295,0.5070422535211268,0.5454545454545454,0.22695035460992907,0.20921985815602837,0.21513002364066197,0.02816901408450706,0.022377622377622308
