id,class,support,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_accuracy,V17_TP,V17_FP,V17_FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1
p3_A5_placebo_s29_cv1,stroma,8,0.16666666666666666,0.125,0.14285714285714285,0.8899082568807339,0.3394495412844037,1,5,7,0.16666666666666666,0.125,0.14285714285714288,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A5_placebo_s29_cv1,epithelium,7,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.9174311926605505,0.3394495412844037,5,7,2,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.10416666666666667,0.10416666666666667,0.10416666666666667
p3_A5_placebo_s29_cv1,endothelium,9,0.25,0.1111111111111111,0.15384615384615385,0.8990825688073395,0.3394495412844037,1,3,8,0.25,0.1111111111111111,0.15384615384615383,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A5_placebo_s29_cv1,apoptosis,12,0.42857142857142855,0.25,0.3157894736842105,0.8807339449541285,0.3394495412844037,3,4,9,0.42857142857142855,0.25,0.3157894736842105,0.041666666666666664,0.052083333333333336,0.04513888888888889
p3_A5_placebo_s29_cv2,tumor,24,0.6521739130434783,0.625,0.6382978723404256,0.8282828282828283,0.5151515151515151,15,8,9,0.6521739130434783,0.625,0.6382978723404256,0.2765957446808511,0.26595744680851063,0.2695035460992908
p3_A5_placebo_s29_cv2,lymphocyte,18,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8383838383838383,0.5151515151515151,10,8,8,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.11347517730496454,0.14893617021276595,0.12624113475177304
p3_A5_placebo_s29_cv2,plasma_cell,7,0.5,0.2857142857142857,0.36363636363636365,0.9292929292929293,0.5151515151515151,2,2,5,0.5,0.2857142857142857,0.36363636363636365,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_placebo_s29_cv2,histiocyte,7,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.8585858585858586,0.5151515151515151,2,9,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.026595744680851064,0.0425531914893617,0.02978723404255319
p3_A5_placebo_s29_cv2,melanophage,5,0.5,0.8,0.6153846153846154,0.9494949494949495,0.5151515151515151,4,4,1,0.5,0.8,0.6153846153846154,0.07446808510638298,0.0851063829787234,0.07801418439716312
p3_A5_placebo_s29_cv2,neutrophil,8,0.7142857142857143,0.625,0.6666666666666666,0.9494949494949495,0.5151515151515151,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.0851063829787234,0.10638297872340426,0.09219858156028368
p3_A5_placebo_s29_cv2,stroma,10,0.625,0.5,0.5555555555555556,0.9191919191919192,0.5151515151515151,5,3,5,0.625,0.5,0.5555555555555556,0.10638297872340426,0.10638297872340426,0.10638297872340426
p3_A5_placebo_s29_cv2,epithelium,5,0.75,0.6,0.6666666666666666,0.9696969696969697,0.5151515151515151,3,1,2,0.75,0.6,0.6666666666666665,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A5_placebo_s29_cv2,endothelium,7,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.8888888888888888,0.5151515151515151,4,8,3,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.05319148936170213,0.0851063829787234,0.06382978723404255
p3_A5_placebo_s29_cv2,apoptosis,8,0.25,0.125,0.16666666666666666,0.898989898989899,0.5151515151515151,1,3,8,0.25,0.1111111111111111,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_placebo_s43_cv0,tumor,19,0.36666666666666664,0.5789473684210527,0.4489795918367347,0.7065217391304348,0.358695652173913,11,19,8,0.36666666666666664,0.5789473684210527,0.44897959183673464,0.1956521739130435,0.22826086956521738,0.2028985507246377
p3_A5_placebo_s43_cv0,lymphocyte,13,0.36363636363636365,0.3076923076923077,0.3333333333333333,0.8260869565217391,0.358695652173913,4,7,9,0.36363636363636365,0.3076923076923077,0.33333333333333337,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A5_placebo_s43_cv0,plasma_cell,11,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.8913043478260869,0.358695652173913,4,3,7,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.05797101449275362,0.06521739130434782,0.0608695652173913
p3_A5_placebo_s43_cv0,histiocyte,7,0.0,0.0,0.0,0.8913043478260869,0.358695652173913,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0
p3_A5_placebo_s43_cv0,melanophage,7,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.9347826086956522,0.358695652173913,6,5,1,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_A5_placebo_s43_cv0,neutrophil,5,0.0,0.0,0.0,0.9239130434782609,0.358695652173913,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0
p3_A5_placebo_s43_cv0,stroma,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.8804347826086957,0.358695652173913,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A5_placebo_s43_cv0,epithelium,12,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.8913043478260869,0.358695652173913,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A5_placebo_s43_cv0,endothelium,8,0.25,0.125,0.16666666666666666,0.8913043478260869,0.358695652173913,1,3,7,0.25,0.125,0.16666666666666666,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_placebo_s43_cv0,apoptosis,4,0.1111111111111111,0.25,0.15384615384615385,0.8804347826086957,0.358695652173913,1,8,3,0.1111111111111111,0.25,0.15384615384615383,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_placebo_s43_cv1,tumor,28,0.7,0.25,0.3684210526315789,0.7798165137614679,0.3486238532110092,7,3,21,0.7,0.25,0.3684210526315789,0.14583333333333334,0.13541666666666666,0.1388888888888889
p3_A5_placebo_s43_cv1,lymphocyte,6,0.2,0.3333333333333333,0.25,0.8899082568807339,0.3486238532110092,2,8,4,0.2,0.3333333333333333,0.25,0.027777777777777776,0.041666666666666664,0.03125
p3_A5_placebo_s43_cv1,plasma_cell,6,0.0,0.0,0.0,0.8623853211009175,0.3486238532110092,0,9,6,0.0,0.0,0.0,0.0,0.0,0.0
p3_A5_placebo_s43_cv1,histiocyte,10,0.14285714285714285,0.1,0.11764705882352941,0.8623853211009175,0.3486238532110092,1,6,9,0.14285714285714285,0.1,0.11764705882352941,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A5_placebo_s43_cv1,melanophage,12,0.7,0.5833333333333334,0.6363636363636364,0.926605504587156,0.3486238532110092,7,3,5,0.7,0.5833333333333334,0.6363636363636365,0.125,0.14583333333333334,0.13194444444444445
p3_A5_placebo_s43_cv1,neutrophil,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.908256880733945,0.3486238532110092,6,5,5,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.1111111111111111,0.125,0.11458333333333333
p3_A5_placebo_s43_cv1,stroma,8,0.13333333333333333,0.25,0.17391304347826086,0.8256880733944955,0.3486238532110092,2,13,6,0.13333333333333333,0.25,0.1739130434782609,0.03125,0.041666666666666664,0.03472222222222222
p3_A5_placebo_s43_cv1,epithelium,7,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.9174311926605505,0.3486238532110092,6,8,1,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.11458333333333333,0.125,0.11805555555555554
p3_A5_placebo_s43_cv1,endothelium,9,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.8990825688073395,0.3486238532110092,2,4,7,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_A5_placebo_s43_cv1,apoptosis,12,0.29411764705882354,0.4166666666666667,0.3448275862068966,0.8256880733944955,0.3486238532110092,5,12,7,0.29411764705882354,0.4166666666666667,0.3448275862068966,0.06249999999999999,0.08333333333333333,0.06874999999999999
p3_A5_placebo_s43_cv2,tumor,24,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.8181818181818182,0.4444444444444444,14,8,10,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.2553191489361702,0.23404255319148937,0.24113475177304963
p3_A5_placebo_s43_cv2,lymphocyte,18,0.5714285714285714,0.4444444444444444,0.5,0.8383838383838383,0.4444444444444444,8,6,10,0.5714285714285714,0.4444444444444444,0.5,0.07446808510638298,0.10638297872340426,0.08652482269503546
p3_A5_placebo_s43_cv2,plasma_cell,7,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.9090909090909091,0.4444444444444444,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_placebo_s43_cv2,histiocyte,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8787878787878788,0.4444444444444444,1,6,6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_placebo_s43_cv2,melanophage,5,0.5,0.6,0.5454545454545454,0.9494949494949495,0.4444444444444444,3,3,2,0.5,0.6,0.5454545454545454,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A5_placebo_s43_cv2,neutrophil,8,0.75,0.75,0.75,0.9595959595959596,0.4444444444444444,6,2,2,0.75,0.75,0.75,0.10638297872340426,0.1276595744680851,0.11347517730496454
p3_A5_placebo_s43_cv2,stroma,10,0.2857142857142857,0.2,0.23529411764705882,0.8686868686868687,0.4444444444444444,2,5,8,0.2857142857142857,0.2,0.23529411764705882,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_A5_placebo_s43_cv2,epithelium,5,0.6,0.6,0.6,0.9595959595959596,0.4444444444444444,3,2,2,0.6,0.6,0.6,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_A5_placebo_s43_cv2,endothelium,7,0.21052631578947367,0.5714285714285714,0.3076923076923077,0.8181818181818182,0.4444444444444444,4,15,3,0.21052631578947367,0.5714285714285714,0.3076923076923077,0.03900709219858156,0.0851063829787234,0.05319148936170212
p3_A5_placebo_s43_cv2,apoptosis,8,0.2,0.125,0.15384615384615385,0.8888888888888888,0.4444444444444444,1,4,8,0.2,0.1111111111111111,0.14285714285714285,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_real_s17_cv0,tumor,19,0.5454545454545454,0.631578947368421,0.5853658536585366,0.8152173913043478,0.44565217391304346,12,10,7,0.5454545454545454,0.631578947368421,0.5853658536585366,0.25,0.2391304347826087,0.2391304347826087
p3_A5_real_s17_cv0,lymphocyte,13,0.4117647058823529,0.5384615384615384,0.4666666666666667,0.8260869565217391,0.44565217391304346,7,10,6,0.4117647058823529,0.5384615384615384,0.4666666666666667,0.15217391304347827,0.15217391304347827,0.15217391304347827
p3_A5_real_s17_cv0,plasma_cell,11,0.6,0.2727272727272727,0.375,0.8913043478260869,0.44565217391304346,3,2,8,0.6,0.2727272727272727,0.37499999999999994,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_A5_real_s17_cv0,histiocyte,7,0.5,0.2857142857142857,0.36363636363636365,0.9239130434782609,0.44565217391304346,2,2,5,0.5,0.2857142857142857,0.36363636363636365,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A5_real_s17_cv0,melanophage,7,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.9347826086956522,0.44565217391304346,6,5,1,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.09782608695652174,0.13043478260869565,0.10869565217391304
p3_A5_real_s17_cv0,neutrophil,5,0.4,0.4,0.4,0.9347826086956522,0.44565217391304346,2,3,3,0.4,0.4,0.4000000000000001,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A5_real_s17_cv0,stroma,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.8804347826086957,0.44565217391304346,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A5_real_s17_cv0,epithelium,12,0.625,0.4166666666666667,0.5,0.8913043478260869,0.44565217391304346,5,3,7,0.625,0.4166666666666667,0.5,0.09782608695652174,0.10869565217391304,0.10144927536231883
p3_A5_real_s17_cv0,endothelium,8,0.25,0.125,0.16666666666666666,0.8913043478260869,0.44565217391304346,1,3,7,0.25,0.125,0.16666666666666666,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_real_s17_cv0,apoptosis,4,0.14285714285714285,0.25,0.18181818181818182,0.9021739130434783,0.44565217391304346,1,6,3,0.14285714285714285,0.25,0.18181818181818182,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_real_s17_cv1,tumor,28,0.5555555555555556,0.5357142857142857,0.5454545454545454,0.7706422018348624,0.44036697247706424,15,12,13,0.5555555555555556,0.5357142857142857,0.5454545454545454,0.2152777777777778,0.23958333333333334,0.21875
p3_A5_real_s17_cv1,lymphocyte,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.9174311926605505,0.44036697247706424,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.03125,0.041666666666666664,0.03472222222222222
p3_A5_real_s17_cv1,plasma_cell,6,0.5,0.16666666666666666,0.25,0.944954128440367,0.44036697247706424,1,1,5,0.5,0.16666666666666666,0.25,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A5_real_s17_cv1,histiocyte,10,0.23076923076923078,0.3,0.2608695652173913,0.8440366972477065,0.44036697247706424,3,10,7,0.23076923076923078,0.3,0.2608695652173913,0.0625,0.052083333333333336,0.05555555555555555
p3_A5_real_s17_cv1,melanophage,12,0.5,0.6666666666666666,0.5714285714285714,0.8899082568807339,0.44036697247706424,8,8,4,0.5,0.6666666666666666,0.5714285714285715,0.14583333333333334,0.16666666666666666,0.15277777777777776
p3_A5_real_s17_cv1,neutrophil,11,0.7777777777777778,0.6363636363636364,0.7,0.944954128440367,0.44036697247706424,7,2,4,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.13541666666666666,0.14583333333333334,0.1388888888888889
p3_A5_real_s17_cv1,stroma,8,0.0,0.0,0.0,0.8990825688073395,0.44036697247706424,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0
p3_A5_real_s17_cv1,epithelium,7,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.944954128440367,0.44036697247706424,6,5,1,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.125,0.125,0.125
p3_A5_real_s17_cv1,endothelium,9,0.23529411764705882,0.4444444444444444,0.3076923076923077,0.8348623853211009,0.44036697247706424,4,13,5,0.23529411764705882,0.4444444444444444,0.30769230769230765,0.08333333333333333,0.08333333333333333,0.08333333333333333
p3_A5_real_s17_cv1,apoptosis,12,0.5,0.16666666666666666,0.25,0.8899082568807339,0.44036697247706424,2,2,10,0.5,0.16666666666666666,0.25,0.03125,0.041666666666666664,0.03472222222222222
p3_A5_real_s17_cv2,tumor,24,0.8125,0.5416666666666666,0.65,0.8585858585858586,0.5151515151515151,13,3,11,0.8125,0.5416666666666666,0.65,0.2553191489361702,0.23404255319148937,0.24113475177304963
p3_A5_real_s17_cv2,lymphocyte,18,0.75,0.6666666666666666,0.7058823529411765,0.898989898989899,0.5151515151515151,12,4,6,0.75,0.6666666666666666,0.7058823529411765,0.18794326241134754,0.18794326241134748,0.18439716312056736
p3_A5_real_s17_cv2,plasma_cell,7,0.2,0.2857142857142857,0.23529411764705882,0.8686868686868687,0.5151515151515151,2,8,5,0.2,0.2857142857142857,0.23529411764705882,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_real_s17_cv2,histiocyte,7,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.8888888888888888,0.5151515151515151,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_real_s17_cv2,melanophage,5,0.42857142857142855,0.6,0.5,0.9393939393939394,0.5151515151515151,3,4,2,0.42857142857142855,0.6,0.5,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_A5_real_s17_cv2,neutrophil,8,1.0,0.75,0.8571428571428571,0.9797979797979798,0.5151515151515151,6,0,2,1.0,0.75,0.8571428571428571,0.1276595744680851,0.1276595744680851,0.1276595744680851
p3_A5_real_s17_cv2,stroma,10,0.6,0.3,0.4,0.9090909090909091,0.5151515151515151,3,2,7,0.6,0.3,0.4,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_A5_real_s17_cv2,epithelium,5,0.6,0.6,0.6,0.9595959595959596,0.5151515151515151,3,2,2,0.6,0.6,0.6,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A5_real_s17_cv2,endothelium,7,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.8383838383838383,0.5151515151515151,6,15,1,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.0851063829787234,0.1276595744680851,0.09929078014184396
p3_A5_real_s17_cv2,apoptosis,8,0.2857142857142857,0.25,0.26666666666666666,0.8888888888888888,0.5151515151515151,2,5,7,0.2857142857142857,0.2222222222222222,0.25,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_A5_real_s29_cv0,tumor,19,0.5625,0.47368421052631576,0.5142857142857142,0.8152173913043478,0.4673913043478261,9,7,10,0.5625,0.47368421052631576,0.5142857142857142,0.1956521739130435,0.17391304347826086,0.18115942028985504
p3_A5_real_s29_cv0,lymphocyte,13,0.6666666666666666,0.3076923076923077,0.42105263157894735,0.8804347826086957,0.4673913043478261,4,2,9,0.6666666666666666,0.3076923076923077,0.42105263157894735,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A5_real_s29_cv0,plasma_cell,11,0.4,0.5454545454545454,0.46153846153846156,0.8478260869565217,0.4673913043478261,6,9,5,0.4,0.5454545454545454,0.4615384615384615,0.07608695652173914,0.10869565217391304,0.08623188405797101
p3_A5_real_s29_cv0,histiocyte,7,0.5555555555555556,0.7142857142857143,0.625,0.9347826086956522,0.4673913043478261,5,4,2,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.10869565217391304,0.10869565217391304,0.10869565217391304
p3_A5_real_s29_cv0,melanophage,7,0.4666666666666667,1.0,0.6363636363636364,0.9130434782608695,0.4673913043478261,7,8,0,0.4666666666666667,1.0,0.6363636363636364,0.11594202898550726,0.15217391304347827,0.12681159420289853
p3_A5_real_s29_cv0,neutrophil,5,0.3333333333333333,0.2,0.25,0.9347826086956522,0.4673913043478261,1,2,4,0.3333333333333333,0.2,0.25,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_real_s29_cv0,stroma,6,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.8804347826086957,0.4673913043478261,1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,0.010869565217391304,0.021739130434782608,0.014492753623188404
p3_A5_real_s29_cv0,epithelium,12,0.75,0.5,0.6,0.9130434782608695,0.4673913043478261,6,2,6,0.75,0.5,0.6,0.11956521739130435,0.13043478260869565,0.12318840579710144
p3_A5_real_s29_cv0,endothelium,8,0.3333333333333333,0.125,0.18181818181818182,0.9021739130434783,0.4673913043478261,1,2,7,0.3333333333333333,0.125,0.18181818181818182,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_real_s29_cv0,apoptosis,4,0.3,0.75,0.42857142857142855,0.9130434782608695,0.4673913043478261,3,7,1,0.3,0.75,0.4285714285714285,0.06521739130434782,0.06521739130434782,0.06521739130434782
p3_A5_real_s29_cv1,tumor,28,0.6,0.42857142857142855,0.5,0.7798165137614679,0.3669724770642202,12,8,16,0.6,0.42857142857142855,0.5,0.19791666666666666,0.19791666666666666,0.19444444444444445
p3_A5_real_s29_cv1,lymphocyte,6,0.2,0.3333333333333333,0.25,0.8899082568807339,0.3669724770642202,2,8,4,0.2,0.3333333333333333,0.25,0.027777777777777776,0.041666666666666664,0.03125
p3_A5_real_s29_cv1,plasma_cell,6,0.125,0.16666666666666666,0.14285714285714285,0.8899082568807339,0.3669724770642202,1,7,5,0.125,0.16666666666666666,0.14285714285714288,0.010416666666666666,0.020833333333333332,0.013888888888888888
p3_A5_real_s29_cv1,histiocyte,10,0.13043478260869565,0.3,0.18181818181818182,0.7522935779816514,0.3669724770642202,3,20,7,0.13043478260869565,0.3,0.18181818181818182,0.03819444444444444,0.0625,0.04513888888888889
p3_A5_real_s29_cv1,melanophage,12,0.5,0.5,0.5,0.8899082568807339,0.3669724770642202,6,6,6,0.5,0.5,0.5,0.11458333333333333,0.125,0.11805555555555554
p3_A5_real_s29_cv1,neutrophil,11,0.5555555555555556,0.45454545454545453,0.5,0.908256880733945,0.3669724770642202,5,4,6,0.5555555555555556,0.45454545454545453,0.5,0.10416666666666667,0.10416666666666667,0.10416666666666667
p3_A5_real_s29_cv1,stroma,8,0.2857142857142857,0.25,0.26666666666666666,0.8990825688073395,0.3669724770642202,2,5,6,0.2857142857142857,0.25,0.26666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_A5_real_s29_cv1,epithelium,7,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.926605504587156,0.3669724770642202,5,6,2,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.10416666666666667,0.10416666666666667,0.10416666666666667
p3_A5_real_s29_cv1,endothelium,9,0.0,0.0,0.0,0.908256880733945,0.3669724770642202,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0
p3_A5_real_s29_cv1,apoptosis,12,0.5,0.3333333333333333,0.4,0.8899082568807339,0.3669724770642202,4,4,8,0.5,0.3333333333333333,0.4,0.048611111111111105,0.0625,0.052083333333333336
p3_A5_real_s29_cv2,tumor,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.8282828282828283,0.5050505050505051,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.2553191489361702,0.23404255319148937,0.24113475177304966
p3_A5_real_s29_cv2,lymphocyte,18,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.8686868686868687,0.5050505050505051,14,9,4,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.19858156028368795,0.21985815602836878,0.20567375886524825
p3_A5_real_s29_cv2,plasma_cell,7,0.5,0.2857142857142857,0.36363636363636365,0.9292929292929293,0.5050505050505051,2,2,5,0.5,0.2857142857142857,0.36363636363636365,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_real_s29_cv2,histiocyte,7,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.8888888888888888,0.5050505050505051,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_A5_real_s29_cv2,melanophage,5,0.5,0.8,0.6153846153846154,0.9494949494949495,0.5050505050505051,4,4,1,0.5,0.8,0.6153846153846154,0.07446808510638298,0.0851063829787234,0.07801418439716312
p3_A5_real_s29_cv2,neutrophil,8,0.7142857142857143,0.625,0.6666666666666666,0.9494949494949495,0.5050505050505051,5,2,3,0.7142857142857143,0.625,0.6666666666666666,0.0851063829787234,0.10638297872340426,0.09219858156028368
p3_A5_real_s29_cv2,stroma,10,0.375,0.3,0.3333333333333333,0.8787878787878788,0.5050505050505051,3,5,7,0.375,0.3,0.33333333333333326,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_A5_real_s29_cv2,epithelium,5,0.5,0.4,0.4444444444444444,0.9494949494949495,0.5050505050505051,2,2,3,0.5,0.4,0.4444444444444445,0.031914893617021274,0.0425531914893617,0.035460992907801414
p3_A5_real_s29_cv2,endothelium,7,0.2857142857142857,0.5714285714285714,0.38095238095238093,0.8686868686868687,0.5050505050505051,4,10,3,0.2857142857142857,0.5714285714285714,0.38095238095238093,0.07446808510638298,0.0851063829787234,0.07801418439716312
p3_A5_real_s29_cv2,apoptosis,8,0.3333333333333333,0.25,0.2857142857142857,0.898989898989899,0.5050505050505051,2,4,7,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_A5_real_s43_cv0,tumor,19,0.41935483870967744,0.6842105263157895,0.52,0.7391304347826086,0.45652173913043476,13,18,6,0.41935483870967744,0.6842105263157895,0.5200000000000001,0.2391304347826087,0.25,0.2391304347826087
p3_A5_real_s43_cv0,lymphocyte,13,0.42105263157894735,0.6153846153846154,0.5,0.8260869565217391,0.45652173913043476,8,11,5,0.42105263157894735,0.6153846153846154,0.5,0.16304347826086957,0.17391304347826086,0.16666666666666669
p3_A5_real_s43_cv0,plasma_cell,11,0.75,0.2727272727272727,0.4,0.9021739130434783,0.45652173913043476,3,1,8,0.75,0.2727272727272727,0.39999999999999997,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_A5_real_s43_cv0,histiocyte,7,0.6,0.42857142857142855,0.5,0.9347826086956522,0.45652173913043476,3,2,4,0.6,0.42857142857142855,0.5,0.06521739130434782,0.06521739130434782,0.06521739130434782
p3_A5_real_s43_cv0,melanophage,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9347826086956522,0.45652173913043476,4,3,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A5_real_s43_cv0,neutrophil,5,0.5,0.2,0.2857142857142857,0.9456521739130435,0.45652173913043476,1,1,4,0.5,0.2,0.28571428571428575,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_A5_real_s43_cv0,stroma,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.9021739130434783,0.45652173913043476,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_A5_real_s43_cv0,epithelium,12,0.8,0.3333333333333333,0.47058823529411764,0.9021739130434783,0.45652173913043476,4,1,8,0.8,0.3333333333333333,0.47058823529411764,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_A5_real_s43_cv0,endothelium,8,0.3333333333333333,0.25,0.2857142857142857,0.8913043478260869,0.45652173913043476,2,4,6,0.3333333333333333,0.25,0.28571428571428575,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A5_real_s43_cv0,apoptosis,4,0.3333333333333333,0.5,0.4,0.9347826086956522,0.45652173913043476,2,4,2,0.3333333333333333,0.5,0.4,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_A5_real_s43_cv1,tumor,28,0.7333333333333333,0.39285714285714285,0.5116279069767442,0.8073394495412844,0.41284403669724773,11,4,17,0.7333333333333333,0.39285714285714285,0.5116279069767441,0.1875,0.17708333333333334,0.18055555555555558
p3_A5_real_s43_cv1,lymphocyte,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.8990825688073395,0.41284403669724773,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.03125,0.041666666666666664,0.03472222222222222
p3_A5_real_s43_cv1,plasma_cell,6,0.4,0.3333333333333333,0.36363636363636365,0.9357798165137615,0.41284403669724773,2,3,4,0.4,0.3333333333333333,0.3636363636363636,0.020833333333333332,0.041666666666666664,0.027777777777777776
p3_A5_real_s43_cv1,histiocyte,10,0.07692307692307693,0.1,0.08695652173913043,0.8073394495412844,0.41284403669724773,1,12,9,0.07692307692307693,0.1,0.08695652173913043,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_A5_real_s43_cv1,melanophage,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.908256880733945,0.41284403669724773,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.125,0.14583333333333334,0.13194444444444445
