group_type,group,n,dice_mean,dice_median,dice_finite_n,iou_mean,iou_median,iou_finite_n,area_relative_error_mean,area_relative_error_median,area_relative_error_finite_n,centroid_error_mean,centroid_error_median,centroid_error_finite_n,occupancy_mean,occupancy_median,occupancy_finite_n,quality_confidence_mean,quality_confidence_median,quality_confidence_finite_n,presence_confidence_mean,presence_confidence_median,presence_confidence_finite_n,area_pearson,major_pearson,minor_pearson,eccentricity_pearson,perimeter_pearson,circularity_pearson,confidence_vs_iou_pearson
by_roi,training_set_metastatic_roi_100,1,0.9566854990583804,0.9566854990583804,1,0.9169675090252708,0.9169675090252708,1,0.06614785992217899,0.06614785992217899,1,0.37038354356436837,0.37038354356436837,1,0.029730902777777776,0.029730902777777776,1,0.7826822400093079,0.7826822400093079,1,0.9941020607948303,0.9941020607948303,1,,,,,,,
by_roi,training_set_metastatic_roi_101,3,0.8173344104691468,0.9363957597173145,3,0.7284440441813697,0.8803986710963455,3,0.25304662442704556,0.07860262008733625,3,1.5430459014252873,1.1921689662827004,3,0.03381799768518518,0.029622395833333332,3,0.8314871788024902,0.8303025364875793,3,0.9994893670082092,0.9994280934333801,3,-0.16317855537831685,0.8414669211616475,-0.03295743765288994,0.9909573127809872,-0.051758714986479624,0.9637558025979738,0.8656323623415577
by_roi,training_set_metastatic_roi_102,1,0.9647630619684082,0.9647630619684082,1,0.931924882629108,0.931924882629108,1,0.04513064133016627,0.04513064133016627,1,0.6289927507241782,0.6289927507241782,1,0.043619791666666664,0.043619791666666664,1,0.8696161508560181,0.8696161508560181,1,0.9998362064361572,0.9998362064361572,1,,,,,,,
by_roi,training_set_primary_roi_001,1,0.43010752688172044,0.43010752688172044,1,0.273972602739726,0.273972602739726,1,2.292307692307692,2.292307692307692,1,12.292182970182886,12.292182970182886,1,0.023220486111111112,0.023220486111111112,1,0.5380460619926453,0.5380460619926453,1,0.6316657066345215,0.6316657066345215,1,,,,,,,
by_roi,training_set_primary_roi_002,1,0.9605609114811569,0.9605609114811569,1,0.924114671163575,0.924114671163575,1,0.04114490161001789,0.04114490161001789,1,0.2965512740177644,0.2965512740177644,1,0.06315104166666667,0.06315104166666667,1,0.7924321889877319,0.7924321889877319,1,0.9938545227050781,0.9938545227050781,1,,,,,,,
by_roi,training_set_primary_roi_004,2,0.6330093353379252,0.6330093353379252,2,0.5602223570162976,0.5602223570162976,2,0.42064551755969304,0.42064551755969304,2,2.9927983502517805,2.9927983502517805,2,0.04258897569444445,0.04258897569444445,2,0.7282359302043915,0.7282359302043915,2,0.6335982382297516,0.6335982382297516,2,,,,,,,
by_roi,training_set_primary_roi_005,2,0.9332063703668436,0.9332063703668436,2,0.8779906211104639,0.8779906211104639,2,0.026937294633077768,0.026937294633077768,2,0.813426101576448,0.813426101576448,2,0.05224609375,0.05224609375,2,0.7828349471092224,0.7828349471092224,2,0.9692312777042389,0.9692312777042389,2,,,,,,,
by_roi,training_set_primary_roi_006,4,0.9328989619607754,0.9365501454363953,4,0.8750329704580236,0.8807835139413125,4,0.09273722215601196,0.06289128422886385,4,0.601937396212718,0.6737429195174598,4,0.03561740451388889,0.03700086805555555,4,0.8459123969078064,0.867309957742691,4,0.9686696976423264,0.9989581108093262,4,0.9896118431664832,0.9767490497578407,0.987873621694972,0.9865177837005363,0.986067187259059,0.9393530472613286,0.8391457946280894
by_roi,training_set_primary_roi_007,5,0.5550567207105288,0.9155521589606419,5,0.5164982513819723,0.8442565186751233,5,0.45685341313990496,0.15574348132487667,5,4.437083664108414,1.367655784517438,4,0.04963107638888889,0.042643229166666664,5,0.608598816394806,0.8287593722343445,5,0.6464596940204501,0.97453373670578,5,0.9594093345049841,0.9100915791757319,0.9511991125813132,0.03587760634464929,0.9072733105509591,0.3494722723430927,0.9850894169611717
by_roi,training_set_primary_roi_009,2,0.9722485343437188,0.9722485343437188,2,0.9461411673453558,0.9461411673453558,2,0.03909971263236626,0.03909971263236626,2,0.19034822762584186,0.19034822762584186,2,0.04074435763888889,0.04074435763888889,2,0.8884872794151306,0.8884872794151306,2,0.9972042143344879,0.9972042143344879,2,,,,,,,
by_roi,training_set_primary_roi_010,2,0.9271587556985788,0.9271587556985788,2,0.8652744050509956,0.8652744050509956,2,0.11529680365296803,0.11529680365296803,2,1.1410938433659465,1.1410938433659465,2,0.09651692708333334,0.09651692708333334,2,0.7610085308551788,0.7610085308551788,2,0.985958069562912,0.985958069562912,2,,,,,,,
by_roi,training_set_primary_roi_011,3,0.9171583756959575,0.9479166666666666,3,0.8524826288794505,0.900990099009901,3,0.08454066972659724,0.04680851063829787,3,0.7443193045944027,0.4168881949871354,3,0.05367476851851852,0.05284288194444445,3,0.7884425322214762,0.8748177289962769,3,0.9144353667894999,0.9964621663093567,3,0.9710841792474808,0.9950698582586118,0.9941838379395737,0.9992699702454304,0.999781473443935,0.9835893511646848,0.9802610324333677
by_roi,training_set_primary_roi_012,2,0.8940324214966402,0.8940324214966402,2,0.8189583380436667,0.8189583380436667,2,0.2102811131280497,0.2102811131280497,2,1.7454632200538505,1.7454632200538505,2,0.0783962673611111,0.0783962673611111,2,0.8591095805168152,0.8591095805168152,2,0.9817502200603485,0.9817502200603485,2,,,,,,,
by_roi,training_set_primary_roi_013,3,0.8051815647407216,0.9127906976744186,3,0.7059064653370913,0.839572192513369,3,0.2917027062264529,0.16042780748663102,3,0.7658764468203098,0.3582418110751867,3,0.05099826388888889,0.042426215277777776,3,0.8360742330551147,0.8333803415298462,3,0.9907441139221191,0.9976007342338562,3,0.3665568160016723,0.6854431804014646,0.34242025659471054,0.9809045114477318,0.582415492878901,0.7010735616793109,-0.9062662179615656
by_roi,training_set_primary_roi_014,2,0.9675864212275551,0.9675864212275551,2,0.9373578176209755,0.9373578176209755,2,0.02711736237144586,0.02711736237144586,2,0.39024117340022835,0.39024117340022835,2,0.08235677083333334,0.08235677083333334,2,0.8956884741783142,0.8956884741783142,2,0.9996113479137421,0.9996113479137421,2,,,,,,,
by_roi,training_set_primary_roi_015,2,0.9022414050038359,0.9022414050038359,2,0.8271873736816961,0.8271873736816961,2,0.17281262631830374,0.17281262631830374,2,1.870072295650301,1.870072295650301,2,0.06537543402777778,0.06537543402777778,2,0.8869594931602478,0.8869594931602478,2,0.9996800422668457,0.9996800422668457,2,,,,,,,
by_roi,training_set_primary_roi_016,4,0.9185975230032666,0.9117565400366044,4,0.8502086634006902,0.8378329189519338,4,0.12192173940649034,0.1509269361514116,4,1.0865176029333536,1.1937324404017509,4,0.05666775173611112,0.04345703125,4,0.8069770336151123,0.8275511860847473,4,0.9445202052593231,0.9762483835220337,4,0.9990536305308486,0.9926561619043741,0.9996722831197803,0.8394767756944663,0.9985505166942955,0.7056818348342175,0.3105233383498111
by_roi,training_set_primary_roi_017,1,0.9354005167958657,0.9354005167958657,1,0.8786407766990292,0.8786407766990292,1,0.025510204081632654,0.025510204081632654,1,0.8357846487100188,0.8357846487100188,1,0.020724826388888888,0.020724826388888888,1,0.7943660020828247,0.7943660020828247,1,0.9970281720161438,0.9970281720161438,1,,,,,,,
by_roi,training_set_primary_roi_018,1,0.9788732394366197,0.9788732394366197,1,0.9586206896551724,0.9586206896551724,1,0.003527336860670194,0.003527336860670194,1,0.17302534463182365,0.17302534463182365,1,0.06174045138888889,0.06174045138888889,1,0.88114333152771,0.88114333152771,1,0.9998558759689331,0.9998558759689331,1,,,,,,,
by_roi,training_set_primary_roi_020,2,0.7448306865200598,0.7448306865200598,2,0.6296427176077835,0.6296427176077835,2,0.348869793880153,0.348869793880153,2,6.774511330886118,6.774511330886118,2,0.07845052083333334,0.07845052083333334,2,0.6838915348052979,0.6838915348052979,2,0.9249736368656158,0.9249736368656158,2,,,,,,,
by_roi,training_set_primary_roi_021,2,0.8802810715854195,0.8802810715854195,2,0.793656464416103,0.793656464416103,2,0.21495327102803738,0.21495327102803738,2,2.2814186591187804,2.2814186591187804,2,0.06673177083333334,0.06673177083333334,2,0.8335369825363159,0.8335369825363159,2,0.9986851513385773,0.9986851513385773,2,,,,,,,
by_roi,training_set_primary_roi_022,3,0.9179450303611377,0.9181208053691275,3,0.8510983095695025,0.8486352357320099,3,0.14582831514249742,0.14214463840399003,3,0.6394657177765111,0.3485646949354443,3,0.043149594907407406,0.04416232638888889,3,0.8165188431739807,0.8546220660209656,3,0.9885666966438293,0.9959523677825928,3,0.8694912755548453,0.8261873983312527,0.9100672120238693,0.9608156412303027,0.8688437677553492,0.8562705789369633,0.23760534048236476
by_roi,training_set_primary_roi_023,3,0.9692978256899183,0.97911227154047,3,0.9413056925701729,0.959079283887468,3,0.04911816933775032,0.032534246575342464,3,0.579943129148436,0.4982442806031306,3,0.06821469907407408,0.04958767361111111,3,0.8924499352773031,0.8834598660469055,3,0.9989342093467712,0.9995653033256531,3,0.999961656308035,0.999571449563197,0.9996141025916803,0.875570577650556,0.9941290237621924,0.7105639335994492,0.581373968723628
by_roi,training_set_primary_roi_024,3,0.9703893466538339,0.9709794437726723,3,0.9426124858256074,0.9435957696827262,3,0.05318390644851919,0.05411764705882353,3,0.3445414113304804,0.35796278017329025,3,0.060763888888888895,0.060112847222222224,3,0.8862100839614868,0.8996370434761047,3,0.9988597830136617,0.9996316432952881,3,0.9989269848491923,0.9993811828207378,0.9963069584652848,0.9999870102800837,0.9995553987267529,0.9999997046129334,0.08105608300139719
by_roi,training_set_primary_roi_025,3,0.8458928009635874,0.7985246657445828,3,0.7445512880972694,0.6646201074443592,3,0.2491653749893529,0.3289676425269646,3,3.201364098612712,4.3654238373285565,3,0.0611255787037037,0.049153645833333336,3,0.8041698535283407,0.8134379982948303,3,0.9960267345110575,0.9964759945869446,3,0.9602601117088353,0.9041945159839584,0.9228720614621223,0.7425567576779607,0.8382273077609614,0.997166540244015,0.863922224402232
by_roi,training_set_primary_roi_026,5,0.8671793514029403,0.9079861111111112,5,0.7814848997059133,0.8314785373608903,5,0.24637656070160804,0.1568,5,2.7490018380133834,1.63880961167888,5,0.057486979166666674,0.057183159722222224,5,0.8623619198799133,0.8707311153411865,5,0.9932593107223511,0.995873749256134,5,-0.010339563666633713,0.1295488293785455,0.8642715136161979,0.9252455096116844,-0.2923780303394335,0.8109625777293995,0.24356099470431822
by_roi,training_set_primary_roi_027,1,0.9687162891046386,0.9687162891046386,1,0.9393305439330544,0.9393305439330544,1,0.04842105263157895,0.04842105263157895,1,0.37339711921886953,0.37339711921886953,1,0.04904513888888889,0.04904513888888889,1,0.8674638867378235,0.8674638867378235,1,0.9980582594871521,0.9980582594871521,1,,,,,,,
by_roi,training_set_primary_roi_028,1,0.9672830725462305,0.9672830725462305,1,0.9366391184573003,0.9366391184573003,1,0.014326647564469915,0.014326647564469915,1,0.4212226522724964,0.4212226522724964,1,0.038411458333333336,0.038411458333333336,1,0.7712188959121704,0.7712188959121704,1,0.9798269271850586,0.9798269271850586,1,,,,,,,
by_roi,training_set_primary_roi_029,3,0.9753933759060774,0.975,3,0.9519820614792392,0.9512195121951219,3,0.03180923716829397,0.022508038585209004,3,0.2749104888136887,0.23435462624381015,3,0.06011284722222222,0.05588107638888889,3,0.8626946012179056,0.8552011251449585,3,0.9957865476608276,0.9996472597122192,3,0.9996750982812316,0.9982749432517043,0.999807202343691,0.9999220798637107,0.9974952047760385,0.9671767950556247,-0.9625011893651113
by_roi,training_set_primary_roi_030,2,0.9611600091598212,0.9611600091598212,2,0.9258479557626159,0.9258479557626159,2,0.07084596632561228,0.07084596632561228,2,0.367334503615418,0.367334503615418,2,0.08089192708333333,0.08089192708333333,2,0.8766970038414001,0.8766970038414001,2,0.9931015074253082,0.9931015074253082,2,,,,,,,
by_roi,training_set_primary_roi_031,2,0.9815467936737605,0.9815467936737605,2,0.9637792071918472,0.9637792071918472,2,0.02356306049961734,0.02356306049961734,2,0.14889422996989232,0.14889422996989232,2,0.061848958333333336,0.061848958333333336,2,0.8772711753845215,0.8772711753845215,2,0.9995825290679932,0.9995825290679932,2,,,,,,,
by_roi,training_set_primary_roi_032,5,0.9672409966243173,0.9646153846153847,5,0.9367267003307955,0.9316493313521546,5,0.05274860625119841,0.04504504504504504,5,0.3363094869019302,0.20503032227020576,5,0.05740017361111112,0.06901041666666667,5,0.8849735736846924,0.8897848129272461,5,0.998661458492279,0.9994854927062988,5,0.9994907011475443,0.9954220139016046,0.9971162609721145,0.9660918455080705,0.9987495178491903,0.9969970865745442,0.049885358679975206
by_roi,training_set_primary_roi_033,5,0.7943044243267705,0.963265306122449,5,0.7635917672189745,0.9291338582677166,5,0.22228893859496401,0.0443213296398892,5,1.2276766968985908,0.37109595010712076,5,0.059136284722222224,0.06727430555555555,5,0.7837936043739319,0.8610569834709167,5,0.8713946104049682,0.9974187612533569,5,0.7796457018068121,0.7208318075703108,0.5704697471814949,0.9275109049385049,0.6419610139309729,0.7546523377687013,0.959704202463912
by_roi,training_set_primary_roi_034,2,0.9725359670051796,0.9725359670051796,2,0.9465467575522701,0.9465467575522701,2,0.04959922815208604,0.04959922815208604,2,0.24342826178108504,0.24342826178108504,2,0.09505208333333333,0.09505208333333333,2,0.9238584637641907,0.9238584637641907,2,0.9996529519557953,0.9996529519557953,2,,,,,,,
by_roi,training_set_primary_roi_036,4,0.893741274369125,0.9174255828624688,4,0.8142386108916722,0.8479552889858233,4,0.19733110724228878,0.10673624503686897,4,2.2960062553611813,2.1924720271039733,4,0.082763671875,0.06890190972222222,4,0.7854779362678528,0.7672697603702545,4,0.9719353169202805,0.9681225717067719,4,0.9892706553378271,0.9888319179453134,0.9973026885822992,0.925133005473456,0.9887248783919258,0.9872307289284223,0.6276730303482887
by_roi,training_set_primary_roi_037,3,0.9739848057334773,0.9788434414668548,3,0.9495807395951689,0.9585635359116023,3,0.03779292928240186,0.027586206896551724,3,0.34859428690616,0.3895802992622503,3,0.04137731481481482,0.038411458333333336,3,0.8707384268442789,0.8773283362388611,3,0.9859793186187744,0.998497486114502,3,0.9990833253762406,0.9994517308841973,0.9998999881287777,0.9959546470019639,0.9949491837436903,0.9896747226768289,-0.7665795848554641
by_roi,training_set_primary_roi_038,2,0.7880300471610684,0.7880300471610684,2,0.6503905154523528,0.6503905154523528,2,0.45606081740828563,0.45606081740828563,2,4.817141132955328,4.817141132955328,2,0.041937934027777776,0.041937934027777776,2,0.7464297711849213,0.7464297711849213,2,0.9440459609031677,0.9440459609031677,2,,,,,,,
by_roi,training_set_primary_roi_039,1,0.9833110814419226,0.9833110814419226,1,0.9671700590938936,0.9671700590938936,1,0.004013377926421404,0.004013377926421404,1,0.11834287301883803,0.11834287301883803,1,0.1628689236111111,0.1628689236111111,1,0.8405645489692688,0.8405645489692688,1,0.9982814788818359,0.9982814788818359,1,,,,,,,
by_roi,training_set_primary_roi_040,1,0.9654135338345865,0.9654135338345865,1,0.9331395348837209,0.9331395348837209,1,0.06686046511627906,0.06686046511627906,1,0.2774536020836556,0.2774536020836556,1,0.06966145833333333,0.06966145833333333,1,0.8612858653068542,0.8612858653068542,1,0.9972568154335022,0.9972568154335022,1,,,,,,,
by_roi,training_set_primary_roi_041,2,0.7166244919868108,0.7166244919868108,2,0.6171201015915082,0.6171201015915082,2,0.8429633867276888,0.8429633867276888,2,6.013206745291207,6.013206745291207,2,0.05056423611111111,0.05056423611111111,2,0.7007901668548584,0.7007901668548584,2,0.8906411528587341,0.8906411528587341,2,,,,,,,
by_roi,training_set_primary_roi_042,4,0.9162123511750364,0.939293532168143,4,0.8517057997390524,0.8855499061386108,4,0.15876178303245803,0.09994211846420992,4,1.4344980747635867,0.8213053614826913,4,0.04380967881944445,0.045735677083333336,4,0.7610033005475998,0.774738222360611,4,0.9499729573726654,0.9962606132030487,4,0.9964409853678335,0.8747897957963282,0.9968951617549331,-0.40002437777063476,0.9466444827772593,-0.5647448379195524,0.9793772423114814
by_roi,training_set_primary_roi_043,1,0.5263157894736842,0.5263157894736842,1,0.35714285714285715,0.35714285714285715,1,0.6428571428571429,0.6428571428571429,1,3.8899130164044067,3.8899130164044067,1,0.018446180555555556,0.018446180555555556,1,0.5069131851196289,0.5069131851196289,1,0.5283311009407043,0.5283311009407043,1,,,,,,,
by_roi,training_set_primary_roi_044,4,0.8631743592158249,0.9066896551724137,4,0.7755005938671109,0.8293095711263543,4,0.2743446128306152,0.16621787025703794,4,3.1932868601904234,0.978921268967025,4,0.0742458767361111,0.05989583333333333,4,0.8133255392313004,0.8265775740146637,4,0.9834929406642914,0.9910169839859009,4,0.6455098622991812,0.8314816182461109,0.4595548080482965,0.9816232250337431,0.5756116655215648,0.5103723353650301,-0.37963381426289966
by_roi,training_set_primary_roi_045,2,0.6964171565617142,0.6964171565617142,2,0.5347125531375909,0.5347125531375909,2,0.6194085487077534,0.6194085487077534,2,6.090236838027627,6.090236838027627,2,0.12017144097222222,0.12017144097222222,2,0.7267044484615326,0.7267044484615326,2,0.8069617748260498,0.8069617748260498,2,,,,,,,
by_roi,training_set_primary_roi_046,5,0.9343113801159827,0.9210526315789473,5,0.878061365695998,0.8536585365853658,5,0.09937344143170283,0.05787781350482315,5,0.9437782638492049,0.8460619337983186,5,0.04084201388888889,0.03515625,5,0.842373251914978,0.8429524898529053,5,0.9490706086158752,0.9924103021621704,5,0.9717389671342479,0.9759842095140632,0.979698619428421,0.921796082335898,0.9713809056306837,0.9023274689583894,0.48181892341299115
by_roi,training_set_primary_roi_047,3,0.9657867932340306,0.9656146961846443,3,0.9339649395089289,0.9335154826958105,3,0.02786076480814988,0.021844660194174758,3,0.28282019097471384,0.2584387448889956,3,0.0685763888888889,0.047309027777777776,3,0.8650834163029989,0.8943302035331726,3,0.9994147022565206,0.9998564720153809,3,0.999751457054388,0.9999636095529865,0.9979921767102227,0.9990696401947748,0.9998020809222244,0.9999857847008837,-0.003997428547819711
by_roi,training_set_primary_roi_048,5,0.9061590417201704,0.9517241379310345,5,0.8417571381001114,0.9078947368421053,5,0.12089949915938802,0.04225352112676056,5,1.0062557443430773,0.5765462873562321,5,0.03975694444444444,0.03211805555555555,5,0.8575558543205262,0.8416268229484558,5,0.9538426756858825,0.99815434217453,5,0.8795563893644757,0.9503107248896981,0.8756923795299179,0.9728135706086634,0.9172998468711145,0.9284927324939707,0.3223603385642273
by_roi,training_set_primary_roi_049,2,0.8626194211660863,0.8626194211660863,2,0.7599474993092015,0.7599474993092015,2,0.3117446808510638,0.3117446808510638,2,1.5863156740897881,1.5863156740897881,2,0.03445095486111111,0.03445095486111111,2,0.8709069192409515,0.8709069192409515,2,0.994271457195282,0.994271457195282,2,,,,,,,
by_roi,training_set_primary_roi_051,1,0.9640449438202248,0.9640449438202248,1,0.93058568329718,0.93058568329718,1,0.0045045045045045045,0.0045045045045045045,1,0.6661372952946392,0.6661372952946392,1,0.048394097222222224,0.048394097222222224,1,0.9228475689888,0.9228475689888,1,0.9996713399887085,0.9996713399887085,1,,,,,,,
by_roi,training_set_primary_roi_052,4,0.8800326324448395,0.9370291082212352,4,0.8045352882289334,0.8815777566625944,4,0.18543492464134181,0.11830824372759857,4,1.9494918668816865,0.4262775111342868,4,0.03561740451388889,0.025390625,4,0.8232510536909103,0.8336730301380157,4,0.9942580759525299,0.9951767325401306,4,0.9538919554325015,0.730972023102344,0.9913078562489843,0.8669177524483637,0.8586428943274443,0.6890386750137818,0.7797041982438012
by_roi,training_set_primary_roi_053,3,0.9557862689340562,0.9661921708185054,3,0.915822634532382,0.9345955249569707,3,0.054311147694852006,0.027538726333907058,3,0.42523072210381435,0.23339569922661954,3,0.05638744212962962,0.06174045138888889,3,0.8743235468864441,0.8590495586395264,3,0.9936010638872782,0.9937393665313721,3,0.999755666711979,0.9954983242250874,0.9998343544677233,0.999955716721456,0.9800554449631669,0.9788213411176763,0.23678536799909364
by_roi,training_set_primary_roi_054,2,0.9311460674157304,0.9311460674157304,2,0.8731884057971016,0.8731884057971016,2,0.06716417910447761,0.06716417910447761,2,0.5528705022058114,0.5528705022058114,2,0.0224609375,0.0224609375,2,0.7420836091041565,0.7420836091041565,2,0.6139715984463692,0.6139715984463692,2,,,,,,,
by_roi,training_set_primary_roi_055,1,0.93359375,0.93359375,1,0.8754578754578755,0.8754578754578755,1,0.007782101167315175,0.007782101167315175,1,0.8173375115366786,0.8173375115366786,1,0.027669270833333332,0.027669270833333332,1,0.7482842206954956,0.7482842206954956,1,0.9708254933357239,0.9708254933357239,1,,,,,,,
by_roi,training_set_primary_roi_056,4,0.9172098671155982,0.9356398069341587,4,0.852279923259105,0.8800184827245098,4,0.0721662486663639,0.042035788916031436,4,1.2301409558161225,0.7204836155486433,4,0.0712619357638889,0.0641818576388889,4,0.8256355375051498,0.8162768185138702,4,0.9363721162080765,0.9525614380836487,4,0.979543039565972,0.9985695702791793,0.9376832464805642,0.7878599685901835,0.9968738921162462,0.4065448798578997,0.00047109114367925245
by_roi,training_set_primary_roi_057,6,0.9076758367512415,0.9106758035405387,6,0.8336765044852541,0.8370472166963074,6,0.10180900398183607,0.0859144176814139,6,0.4991817835863308,0.4618270864256492,6,0.030870225694444448,0.032063802083333336,6,0.7904056708017985,0.8050822019577026,6,0.9777381221453348,0.9942374527454376,6,0.9005327694996288,0.9757680383830706,0.9162905099428226,0.9812786794691398,0.930101493700609,0.5551358981303988,0.7574930370526248
by_roi,training_set_primary_roi_058,2,0.954702728071577,0.954702728071577,2,0.9140131464670013,0.9140131464670013,2,0.069652094149243,0.069652094149243,2,0.478613993312929,0.478613993312929,2,0.03369140625,0.03369140625,2,0.8890670537948608,0.8890670537948608,2,0.9959373772144318,0.9959373772144318,2,,,,,,,
by_roi,training_set_primary_roi_059,3,0.8308987652199421,0.9063291139240506,3,0.7376134977429079,0.8287037037037037,3,0.2524019046204287,0.13679245283018868,3,0.6824106157837715,0.51622211201556,3,0.04213686342592592,0.039713541666666664,3,0.8079018592834473,0.7757038474082947,3,0.9925369819005331,0.9974657297134399,3,0.971559355535526,0.9999654744346034,0.9904772808583346,0.7777626304118984,0.9874658735771625,0.9745442052724009,-0.941746733570614
by_roi,training_set_primary_roi_060,3,0.9125929023599543,0.9622641509433962,3,0.8466861526836128,0.9272727272727272,3,0.13453684116258804,0.07334963325183375,3,1.0538657211292042,0.7117721887183212,3,0.05034722222222222,0.05067274305555555,3,0.8592796127001444,0.881051242351532,3,0.98578941822052,0.9952096343040466,3,0.9101920324116416,0.7892787335325381,0.8209329986433199,0.9431422812311254,0.7853463660847251,0.9791366453369366,-0.3407329060078126
by_roi,training_set_primary_roi_061,1,0.9521367521367521,0.9521367521367521,1,0.9086460032626428,0.9086460032626428,1,0.09135399673735727,0.09135399673735727,1,0.22092698135692207,0.22092698135692207,1,0.06043836805555555,0.06043836805555555,1,0.9059950113296509,0.9059950113296509,1,0.9998737573623657,0.9998737573623657,1,,,,,,,
by_roi,training_set_primary_roi_062,1,0.9667673716012085,0.9667673716012085,1,0.935672514619883,0.935672514619883,1,0.052941176470588235,0.052941176470588235,1,0.6056259740722294,0.6056259740722294,1,0.052408854166666664,0.052408854166666664,1,0.8685584664344788,0.8685584664344788,1,0.997994065284729,0.997994065284729,1,,,,,,,
by_roi,training_set_primary_roi_063,2,0.9726163192549747,0.9726163192549747,2,0.946699982767534,0.946699982767534,2,0.04472858866103739,0.04472858866103739,2,0.5397223557070434,0.5397223557070434,2,0.054036458333333336,0.054036458333333336,2,0.8570818305015564,0.8570818305015564,2,0.9928007423877716,0.9928007423877716,2,,,,,,,
by_roi,training_set_primary_roi_064,1,0.9651162790697675,0.9651162790697675,1,0.9325842696629213,0.9325842696629213,1,0.01675041876046901,0.01675041876046901,1,0.8751106665807021,0.8751106665807021,1,0.06586371527777778,0.06586371527777778,1,0.9165338277816772,0.9165338277816772,1,0.9999148845672607,0.9999148845672607,1,,,,,,,
by_roi,training_set_primary_roi_065,1,0.9066305818673883,0.9066305818673883,1,0.8292079207920792,0.8292079207920792,1,0.19287833827893175,0.19287833827893175,1,0.6591464511041506,0.6591464511041506,1,0.043619791666666664,0.043619791666666664,1,0.7809159159660339,0.7809159159660339,1,0.9797347187995911,0.9797347187995911,1,,,,,,,
by_roi,training_set_primary_roi_067,1,0.9078014184397163,0.9078014184397163,1,0.8311688311688312,0.8311688311688312,1,0.16883116883116883,0.16883116883116883,1,0.900531813899896,0.900531813899896,1,0.05555555555555555,0.05555555555555555,1,0.8568976521492004,0.8568976521492004,1,0.9961320161819458,0.9961320161819458,1,,,,,,,
by_roi,training_set_primary_roi_068,6,0.7426370071804548,0.8203242370563042,6,0.6368398237343601,0.7022584611402316,6,0.8112981974095598,0.29774153885976834,6,4.27523033954428,1.8661680604361974,6,0.03917100694444444,0.03971354166666667,6,0.7660121619701385,0.8070058822631836,6,0.9086373448371887,0.9530707895755768,6,0.31394926013282803,0.2745392353848149,0.41294118236698096,-0.006282676223982441,0.22281701070785734,-0.16938374097332579,0.5684906505059587
by_roi,training_set_primary_roi_069,1,0.9739413680781759,0.9739413680781759,1,0.9492063492063492,0.9492063492063492,1,0.050793650793650794,0.050793650793650794,1,0.47536203818081846,0.47536203818081846,1,0.03244357638888889,0.03244357638888889,1,0.8360923528671265,0.8360923528671265,1,0.9996806383132935,0.9996806383132935,1,,,,,,,
by_roi,training_set_primary_roi_070,9,0.875577878347138,0.8914525432616676,9,0.7823437381532843,0.804162724692526,9,0.2647225160539315,0.22780373831775702,9,0.8471499493926432,0.9015828832091967,9,0.06628568672839506,0.08192274305555555,9,0.8494364553027682,0.8567068576812744,9,0.9868035780058967,0.9990547299385071,9,0.9838561499518568,0.9762321582800751,0.9890180563559299,0.9365640623931419,0.9834595881039713,0.9233962331779644,0.21114016405554537
by_roi,training_set_primary_roi_073,2,0.837991718426501,0.837991718426501,2,0.7216257668711656,0.7216257668711656,2,0.33826021464884204,0.33826021464884204,2,1.725463335247917,1.725463335247917,2,0.052300347222222224,0.052300347222222224,2,0.7144534587860107,0.7144534587860107,2,0.9479990601539612,0.9479990601539612,2,,,,,,,
by_roi,training_set_primary_roi_074,2,0.46880570409982175,0.46880570409982175,2,0.4412751677852349,0.4412751677852349,2,0.90586262954684,0.90586262954684,2,9.426035205460156,9.426035205460156,2,0.04286024305555555,0.04286024305555555,2,0.6980157196521759,0.6980157196521759,2,0.9232927560806274,0.9232927560806274,2,,,,,,,
by_roi,training_set_primary_roi_075,1,0.9723032069970845,0.9723032069970845,1,0.9460992907801419,0.9460992907801419,1,0.05697151424287856,0.05697151424287856,1,0.5296252850361639,0.5296252850361639,1,0.07649739583333333,0.07649739583333333,1,0.9254251718521118,0.9254251718521118,1,0.9992132186889648,0.9992132186889648,1,,,,,,,
by_roi,training_set_primary_roi_076,2,0.7098445595854922,0.7098445595854922,2,0.5519390581717452,0.5519390581717452,2,0.6775568181818181,0.6775568181818181,2,3.4890970381714856,3.4890970381714856,2,0.018174913194444444,0.018174913194444444,2,0.7182079553604126,0.7182079553604126,2,0.8783815801143646,0.8783815801143646,2,,,,,,,
by_roi,training_set_primary_roi_079,3,0.8013838212814042,0.9550475211918829,3,0.724027373140133,0.9139626352015733,3,0.24886116450401263,0.047869542346133616,3,3.1500810565907202,0.8143791377000704,3,0.09678819444444446,0.05935329861111111,3,0.7645841836929321,0.8409649729728699,3,0.9123147130012512,0.9994844198226929,3,0.9938777002838931,0.860479970216787,0.9996024788590897,-0.31271092811212375,0.9701909958027144,0.6737272581370115,0.9882601982636064
by_roi,training_set_primary_roi_080,3,0.6016060623661932,0.7688564476885644,3,0.5201537809554979,0.6245059288537549,3,0.38394128156840024,0.3418803418803419,3,4.826279451111757,2.244107931245298,3,0.02716290509259259,0.021701388888888888,3,0.6614976127942404,0.7979518175125122,3,0.8050250013669332,0.9803975820541382,3,0.7417110486065788,0.9861998495811186,-0.9164388401083068,0.5991200986107738,0.9621832538199669,0.8458940074120782,0.9629338976420511
