source,epoch,field,recorded_value,status
drive_history.csv,2,val.semantic_final.per_class.nuclei_stroma.recall,0.3809099018733274,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_stroma.f1,0.4485294117647059,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_endothelium.support,603,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_endothelium.precision,0.5842696629213483,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_endothelium.recall,0.1724709784411277,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_endothelium.f1,0.2663252240717029,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_epithelium.support,380,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_epithelium.precision,0.55,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_epithelium.recall,0.2894736842105263,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_epithelium.f1,0.37931034482758624,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_apoptosis.support,333,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_apoptosis.precision,0.21129032258064517,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_apoptosis.recall,0.3933933933933934,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_final.per_class.nuclei_apoptosis.f1,0.27492130115424973,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.accuracy,0.6817190226876091,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.macro_precision,0.5786251664186386,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.macro_recall,0.35845575396960594,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.macro_f1,0.4013332273894206,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_tumor.support,10574,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_tumor.precision,0.684850640113798,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_tumor.recall,0.910629846794023,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_tumor.f1,0.7817650401883577,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_lymphocyte.support,6576,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_lymphocyte.precision,0.7935472496473907,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_lymphocyte.recall,0.6844586374695864,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_lymphocyte.f1,0.7349771391247549,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_plasma_cell.support,216,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_plasma_cell.precision,0.6410256410256411,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_plasma_cell.recall,0.11574074074074074,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_plasma_cell.f1,0.19607843137254904,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_histiocyte.support,2489,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_histiocyte.precision,0.4888507718696398,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_histiocyte.recall,0.22900763358778625,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_histiocyte.f1,0.3119015047879617,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_melanophage.support,287,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_melanophage.precision,0.7058823529411765,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_melanophage.recall,0.20905923344947736,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_melanophage.f1,0.32258064516129037,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_neutrophil.support,341,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_neutrophil.precision,0.5811965811965812,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_neutrophil.recall,0.19941348973607037,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_neutrophil.f1,0.29694323144104806,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_stroma.support,1121,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_stroma.precision,0.545338441890166,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_stroma.recall,0.3809099018733274,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_stroma.f1,0.4485294117647059,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_endothelium.support,603,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_endothelium.precision,0.5842696629213483,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_endothelium.recall,0.1724709784411277,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_endothelium.f1,0.2663252240717029,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_epithelium.support,380,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_epithelium.precision,0.55,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_epithelium.recall,0.2894736842105263,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_epithelium.f1,0.37931034482758624,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_apoptosis.support,333,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_apoptosis.precision,0.21129032258064517,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_apoptosis.recall,0.3933933933933934,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.semantic_identity.per_class.nuclei_apoptosis.f1,0.27492130115424973,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context_gain.puma_macro_f1,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context_gain.semantic_macro_f1,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.mean,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.local_gate.per_class.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.mean,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.tissue_gate.per_class.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.mean,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.gates.spatial_gate.per_class.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.mean_l2,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.local_correction.per_class_mean_l2.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.mean_l2,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.tissue_correction.per_class_mean_l2.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.mean_l2,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_tumor,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_lymphocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_plasma_cell,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_histiocyte,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_melanophage,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_neutrophil,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_stroma,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_endothelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_epithelium,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.context.corrections.spatial_correction.per_class_mean_l2.nuclei_apoptosis,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.held_threshold,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,val.utility_threshold_sweep,[],UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,memory.allocated_gib,1.4021544456481934,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,memory.reserved_gib,11.458984375,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,memory.peak_allocated_gib,7.868083477020264,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,memory.peak_reserved_gib,11.458984375,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,timing.train_seconds,823.903431443,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,timing.validation_seconds,334.7883380450003,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,timing.epoch_seconds,1162.3085661199993,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,timing.recent_mean_epoch_seconds,1165.6454690666662,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,2,timing.estimated_remaining_seconds,159693.4292621333,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,epoch,3,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,phase,semantic_natural,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,optimizer.identity_lr,0.0002,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,optimizer.context_lr,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,optimizer.lora_lr,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,optimizer.utility_lr,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.loss,0.473248442825006,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.optimizer_steps,147,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.micro_batch_size,512,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.effective_batch_size,512,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.accumulation_steps,1,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.gradient.stage2_grad_norm,1.8151711225509644,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.gradient.lora_grad_norm,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.expected.theoretical_ess,73769.59854975995,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.expected.min_probability,6.927894474311366e-06,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.expected.max_probability,1.3855788948622737e-05,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.expected.roi_draw_mass_range,"[0.003020561990799757, 0.014991963642409801]",UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.expected.class_draw_mass,"[0.6287064235437566, 0.20383251122318904, 0.004350717729867539, 0.06322396497256555, 0.005029651388350052, 0.0007897799700714958, 0.03601119547747049, 0.0143823089286704, 0.024718727484342957, 0.0189547192817159]",UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.draws,75264,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.class_draw_mass,"[0.6280957695578231, 0.20475924744897958, 0.0042251275510204085, 0.0626860119047619, 0.004995748299319728, 0.0007573341836734694, 0.03641847363945578, 0.014190051020408163, 0.02492559523809524, 0.018946641156462586]",UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.class_draw_count,"[47273, 15411, 318, 4718, 376, 57, 2741, 1068, 1876, 1426]",UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_tumor,29187,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_lymphocyte,9527,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_plasma_cell,203,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_histiocyte,2949,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_melanophage,228,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_neutrophil,36,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_stroma,1713,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_endothelium,678,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_epithelium,1156,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_gt_groups.nuclei_apoptosis,914,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_tumor,158,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_lymphocyte,141,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_plasma_cell,25,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_histiocyte,76,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_melanophage,41,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_neutrophil,10,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_stroma,113,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_endothelium,85,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_epithelium,21,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,train_diagnostics.sampling.actual.unique_rois.nuclei_apoptosis,83,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.loss.identity_ce,0.9279481982685509,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.loss.final_ce,0.9279481982685509,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.loss.residual_penalty,0.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.loss.semantic_weight_sum,22920.0,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.loss.total,0.9279481982685509,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.macro_precision,0.29885576566507704,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.macro_recall,0.29031251343727116,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.macro_f1,0.26140819195201054,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_tumor,0.602298915829901,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_lymphocyte,0.6282882438665859,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_plasma_cell,0.14352836879432623,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_histiocyte,0.3773617952623502,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_melanophage,0.21285461599753838,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_neutrophil,0.10565764023210832,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_stroma,0.36416367249196646,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_endothelium,0.3203556202523662,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_epithelium,0.10121743087950849,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.precision_by_class.nuclei_apoptosis,0.132831353044119,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_tumor,0.8333587066397742,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_lymphocyte,0.7849969021407365,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_plasma_cell,0.10847884385118428,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_histiocyte,0.1544230164241435,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_melanophage,0.3075010455329604,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_neutrophil,0.03624498172207349,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_stroma,0.3396135302114513,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_endothelium,0.17850257870176062,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_epithelium,0.05920375507557656,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.recall_by_class.nuclei_apoptosis,0.10080177407305067,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_tumor,0.6729605784944,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_lymphocyte,0.6686959218512355,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_plasma_cell,0.10163320142441239,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_histiocyte,0.20251901716684395,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_melanophage,0.22545015185022985,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_neutrophil,0.0455761696747139,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_stroma,0.3174729979772956,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_endothelium,0.2131432191039741,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_epithelium,0.0675867438784786,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.f1_by_class.nuclei_apoptosis,0.09904391809852128,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma.class_universe,"[""nuclei_tumor"", ""nuclei_lymphocyte"", ""nuclei_plasma_cell"", ""nuclei_histiocyte"", ""nuclei_melanophage"", ""nuclei_neutrophil"", ""nuclei_stroma"", ""nuclei_endothelium"", ""nuclei_epithelium"", ""nuclei_apoptosis""]",UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma_public_dynamic.macro_precision,0.298855765665077,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma_public_dynamic.macro_recall,0.29031251343727116,UNRESOLVED HISTORICAL IMPORT
drive_history.csv,3,val.puma_public_dynamic.macro_f1,0.2614081919520105,UNRESOLVED HISTORICAL IMPORT
