id,epoch,objective,train_CE,val_CE,train_semantic_F1,val_semantic_F1,ROI_F1,pooled_F1,accuracy,balanced_accuracy,gap,min_class_exposure,min_positive_target_head_gradient,LR
p3_A2_shuffle_s43_cv2,10,0.4616361958767051,0.5194575786590576,1.6189364194869995,0.9106495622074281,0.43491008991008995,0.07638297872340424,0.4341747957924428,0.45454545454545453,0.45888888888888885,0.47573947229733815,13,7.10152725926761,0.001
p3_A3_placebo_s17_cv0,1,2.3843979101914625,1.9860012531280518,2.1244943141937256,0.2911161482905659,0.21037568669147616,0.047971014492753615,0.21037568669147616,0.2826086956521739,0.2364011427169322,0.08074046159908976,13,31.510276260375978,0.001
p3_A3_placebo_s17_cv0,2,1.8056600827437181,1.5558384656906128,1.8878787755966187,0.48665034475328595,0.2752561419824847,0.06391304347826086,0.2752561419824847,0.3804347826086957,0.3032029374134637,0.21139420277080123,10,27.10685469309489,0.001
p3_A3_placebo_s17_cv0,3,1.5655592955075777,1.3869576454162598,1.9420305490493774,0.5398867880315354,0.2765844187039607,0.06514492753623188,0.27658441870396067,0.3695652173913043,0.3841763499658236,0.2633023693275747,15,22.902112424373627,0.001
p3_A3_placebo_s17_cv0,4,1.2719275859686046,1.181646466255188,1.8594237565994263,0.6571087801572487,0.2803181237663996,0.06115942028985507,0.28031812376639964,0.34782608695652173,0.3610102616681564,0.37679065639084913,15,16.70933505108482,0.001
p3_A3_placebo_s17_cv0,5,1.0811050259149992,1.0780079364776611,1.8220291137695312,0.6818594836507359,0.2742512077294686,0.06079710144927536,0.27425120772946865,0.34782608695652173,0.36591916855074746,0.4076082759212673,14,12.234101152420044,0.001
p3_A3_placebo_s17_cv0,6,0.9562820425400367,0.8488295078277588,1.7093943357467651,0.7899803401957257,0.34486544644439376,0.07166666666666666,0.34486544644439376,0.41304347826086957,0.38635776504197555,0.44511489375133195,17,8.738128152760593,0.001
p3_A3_placebo_s17_cv0,7,0.7508545196973361,0.7292620539665222,1.756060242652893,0.8133348961048095,0.3771753055789218,0.08289855072463767,0.37717530557892187,0.4673913043478261,0.43545993480204004,0.43615959052588765,9,6.690047979354858,0.001
p3_A3_placebo_s17_cv0,8,0.7329507561830374,0.6881703734397888,1.8164646625518799,0.8221005865454982,0.3402659086741243,0.0731159420289855,0.3402659086741243,0.41304347826086957,0.39097507755402494,0.4818346778713739,12,4.507073024908702,0.001
p3_A3_placebo_s17_cv0,9,0.5643590940878942,0.5551940202713013,1.7617595195770264,0.8789959512079776,0.33588554720133673,0.07036231884057971,0.33588554720133673,0.41304347826086957,0.363955605797711,0.5431104040066408,17,4.086280683676402,0.001
p3_A3_placebo_s17_cv0,10,0.5403428444495568,0.4852258563041687,1.7656608819961548,0.9084757181108157,0.37241772910537213,0.0771014492753623,0.37241772910537213,0.44565217391304346,0.4135875527980791,0.5360579890054435,14,3.7784949378533796,0.001
p3_A3_placebo_s17_cv1,1,2.2866875251550325,2.0519793033599854,2.298326015472412,0.2802777777777778,0.14023857623857622,0.03020833333333333,0.14023857623857622,0.1651376146788991,0.14314574314574313,0.14003920153920157,10,32.00419440636268,0.001
p3_A3_placebo_s17_cv1,2,2.054413222517643,1.624101996421814,2.075896978378296,0.4614682659388542,0.19623737373737374,0.0470138888888889,0.1962373737373737,0.27522935779816515,0.2610750360750361,0.26523089220148044,8,27.04877671741304,0.001
p3_A3_placebo_s17_cv1,3,1.4929161627255185,1.4052729606628418,1.8691086769104004,0.6046173044875938,0.317014245014245,0.07284722222222222,0.317014245014245,0.3853211009174312,0.3426334776334776,0.28760305947334874,12,24.09088779631115,0.001
p3_A3_placebo_s17_cv1,4,1.2830349350474892,1.1908202171325684,1.7832872867584229,0.6666389066060641,0.3593682887459977,0.08361111111111111,0.3593682887459977,0.44036697247706424,0.40362914862914856,0.3072706178600664,10,21.205580039457843,0.001
p3_A3_placebo_s17_cv1,5,1.0672676469643079,1.017375111579895,1.7419734001159668,0.7179453225238162,0.34457246138495295,0.08020833333333333,0.34457246138495295,0.42201834862385323,0.3851010101010101,0.3733728611388632,14,12.961840027257017,0.001
p3_A3_placebo_s17_cv1,6,0.8930885997742258,0.8931705951690674,1.761985421180725,0.7605578860403036,0.32576955907073196,0.07145833333333333,0.325769559070732,0.3853211009174312,0.37593795093795096,0.43478832696957165,13,6.412787465822129,0.001
p3_A3_placebo_s17_cv1,7,0.7875412069066032,0.7967123985290527,1.768234372138977,0.8216645846764694,0.3201714398133836,0.07159722222222221,0.3201714398133836,0.3853211009174312,0.3585569985569985,0.5014931448630858,13,11.05862289905548,0.001
p3_A3_placebo_s17_cv1,8,0.6593602399551431,0.6973484754562378,1.7581294775009155,0.8425763154330845,0.3301090645901966,0.07375,0.3301090645901966,0.3853211009174312,0.34779581529581527,0.5124672508428879,13,10.571508282109312,0.001
p3_A3_placebo_s17_cv1,9,0.5857613695229535,0.6280772686004639,1.7243739366531372,0.8533692937474917,0.2988337796504766,0.07291666666666666,0.2988337796504766,0.3761467889908257,0.3324386724386724,0.5545355140970152,15,9.596396062109205,0.001
p3_A3_placebo_s17_cv1,10,0.5255641980945128,0.5614513158798218,1.73000168800354,0.883759326575883,0.2910897435897436,0.07152777777777777,0.2910897435897436,0.3761467889908257,0.32053391053391056,0.5926695829861394,13,4.760114019331724,0.001
p3_A3_placebo_s17_cv2,1,2.4184190076382004,2.107323408126831,2.259012460708618,0.27019116963551154,0.15349113167534223,0.03518743667679837,0.15239223057644108,0.20202020202020202,0.20928571428571424,0.11670003796016931,17,32.26442162195841,0.001
p3_A3_placebo_s17_cv2,2,1.9658733932533075,1.6560434103012085,2.0205869674682617,0.5024320062552428,0.31153028637815655,0.058014184397163125,0.3097121045599748,0.32323232323232326,0.3255952380952381,0.1909017198770862,16,24.450010243584128,0.001
p3_A3_placebo_s17_cv2,3,1.5855874445900988,1.4373286962509155,1.9001895189285278,0.5782631459393792,0.29426345221088646,0.057695035460992916,0.29274830069573493,0.35353535353535354,0.33396825396825397,0.28399969372849276,14,23.01088740608909,0.001
p3_A3_placebo_s17_cv2,4,1.289550892749236,1.1982420682907104,1.7725439071655273,0.6565383391449798,0.43802376485303307,0.08312056737588651,0.4361190029482712,0.48484848484848486,0.4601984126984127,0.21851457429194676,15,14.436503999373492,0.001
p3_A3_placebo_s17_cv2,5,1.1220029521344312,1.0245057344436646,1.6908044815063477,0.731119992159744,0.4347474506170158,0.07829787234042553,0.4332768623817217,0.45454545454545453,0.45476190476190476,0.2963725415427282,16,14.612214315505256,0.001
p3_A3_placebo_s17_cv2,6,1.0303333208928653,0.9239831566810608,1.680079460144043,0.7646285596632323,0.38243185493185494,0.06943262411347517,0.3816965608142079,0.37373737373737376,0.4011507936507936,0.38219670473137735,16,13.824705428547329,0.001
p3_A3_placebo_s17_cv2,7,0.8699883326369139,0.8388510942459106,1.6776461601257324,0.7791175364629831,0.4712446732011949,0.08390070921985815,0.4697740849659008,0.46464646464646464,0.5059920634920634,0.3078728632617882,17,11.245987176895142,0.001
p3_A3_placebo_s17_cv2,8,0.7221702360988256,0.6726451516151428,1.5916407108306885,0.8326625690553049,0.464895428413889,0.08914893617021277,0.46307724659570715,0.5151515151515151,0.47559523809523807,0.3677671406414159,11,8.660049978892008,0.001
p3_A3_placebo_s17_cv2,9,0.6720675250784082,0.5729665160179138,1.583119511604309,0.8494052351264472,0.45772005772005775,0.08560283687943263,0.4559018759018759,0.5050505050505051,0.4740079365079365,0.3916851774063894,15,10.230820523367989,0.001
p3_A3_placebo_s17_cv2,10,0.5638617238595118,0.5409854650497437,1.631845235824585,0.8984007707299522,0.4401160930572695,0.080354609929078,0.4379182908594673,0.47474747474747475,0.46650793650793654,0.45828467767268266,13,9.22585575333957,0.001
p3_A3_placebo_s29_cv0,1,2.2081259947556715,1.9510486125946045,2.1653523445129395,0.31285355621236677,0.18967403090268364,0.04528985507246376,0.18967403090268364,0.2717391304347826,0.2619842876421824,0.12317952530968312,14,31.18893258231027,0.001
p3_A3_placebo_s29_cv0,2,1.8718053927788367,1.5906879901885986,1.9395129680633545,0.49581979926713704,0.24068372129662455,0.05253623188405797,0.24068372129662455,0.2826086956521739,0.29308126084441877,0.2551360779705125,15,23.924839917351218,0.001
p3_A3_placebo_s29_cv0,3,1.449134377332834,1.3211060762405396,1.8180774450302124,0.6351965106917155,0.2610095785900379,0.055507246376811606,0.261009578590038,0.32608695652173914,0.31674027726659304,0.3741869321016775,13,16.074036121368408,0.001
p3_A3_placebo_s29_cv0,4,1.2171835899353027,1.0842156410217285,1.7275487184524536,0.691455902938461,0.33389965297860036,0.0727536231884058,0.33389965297860036,0.42391304347826086,0.372332316806001,0.3575562499598607,11,15.61877435186635,0.001
p3_A3_placebo_s29_cv0,5,1.13733198092534,0.9732534885406494,1.7769221067428589,0.7332818912353797,0.30028826198902925,0.06376811594202898,0.3002882619890293,0.34782608695652173,0.3372375431585958,0.43299362924635043,14,13.817397937178612,0.001
p3_A3_placebo_s29_cv0,6,0.8670219641465408,0.8748284578323364,1.767890453338623,0.7817730923394752,0.27255249234196605,0.057898550724637676,0.27255249234196605,0.32608695652173914,0.32632652435284015,0.5092205999975092,11,7.289548801524298,0.001
p3_A3_placebo_s29_cv0,7,0.8331156235474807,0.7263879776000977,1.6474995613098145,0.8056090453111683,0.33614952614952615,0.0727536231884058,0.3361495261495262,0.40217391304347827,0.371948665369718,0.46945951916164214,13,4.07484924367496,0.001
p3_A3_placebo_s29_cv0,8,0.6690333348054153,0.6339327692985535,1.6583024263381958,0.8804768068713595,0.3542296846301423,0.07601449275362318,0.35422968463014237,0.42391304347826086,0.39507821126242176,0.5262471222412173,14,4.051024228334427,0.001
p3_A3_placebo_s29_cv0,9,0.6483163375120896,0.6065211892127991,1.8051356077194214,0.8677932921306415,0.3274239926739927,0.0644927536231884,0.3274239926739927,0.358695652173913,0.3617455351665878,0.5403692994566488,16,3.449011120200157,0.001
p3_A3_placebo_s29_cv0,10,0.502792083300077,0.542775571346283,1.8091830015182495,0.8855819104479059,0.32124409359703476,0.06405797101449275,0.32124409359703476,0.358695652173913,0.37292185884291146,0.5643378168508711,14,4.662740362187226,0.001
p3_A3_placebo_s29_cv1,1,2.2436919561855455,1.8581832647323608,2.08835506439209,0.3276253990223224,0.21657340676383546,0.057638888888888885,0.2165734067638355,0.30275229357798167,0.2537301587301587,0.11105199225848694,15,32.155120849609375,0.001
p3_A3_placebo_s29_cv1,2,1.7303324619512908,1.6194241046905518,2.1210362911224365,0.45974128067781317,0.24535898569954298,0.053402777777777764,0.24535898569954293,0.27522935779816515,0.3040223665223666,0.2143822949782702,14,23.400527636210125,0.001
p3_A3_placebo_s29_cv1,3,1.5079477688404903,1.3697757720947266,2.0228331089019775,0.6080364594350327,0.29981498305027715,0.06416666666666668,0.29981498305027715,0.3302752293577982,0.372012987012987,0.30822147638475555,15,22.076639960793887,0.001
p3_A3_placebo_s29_cv1,4,1.1626717426389923,1.1881905794143677,1.8601667881011963,0.7062536304275435,0.3150799558864074,0.07201388888888888,0.3150799558864075,0.3669724770642202,0.36704545454545456,0.3911736745411361,13,17.978398756547406,0.001
p3_A3_placebo_s29_cv1,5,1.0215866653082883,1.0807850360870361,1.8070628643035889,0.7148554882729095,0.32407407407407407,0.07930555555555556,0.32407407407407407,0.3944954128440367,0.36764069264069266,0.3907814141988354,11,15.915726044598747,0.001
p3_A3_placebo_s29_cv1,6,0.8830258396907626,0.919429361820221,1.7498018741607666,0.7544083343557028,0.351726586581396,0.08347222222222221,0.35172658658139605,0.43119266055045874,0.400981240981241,0.40268174777430676,10,9.650975426038107,0.001
p3_A3_placebo_s29_cv1,7,0.7248302654446107,0.7810098528862,1.7674752473831177,0.7787361766682006,0.34764730750920003,0.07875,0.3476473075092001,0.4036697247706422,0.38970779220779217,0.4310888691590006,13,5.585518547466823,0.001
p3_A3_placebo_s29_cv1,8,0.6656209698522279,0.7340180277824402,1.8192564249038696,0.7833596974296343,0.3362704293786122,0.07652777777777779,0.3362704293786122,0.3761467889908257,0.37268037518037517,0.4470892680510221,12,8.474408051063275,0.001
p3_A3_placebo_s29_cv1,9,0.6768309492715366,0.6630714535713196,1.8588594198226929,0.8436205659697947,0.3347757079415226,0.07548611111111111,0.3347757079415226,0.3669724770642202,0.3652200577200577,0.5088448580282721,14,5.829000078496479,0.001
p3_A3_placebo_s29_cv1,10,0.5321627215565187,0.5550474524497986,1.8630082607269287,0.8836036666762472,0.34270339911630654,0.07326388888888888,0.34270339911630654,0.3669724770642202,0.3588708513708514,0.5409002675599407,9,4.9014484671985405,0.001
p3_A3_placebo_s29_cv2,1,2.2137595504077514,2.0702474117279053,2.1532766819000244,0.3259328240827356,0.20302367883013045,0.040851063829787225,0.20150852731497895,0.24242424242424243,0.2838095238095238,0.12290914525260516,12,32.644166469573975,0.001
p3_A3_placebo_s29_cv2,2,1.8479077329683067,1.5909849405288696,1.812172293663025,0.4891195945029681,0.36116656583988704,0.07148936170212765,0.36116656583988704,0.42424242424242425,0.4223015873015874,0.12795302866308106,15,25.063485225041706,0.001
p3_A3_placebo_s29_cv2,3,1.5456371295511426,1.2752922773361206,1.5950992107391357,0.5795812447747488,0.43436660561660567,0.07992907801418439,0.4330845543345544,0.494949494949495,0.44626984126984126,0.14521463915814314,12,20.058390855789185,0.001
p3_A3_placebo_s29_cv2,4,1.2619887068497009,1.1565827131271362,1.6498019695281982,0.7268598169237637,0.4293033293172078,0.07510638297872341,0.42799613977472417,0.45454545454545453,0.47015873015873016,0.29755648760655584,17,19.829407782781693,0.001
p3_A3_placebo_s29_cv2,5,1.0564401025202736,1.0955023765563965,1.6990445852279663,0.709350021894614,0.4371711621711622,0.07624113475177305,0.43621878121878127,0.45454545454545453,0.48388888888888887,0.27217885972345185,13,15.67727599973264,0.001
p3_A3_placebo_s29_cv2,6,0.8999649265512305,0.882673442363739,1.591612696647644,0.7545868574562611,0.43974919252858574,0.08085106382978723,0.43879681157620476,0.46464646464646464,0.4628968253968254,0.31483766492767534,15,10.297362303733825,0.001
p3_A3_placebo_s29_cv2,7,0.7138896931463213,0.8040730357170105,1.6102362871170044,0.7899007822221595,0.461557450939602,0.07801418439716311,0.46047049441786286,0.45454545454545453,0.48345238095238097,0.32834333128255755,8,8.970893788337708,0.001
p3_A3_placebo_s29_cv2,8,0.7013197618337413,0.6883887052536011,1.5693329572677612,0.8452531452531453,0.4423560082947908,0.0801418439716312,0.440537826476609,0.48484848484848486,0.4826190476190476,0.4028971369583545,15,10.310460033516089,0.001
p3_A3_placebo_s29_cv2,9,0.6537025478941885,0.5673498511314392,1.5296834707260132,0.8856174959461371,0.4797730501257937,0.08404255319148936,0.4775508279035715,0.5050505050505051,0.49996031746031744,0.40584444582034346,10,5.4999451816082,0.001
p3_A3_placebo_s29_cv2,10,0.5376230760000238,0.5242612957954407,1.5647271871566772,0.8963767016051494,0.48950373769922645,0.0872340425531915,0.48822168641717517,0.5151515151515151,0.49150793650793645,0.4068729639059229,13,4.383683581101267,0.001
p3_A3_placebo_s43_cv0,1,2.3327227922586293,2.0081491470336914,2.265890121459961,0.29494434372727313,0.11970828688219992,0.027318840579710145,0.11970828688219992,0.18478260869565216,0.18274225774225775,0.1752360568450732,14,32.2674324798584,0.001
p3_A3_placebo_s43_cv0,2,1.8221539625754724,1.5603746175765991,2.0205345153808594,0.507953579884069,0.22274018379281535,0.04644927536231884,0.22274018379281535,0.2717391304347826,0.22079915698336752,0.2852133960912536,13,26.91722315833682,0.001
p3_A3_placebo_s43_cv0,3,1.3816361335607676,1.3034782409667969,1.921973705291748,0.5858679067170528,0.24855452035886821,0.05362318840579709,0.24855452035886821,0.29347826086956524,0.29730155809103176,0.3373133863581846,14,16.25966571807861,0.001
p3_A3_placebo_s43_cv0,4,1.140249321093926,1.1147140264511108,1.8838815689086914,0.6680423511034057,0.2747164329922951,0.05833333333333333,0.2747164329922951,0.32608695652173914,0.36161364950838637,0.3933259181111106,17,10.949983498629402,0.001
p3_A3_placebo_s43_cv0,5,0.9135576165639437,0.9309266805648804,1.8474594354629517,0.7637796340187305,0.29251114382693333,0.06268115942028984,0.29251114382693333,0.34782608695652173,0.3684677164940323,0.4712684901917972,15,11.40963966846466,0.001
p3_A3_placebo_s43_cv0,6,0.7377037130869352,0.7665423154830933,1.7644836902618408,0.802467774315377,0.29128482384168375,0.07021739130434781,0.29128482384168375,0.40217391304347827,0.3387912526070421,0.5111829504736932,12,7.392267582508234,0.001
p3_A3_placebo_s43_cv0,7,0.6948804442699139,0.6817636489868164,1.8187562227249146,0.8264184381552866,0.28579765263975787,0.06007246376811594,0.28579765263975787,0.33695652173913043,0.3296666053245001,0.5406207855155287,12,3.5276928324448433,0.001
p3_A3_placebo_s43_cv0,8,0.648265153169632,0.6427142024040222,1.8665496110916138,0.8473797457040491,0.3231957939758451,0.06188405797101448,0.3231957939758451,0.34782608695652173,0.3632972290867028,0.524183951728204,15,2.767900692789178,0.001
p3_A3_placebo_s43_cv0,9,0.5176993791873639,0.5276870727539062,1.799256682395935,0.8928791041873749,0.39071071932637613,0.07492753623188406,0.39071071932637613,0.42391304347826086,0.38957647615542357,0.5021683848609988,16,2.2299613101141795,0.001
p3_A3_placebo_s43_cv0,10,0.49961620339980495,0.4502854347229004,1.8350452184677124,0.9151749342397212,0.3905648156698577,0.0763768115942029,0.39056481566985773,0.43478260869565216,0.40530000701053337,0.5246101185698635,13,3.6044934529524584,0.001
p3_A3_placebo_s43_cv1,1,2.2934407838352064,1.9883272647857666,2.2161524295806885,0.32198557636093667,0.15714710126474835,0.03659722222222222,0.15714710126474835,0.1926605504587156,0.23857142857142857,0.16483847509618832,13,32.185843308766685,0.001
p3_A3_placebo_s43_cv1,2,1.9388478226686647,1.7256267070770264,2.020387887954712,0.40675268946204907,0.20642774953986423,0.04694444444444444,0.20642774953986423,0.25688073394495414,0.29269841269841274,0.20032493992218484,14,27.727640848893387,0.001
p3_A3_placebo_s43_cv1,3,1.4849750808396265,1.4654737710952759,1.9218690395355225,0.5664385161118373,0.25793596888424475,0.06041666666666666,0.25793596888424475,0.30275229357798167,0.3315728715728715,0.3085025472275925,16,19.616725695760625,0.001
p3_A3_placebo_s43_cv1,4,1.224630730938537,1.2535961866378784,1.8224681615829468,0.6536639843779313,0.29175559051720035,0.06368055555555556,0.2917555905172004,0.3119266055045872,0.3327633477633477,0.3619083938607309,16,16.446337521076202,0.001
p3_A3_placebo_s43_cv1,5,1.041536090261649,1.0897775888442993,1.7972989082336426,0.6953109996287219,0.2762419705897967,0.06527777777777777,0.27624197058979666,0.3302752293577982,0.33545454545454545,0.4190690290389252,15,12.142003043492634,0.001
p3_A3_placebo_s43_cv1,6,0.8918089136403269,0.8954277634620667,1.7351456880569458,0.7703707645528933,0.28573546372990644,0.0711111111111111,0.2857354637299064,0.3577981651376147,0.3274025974025974,0.4846353008229869,15,13.287142352624373,0.001
p3_A3_placebo_s43_cv1,7,0.7902912004455847,0.7466179728507996,1.7312437295913696,0.7771927052358645,0.30938162986438844,0.07097222222222221,0.3093816298643885,0.3761467889908257,0.35898989898989897,0.46781107537147604,8,9.651307138112875,0.001
p3_A3_placebo_s43_cv1,8,0.6409683352365544,0.6773123741149902,1.77363121509552,0.7939288573492301,0.28782601880877745,0.06749999999999998,0.28782601880877745,0.3577981651376147,0.3407720057720058,0.5061028385404527,13,6.426434888559229,0.001
p3_A3_placebo_s43_cv1,9,0.6071868710492918,0.6466314196586609,1.7694008350372314,0.8450983294621001,0.35868982246422004,0.07888888888888888,0.35868982246422004,0.3944954128440367,0.40078282828282835,0.48640850699788,12,5.302761014302572,0.001
p3_A3_placebo_s43_cv1,10,0.5461162927887202,0.6260151267051697,1.7833997011184692,0.8436364965730927,0.3353202771463641,0.07409722222222223,0.3353202771463641,0.3577981651376147,0.3690728715728716,0.5083162194267286,13,7.95808308020882,0.001
p3_A3_placebo_s43_cv2,1,2.289603049482279,1.9606200456619263,2.1283791065216064,0.28810210440373146,0.1868602651703697,0.03613981762917933,0.1868602651703697,0.23232323232323232,0.23079365079365083,0.10124183923336177,15,32.15662115591544,0.001
p3_A3_placebo_s43_cv2,2,1.8614511341597904,1.6168317794799805,1.938542366027832,0.47606975163869414,0.26150909535851213,0.05106382978723404,0.2615090953585121,0.30303030303030304,0.30063492063492064,0.214560656280182,15,19.886406453450522,0.001
p3_A3_placebo_s43_cv2,3,1.519086230453567,1.4665266275405884,1.9188048839569092,0.5128670194880866,0.25616994921342745,0.04673758865248227,0.2548878979313762,0.26262626262626265,0.3463888888888889,0.2566970702746591,15,22.207717330367476,0.001
p3_A3_placebo_s43_cv2,4,1.300741509122042,1.222109317779541,1.8615739345550537,0.6364600471500953,0.35337182567361597,0.060851063829787236,0.35155364385543414,0.37373737373737376,0.3920634920634921,0.28308822147647933,15,13.549687970768321,0.001
p3_A3_placebo_s43_cv2,5,1.0481204856094437,0.9974181652069092,1.7624562978744507,0.7197670506245615,0.3669467787114846,0.06645390070921986,0.3651285968933028,0.40404040404040403,0.3983333333333333,0.35282027191307685,12,14.725971436500549,0.001
p3_A3_placebo_s43_cv2,6,0.8840160807270315,0.9316819310188293,1.7660303115844727,0.7459120119952559,0.3788853788853789,0.06475177304964538,0.37737022737022735,0.3838383838383838,0.4042063492063491,0.36702663310987704,12,5.8846828498338395,0.001
p3_A3_placebo_s43_cv2,7,0.7918884837212254,0.7680992484092712,1.6815017461776733,0.8313585001540581,0.3959032526536113,0.07070921985815604,0.3940850708354295,0.42424242424242425,0.41154761904761905,0.4354552475004468,12,10.465769684314727,0.001
p3_A3_placebo_s43_cv2,8,0.6970121884227392,0.6587387919425964,1.6969541311264038,0.8528381212159368,0.40903559403559403,0.07191489361702127,0.40775354275354275,0.43434343434343436,0.42039682539682544,0.4438025271803428,15,6.3207556788737955,0.001
p3_A3_placebo_s43_cv2,9,0.6566476288126476,0.5677797198295593,1.6448016166687012,0.9008192899397068,0.4147519147519148,0.07510638297872341,0.41346986346986353,0.46464646464646464,0.42873015873015874,0.48606737518779203,14,7.413751534053257,0.001
p3_A3_placebo_s43_cv2,10,0.4654028096898871,0.5216177701950073,1.610067367553711,0.9104164090057771,0.439176424350843,0.07851063829787233,0.43834309101750957,0.46464646464646464,0.46305555555555555,0.47123998465493416,13,7.1113880358893296,0.001
p3_A3_real_s17_cv0,1,2.383328465315012,1.982445240020752,2.1184911727905273,0.2875725125060749,0.22915144614978908,0.051594202898550726,0.22915144614978908,0.30434782608695654,0.24935660830397674,0.05842106635628583,13,31.517559509277344,0.001
p3_A3_real_s17_cv0,2,1.800840552036579,1.5482393503189087,1.874921441078186,0.4951080892006107,0.3437984496124031,0.07239130434782608,0.34379844961240313,0.42391304347826086,0.3592718684823948,0.15130963958820765,10,27.08305788040161,0.001
p3_A3_real_s17_cv0,3,1.557634949684143,1.3767662048339844,1.9239145517349243,0.5523382039275975,0.2925898692810458,0.06876811594202899,0.29258986928104574,0.391304347826087,0.39470266575529733,0.25974833464655167,15,23.008116245269775,0.001
p3_A3_real_s17_cv0,4,1.2609217900496263,1.168515682220459,1.8353770971298218,0.6801089674491092,0.28873791680243294,0.06188405797101448,0.28873791680243294,0.34782608695652173,0.3610102616681564,0.39137105064667627,15,16.767243937442178,0.001
p3_A3_real_s17_cv0,5,1.0688593891950755,1.0614253282546997,1.7914555072784424,0.6910084445238347,0.295297287253809,0.06297101449275362,0.295297287253809,0.358695652173913,0.3661823264454843,0.3957111572700257,14,12.285459566116334,0.001
p3_A3_real_s17_cv0,6,0.9431842427987319,0.8332409262657166,1.6762101650238037,0.7996956173506485,0.35851624009518746,0.07601449275362318,0.35851624009518746,0.43478260869565216,0.39931323062902013,0.4411793772554611,17,8.766750541600315,0.001
p3_A3_real_s17_cv0,7,0.7404868877851046,0.7142452597618103,1.720044732093811,0.820480339600443,0.3664278914340114,0.08072463768115941,0.3664278914340114,0.45652173913043476,0.4211742205163258,0.4540524481664316,9,6.716352681318919,0.001
p3_A3_real_s17_cv0,8,0.7127753450320318,0.6705027222633362,1.77669358253479,0.831224130877754,0.3435650100861911,0.07384057971014493,0.3435650100861911,0.42391304347826086,0.3962382354487618,0.48765912079156293,12,4.5501425464948015,0.001
p3_A3_real_s17_cv0,9,0.5509155782369467,0.5379511117935181,1.717760682106018,0.8957090186626095,0.3323538011695907,0.06746376811594204,0.3323538011695906,0.40217391304347827,0.3600910493015756,0.5633552174930189,17,4.081231077512105,0.001
p3_A3_real_s17_cv0,10,0.5227058759102454,0.469623863697052,1.7186639308929443,0.9088502114830671,0.36208545903626,0.07420289855072462,0.36208545903626,0.43478260869565216,0.3951809593914857,0.5467647524468071,14,3.7447317865761844,0.001
p3_A3_real_s17_cv1,1,2.285910165746799,2.048753499984741,2.2953083515167236,0.27520284252550753,0.14023857623857622,0.03020833333333333,0.14023857623857622,0.1651376146788991,0.14314574314574313,0.1349642662869313,10,31.99104851942796,0.001
p3_A3_real_s17_cv1,2,2.050366301187046,1.6179280281066895,2.0691452026367188,0.47545775676815705,0.19623737373737374,0.0470138888888889,0.1962373737373737,0.27522935779816515,0.2610750360750361,0.27922038303078334,8,27.029878434680757,0.001
p3_A3_real_s17_cv1,3,1.4873116197386338,1.3959664106369019,1.8589283227920532,0.629323174669975,0.3232712657712658,0.0725,0.32327126577126575,0.3853211009174312,0.35020923520923525,0.3060519088987092,12,24.03223419189453,0.001
p3_A3_real_s17_cv1,4,1.2748469563678921,1.1801759004592896,1.7699037790298462,0.6660478113196941,0.36083379735868354,0.08534722222222221,0.36083379735868354,0.44954128440366975,0.40720057720057723,0.3052140139610106,10,21.286151604218915,0.001
p3_A3_real_s17_cv1,5,1.054801577048776,1.0052862167358398,1.7250288724899292,0.7179453225238162,0.34753874140283875,0.07875,0.3475387414028387,0.42201834862385323,0.38510101010101017,0.3704065811209774,14,12.741389757708498,0.001
p3_A3_real_s17_cv1,6,0.8800172010017315,0.8789607286453247,1.7380067110061646,0.756942677719213,0.3339162041130868,0.07493055555555554,0.33391620411308687,0.4036697247706422,0.38308080808080813,0.42302647360612616,13,6.479440002214341,0.001
p3_A3_real_s17_cv1,7,0.7747740177583944,0.7814894914627075,1.7407876253128052,0.8232133121572849,0.3312423297078028,0.07506944444444444,0.3312423297078029,0.4036697247706422,0.3764141414141414,0.49197098244948206,13,11.174148378372193,0.001
p3_A3_real_s17_cv1,8,0.6473441283116166,0.6818232536315918,1.7318000793457031,0.8537198756468534,0.36397906496019705,0.08118055555555555,0.36397906496019705,0.42201834862385323,0.3835533910533911,0.4897408106866563,13,10.635772221966795,0.001
p3_A3_real_s17_cv1,9,0.5690823150554877,0.6131881475448608,1.6988908052444458,0.8491121715593352,0.3068424376591346,0.07499999999999998,0.3068424376591346,0.3853211009174312,0.3415295815295815,0.5422697339002005,15,9.571802384323544,0.001
p3_A3_real_s17_cv1,10,0.51611255881674,0.5461782813072205,1.7039715051651,0.8945311203803594,0.3018487470561774,0.07256944444444444,0.3018487470561774,0.3853211009174312,0.33720057720057717,0.5926823733241819,13,4.763986561609351,0.001
p3_A3_real_s17_cv2,1,2.4171698639048866,2.102485418319702,2.2533230781555176,0.27019116963551154,0.15901929762371186,0.03731509625126646,0.15792039652481077,0.21212121212121213,0.21484126984126983,0.11117187201179968,17,32.256024281183876,0.001
p3_A3_real_s17_cv2,2,1.9607203279561665,1.648432970046997,2.010563611984253,0.4987096954449714,0.32171841568393295,0.05978723404255319,0.3199002338657511,0.3333333333333333,0.3398809523809524,0.17699127976103846,16,24.478793649112475,0.001
p3_A3_real_s17_cv2,3,1.5780290044955354,1.4260292053222656,1.886178731918335,0.5868648070339246,0.2983207260006361,0.05932624113475177,0.2968055744854845,0.36363636363636365,0.3395238095238095,0.28854408103328855,14,23.07825378938155,0.001
