prompt,run_id,seed,fold,epoch,split,true_class,predicted_class,count
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,plasma_cell,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,histiocyte,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,epithelium,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,endothelium,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,lymphocyte,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,histiocyte,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,neutrophil,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,apoptosis,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,tumor,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,lymphocyte,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,plasma_cell,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,histiocyte,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,tumor,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,melanophage,2
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,neutrophil,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,stroma,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,epithelium,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,endothelium,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,tumor,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,apoptosis,3
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,tumor,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,neutrophil,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,tumor,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,stroma,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,tumor,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,stroma,1
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,tumor,2
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,lymphocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,plasma_cell,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,histiocyte,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,melanophage,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,neutrophil,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,stroma,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,epithelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,endothelium,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,apoptosis,0
1,LORA_EXCLUDED_frozen,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,3,val,melanophage,tumor,2
