prompt,run_id,seed,fold,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion,class_diagnostics
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,6,1,0.0,0.0,0.0,0,1,6,"[[""tumor"",5],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,71,59,0.9661016949152542,0.8028169014084507,0.8769230769230769,57,2,14,"[[""plasma_cell"",5],[""lymphocyte"",3],[""melanophage"",3],[""histiocyte"",1],[""epithelium"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,lymphocyte,37,35,0.8,0.7567567567567568,0.7777777777777778,28,7,9,"[[""plasma_cell"",3],[""histiocyte"",2],[""tumor"",1],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,plasma_cell,14,21,0.6190476190476191,0.9285714285714286,0.7428571428571429,13,8,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,histiocyte,17,18,0.7777777777777778,0.8235294117647058,0.8,14,4,3,"[[""lymphocyte"",2],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,melanophage,12,17,0.7058823529411765,1.0,0.8275862068965517,12,5,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,stroma,16,16,0.875,0.875,0.875,14,2,2,"[[""lymphocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,epithelium,14,15,0.8666666666666667,0.9285714285714286,0.896551724137931,13,2,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,endothelium,13,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,"[[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,apoptosis,14,13,1.0,0.9285714285714286,0.9629629629629629,13,0,1,"[[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,tumor,39,45,0.6444444444444445,0.7435897435897436,0.6904761904761905,29,16,10,"[[""lymphocyte"",3],[""stroma"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""epithelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,lymphocyte,15,12,0.3333333333333333,0.26666666666666666,0.2962962962962963,4,8,11,"[[""plasma_cell"",4],[""tumor"",2],[""histiocyte"",2],[""stroma"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,plasma_cell,6,11,0.36363636363636365,0.6666666666666666,0.47058823529411764,4,7,2,"[[""tumor"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,histiocyte,9,7,0.14285714285714285,0.1111111111111111,0.125,1,6,8,"[[""tumor"",3],[""lymphocyte"",2],[""melanophage"",2],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,melanophage,8,9,0.3333333333333333,0.375,0.35294117647058826,3,6,5,"[[""tumor"",3],[""lymphocyte"",1],[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,neutrophil,5,8,0.5,0.8,0.6153846153846154,4,4,1,"[[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,stroma,6,7,0.42857142857142855,0.5,0.46153846153846156,3,4,3,"[[""lymphocyte"",1],[""histiocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,epithelium,7,6,0.6666666666666666,0.5714285714285714,0.6153846153846154,4,2,3,"[[""tumor"",3]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,endothelium,6,1,1.0,0.16666666666666666,0.2857142857142857,1,0,5,"[[""histiocyte"",2],[""tumor"",1],[""lymphocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,apoptosis,6,1,0.0,0.0,0.0,0,1,6,"[[""tumor"",3],[""neutrophil"",2],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,tumor,71,65,0.9384615384615385,0.8591549295774648,0.8970588235294118,61,4,10,"[[""plasma_cell"",2],[""melanophage"",2],[""stroma"",2],[""lymphocyte"",1],[""epithelium"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,lymphocyte,37,28,0.9285714285714286,0.7027027027027027,0.8,26,2,11,"[[""tumor"",3],[""plasma_cell"",2],[""histiocyte"",2],[""stroma"",2],[""neutrophil"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,plasma_cell,14,18,0.7777777777777778,1.0,0.875,14,4,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,histiocyte,17,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,15,2,2,"[[""lymphocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,melanophage,12,14,0.8571428571428571,1.0,0.9230769230769231,12,2,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,stroma,16,21,0.7619047619047619,1.0,0.8648648648648649,16,5,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,epithelium,14,15,0.8666666666666667,0.9285714285714286,0.896551724137931,13,2,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,endothelium,13,14,0.9285714285714286,1.0,0.9629629629629629,13,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,apoptosis,14,15,0.9333333333333333,1.0,0.9655172413793104,14,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,tumor,39,49,0.6122448979591837,0.7692307692307693,0.6818181818181818,30,19,9,"[[""plasma_cell"",2],[""stroma"",2],[""endothelium"",2],[""lymphocyte"",1],[""neutrophil"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,lymphocyte,15,6,0.3333333333333333,0.13333333333333333,0.19047619047619047,2,4,13,"[[""plasma_cell"",4],[""tumor"",3],[""stroma"",3],[""histiocyte"",1],[""melanophage"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,plasma_cell,6,8,0.25,0.3333333333333333,0.2857142857142857,2,6,4,"[[""tumor"",2],[""melanophage"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,histiocyte,9,3,0.3333333333333333,0.1111111111111111,0.16666666666666666,1,2,8,"[[""tumor"",4],[""lymphocyte"",2],[""melanophage"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,melanophage,8,6,0.3333333333333333,0.25,0.2857142857142857,2,4,6,"[[""tumor"",5],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,neutrophil,5,11,0.45454545454545453,1.0,0.625,5,6,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,stroma,6,12,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,8,2,"[[""lymphocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,epithelium,7,4,1.0,0.5714285714285714,0.7272727272727273,4,0,3,"[[""tumor"",1],[""stroma"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,endothelium,6,7,0.42857142857142855,0.5,0.46153846153846156,3,4,3,"[[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,apoptosis,6,1,0.0,0.0,0.0,0,1,6,"[[""tumor"",3],[""neutrophil"",3]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,tumor,71,41,0.7073170731707317,0.4084507042253521,0.5178571428571429,29,12,42,"[[""endothelium"",11],[""epithelium"",9],[""melanophage"",7],[""apoptosis"",6],[""lymphocyte"",5],[""stroma"",4]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,lymphocyte,37,33,0.48484848484848486,0.43243243243243246,0.45714285714285713,16,17,21,"[[""endothelium"",10],[""melanophage"",5],[""stroma"",3],[""tumor"",2],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,plasma_cell,14,0,0.0,0.0,0.0,0,0,14,"[[""lymphocyte"",5],[""tumor"",4],[""melanophage"",2],[""epithelium"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,histiocyte,17,1,1.0,0.058823529411764705,0.1111111111111111,1,0,16,"[[""endothelium"",8],[""lymphocyte"",3],[""melanophage"",2],[""tumor"",1],[""stroma"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,melanophage,12,33,0.36363636363636365,1.0,0.5333333333333333,12,21,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,neutrophil,12,1,1.0,0.08333333333333333,0.15384615384615385,1,0,11,"[[""endothelium"",5],[""lymphocyte"",2],[""stroma"",2],[""tumor"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,stroma,16,24,0.5,0.75,0.6,12,12,4,"[[""melanophage"",2],[""lymphocyte"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,epithelium,14,27,0.4074074074074074,0.7857142857142857,0.5365853658536586,11,16,3,"[[""tumor"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,endothelium,13,49,0.1836734693877551,0.6923076923076923,0.2903225806451613,9,40,4,"[[""epithelium"",2],[""melanophage"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,train,apoptosis,14,11,0.2727272727272727,0.21428571428571427,0.24,3,8,11,"[[""endothelium"",4],[""tumor"",2],[""stroma"",2],[""lymphocyte"",1],[""melanophage"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,tumor,39,22,0.5454545454545454,0.3076923076923077,0.39344262295081966,12,10,27,"[[""epithelium"",9],[""endothelium"",7],[""melanophage"",6],[""apoptosis"",3],[""lymphocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,lymphocyte,15,9,0.3333333333333333,0.2,0.25,3,6,12,"[[""endothelium"",7],[""tumor"",2],[""melanophage"",2],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,plasma_cell,6,0,0.0,0.0,0.0,0,0,6,"[[""lymphocyte"",2],[""endothelium"",2],[""tumor"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,histiocyte,9,1,0.0,0.0,0.0,0,1,9,"[[""melanophage"",3],[""epithelium"",2],[""endothelium"",2],[""tumor"",1],[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,melanophage,8,22,0.2727272727272727,0.75,0.4,6,16,2,"[[""tumor"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,neutrophil,5,0,0.0,0.0,0.0,0,0,5,"[[""tumor"",1],[""lymphocyte"",1],[""melanophage"",1],[""epithelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,stroma,6,7,0.2857142857142857,0.3333333333333333,0.3076923076923077,2,5,4,"[[""endothelium"",3],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,epithelium,7,18,0.2777777777777778,0.7142857142857143,0.4,5,13,2,"[[""tumor"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,endothelium,6,24,0.08333333333333333,0.3333333333333333,0.13333333333333333,2,22,4,"[[""stroma"",2],[""tumor"",1],[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,1,val,apoptosis,6,4,0.0,0.0,0.0,0,4,6,"[[""tumor"",2],[""melanophage"",2],[""histiocyte"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,tumor,71,53,0.8113207547169812,0.6056338028169014,0.6935483870967742,43,10,28,"[[""stroma"",12],[""melanophage"",8],[""histiocyte"",4],[""apoptosis"",3],[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,lymphocyte,37,9,0.8888888888888888,0.21621621621621623,0.34782608695652173,8,1,29,"[[""histiocyte"",15],[""stroma"",7],[""tumor"",3],[""melanophage"",3],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,plasma_cell,14,11,0.9090909090909091,0.7142857142857143,0.8,10,1,4,"[[""tumor"",2],[""melanophage"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,histiocyte,17,43,0.2558139534883721,0.6470588235294118,0.36666666666666664,11,32,6,"[[""stroma"",4],[""tumor"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,melanophage,12,30,0.4,1.0,0.5714285714285714,12,18,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,neutrophil,12,3,1.0,0.25,0.4,3,0,9,"[[""histiocyte"",4],[""stroma"",4],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,stroma,16,46,0.32608695652173914,0.9375,0.4838709677419355,15,31,1,"[[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,epithelium,14,12,0.9166666666666666,0.7857142857142857,0.8461538461538461,11,1,3,"[[""tumor"",1],[""melanophage"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,endothelium,13,4,1.0,0.3076923076923077,0.47058823529411764,4,0,9,"[[""histiocyte"",6],[""apoptosis"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,train,apoptosis,14,9,0.4444444444444444,0.2857142857142857,0.34782608695652173,4,5,10,"[[""histiocyte"",3],[""stroma"",3],[""tumor"",2],[""plasma_cell"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,tumor,39,40,0.575,0.5897435897435898,0.5822784810126582,23,17,16,"[[""melanophage"",5],[""stroma"",5],[""histiocyte"",4],[""apoptosis"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,lymphocyte,15,0,0.0,0.0,0.0,0,0,15,"[[""histiocyte"",6],[""tumor"",3],[""stroma"",3],[""melanophage"",2],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,plasma_cell,6,2,0.5,0.16666666666666666,0.25,1,1,5,"[[""histiocyte"",2],[""melanophage"",2],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,histiocyte,9,16,0.125,0.2222222222222222,0.16,2,14,7,"[[""tumor"",3],[""melanophage"",3],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,melanophage,8,20,0.3,0.75,0.42857142857142855,6,14,2,"[[""tumor"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,neutrophil,5,0,0.0,0.0,0.0,0,0,5,"[[""stroma"",3],[""tumor"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,stroma,6,23,0.21739130434782608,0.8333333333333334,0.3448275862068966,5,18,1,"[[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,epithelium,7,4,1.0,0.5714285714285714,0.7272727272727273,4,0,3,"[[""stroma"",2],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,endothelium,6,0,0.0,0.0,0.0,0,0,6,"[[""stroma"",3],[""tumor"",2],[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,2,val,apoptosis,6,2,0.0,0.0,0.0,0,2,6,"[[""tumor"",5],[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,tumor,71,22,0.9545454545454546,0.29577464788732394,0.45161290322580644,21,1,50,"[[""apoptosis"",30],[""melanophage"",9],[""neutrophil"",3],[""lymphocyte"",2],[""plasma_cell"",2],[""stroma"",2],[""histiocyte"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,lymphocyte,37,27,0.7407407407407407,0.5405405405405406,0.625,20,7,17,"[[""apoptosis"",9],[""plasma_cell"",4],[""histiocyte"",1],[""melanophage"",1],[""stroma"",1],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,plasma_cell,14,17,0.6470588235294118,0.7857142857142857,0.7096774193548387,11,6,3,"[[""melanophage"",1],[""neutrophil"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,histiocyte,17,12,0.6666666666666666,0.47058823529411764,0.5517241379310345,8,4,9,"[[""lymphocyte"",3],[""apoptosis"",3],[""neutrophil"",2],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,melanophage,12,25,0.48,1.0,0.6486486486486487,12,13,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,neutrophil,12,21,0.5714285714285714,1.0,0.7272727272727273,12,9,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,stroma,16,17,0.7058823529411765,0.75,0.7272727272727273,12,5,4,"[[""lymphocyte"",1],[""melanophage"",1],[""neutrophil"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,epithelium,14,13,0.9230769230769231,0.8571428571428571,0.8888888888888888,12,1,2,"[[""tumor"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,endothelium,13,7,0.8571428571428571,0.46153846153846156,0.6,6,1,7,"[[""neutrophil"",2],[""apoptosis"",2],[""lymphocyte"",1],[""histiocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,train,apoptosis,14,59,0.2033898305084746,0.8571428571428571,0.3287671232876712,12,47,2,"[[""histiocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,tumor,39,12,0.6666666666666666,0.20512820512820512,0.3137254901960784,8,4,31,"[[""apoptosis"",20],[""melanophage"",4],[""neutrophil"",3],[""stroma"",3],[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,lymphocyte,15,3,0.3333333333333333,0.06666666666666667,0.1111111111111111,1,2,14,"[[""plasma_cell"",4],[""apoptosis"",4],[""histiocyte"",2],[""stroma"",2],[""tumor"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,plasma_cell,6,10,0.2,0.3333333333333333,0.25,2,8,4,"[[""apoptosis"",3],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,histiocyte,9,5,0.2,0.1111111111111111,0.14285714285714285,1,4,8,"[[""tumor"",2],[""melanophage"",2],[""apoptosis"",2],[""lymphocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,melanophage,8,14,0.35714285714285715,0.625,0.45454545454545453,5,9,3,"[[""plasma_cell"",2],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,neutrophil,5,13,0.3076923076923077,0.8,0.4444444444444444,4,9,1,"[[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_balanced_ce_seed29,17,NOT RECORDED IN ORIGINAL RUN,3,val,stroma,6,8,0.125,0.16666666666666666,0.14285714285714285,1,7,5,"[[""histiocyte"",2],[""apoptosis"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
