prompt,run_id,seed,fold,epoch,split,objective,loss,macro_precision,macro_recall,macro_f1,balanced_accuracy_fixed10,accuracy,nll,ece15,roi_macro_precision,roi_macro_recall,roi_macro_f1,pooled_macro_f1,lr,gradients,unique_examples,unique_groups,repeat_fraction,checkpoint_status,early_stopping_counter,source_sha256
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,6,train,0.8643382646993626,0.8602170348167419,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2772456827389829,0.2688735233673675,0.719079754601227,0.8602170348167419,0.05557242070239015,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,6,val,0.8643382646993626,0.9271599650382996,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.22114367689419062,0.22984961623829178,0.7042857142857143,0.9271599650382996,0.044964154383965886,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,7,train,0.8479066146663361,0.8579384684562683,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.23998643211734616,0.23200652214694303,0.718036809815951,0.8579384684562683,0.03685904792755658,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,7,val,0.8479066146663361,0.9215341210365295,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.200099003861746,0.20762771011636727,0.6988095238095238,0.9215341210365295,0.02753090652681533,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,8,train,0.8440746274608776,0.8214107155799866,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2567427597410318,0.22938756525283752,0.7255828220858895,0.8214107155799866,0.022767552958310004,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,8,val,0.8440746274608776,0.8557196855545044,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.19223716351041792,0.18467905765502193,0.7207142857142858,0.8557196855545044,0.02715917299545945,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,9,train,0.8229756076789341,0.7907960414886475,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2792002251760881,0.2506337028909338,0.734478527607362,0.7907960414886475,0.012648494269218902,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,9,val,0.8229756076789341,0.8619067072868347,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2104154237435641,0.20565782043141284,0.7152380952380952,0.8619067072868347,0.023988271639460605,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,10,train,0.8074703574619411,0.8050830364227295,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2761130441292837,0.25464307020423715,0.7333742331288343,0.8050830364227295,0.023761417699372133,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_ce,17,NOT RECORDED IN ORIGINAL RUN,10,val,0.8074703574619411,0.8646793365478516,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.21780033418615247,0.21521669656160256,0.7147619047619047,0.8646793365478516,0.03740562714991116,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,509acd0db50d09b24812a3ad767cd40c418b46dc281a656ff1b9ecb1039a94b0
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,1,train,1.117133256409066,1.9365808963775635,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.1596310507459686,0.30290985521389574,0.22300613496932514,1.9365808963775635,0.057449818446409485,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,1,val,1.117133256409066,1.9861876964569092,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.14283937955361622,0.2694946846316635,0.18714285714285714,1.9861876964569092,0.07080375680256458,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,2,train,0.9763812330749138,1.8670132160186768,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2090433557654663,0.3439694343370197,0.35625766871165643,1.8670132160186768,0.03956519194175859,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,2,val,0.9763812330749138,2.0383834838867188,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.18547844879279524,0.2993395971098368,0.2966666666666667,2.0383834838867188,0.033360773495265415,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,3,train,0.9209049098477042,1.71128511428833,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.22581564222790956,0.38413600090391636,0.3596319018404908,1.71128511428833,0.03408576045939527,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,3,val,0.9209049098477042,1.8967417478561401,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.1985477502132426,0.36225479849722414,0.2985714285714286,1.8967417478561401,0.05459196491078251,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,4,train,0.8915254056965647,1.6515172719955444,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2457830110163544,0.44210703837023846,0.42049079754601226,1.6515172719955444,0.04400269686627243,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,4,val,0.8915254056965647,1.8022438287734985,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2258513880012339,0.4043817001305882,0.4095238095238095,1.8022438287734985,0.05904573993668669,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,5,train,0.8661443642458302,1.5148348808288574,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.28381360792301746,0.48189058116446093,0.4723926380368098,1.5148348808288574,0.05123071932445274,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,5,val,0.8661443642458302,1.6551513671875,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.24449700497458315,0.3581431660854092,0.44357142857142856,1.6551513671875,0.05890740978930675,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,6,train,0.8404824932074986,1.7390538454055786,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2513705697812819,0.49630483125396213,0.3604294478527607,1.7390538454055786,0.055453772668275364,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,6,val,0.8404824932074986,1.940163016319275,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2201271282314386,0.4107086144918477,0.3392857142857143,1.940163016319275,0.0656018796882459,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,7,train,0.8232904326550068,1.7386521100997925,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.23911638852806072,0.4899375628033777,0.3587116564417178,1.7386521100997925,0.06404458393531344,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,7,val,0.8232904326550068,1.848522424697876,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.221546874525219,0.4404872024509758,0.3678571428571429,1.848522424697876,0.04646175446964445,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,8,train,0.8144228882584835,1.5017303228378296,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.293669109303516,0.5246082919408106,0.4304294478527607,1.5017303228378296,0.025031117344377966,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,8,val,0.8144228882584835,1.657270908355713,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.26948622178047166,0.4366882474962308,0.40595238095238095,1.657270908355713,0.04598507186486609,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,train,0.796638074652549,1.4285420179367065,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.30381414061066475,0.546393613035473,0.47607361963190187,1.4285420179367065,0.01048661432108997,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,9,val,0.796638074652549,1.5852047204971313,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2636878852062149,0.4338196604716453,0.4369047619047619,1.5852047204971313,0.03459582805633546,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,train,0.7839016714271593,1.4611676931381226,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.30878613328600396,0.5469857694123421,0.49625766871165644,1.4611676931381226,0.01384962517882418,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,CNN_la,17,NOT RECORDED IN ORIGINAL RUN,10,val,0.7839016714271593,1.614742636680603,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.2668735380467243,0.41277187669831195,0.48238095238095235,1.614742636680603,0.029146108077395524,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,32451c46d1056a8d44c38e3eccb5f35d34b449554f090fa1752794d6d6bc164a
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,train,2.868158721923828,1.6105321645736694,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4757142857142857,0.5333333333333333,0.5333333333333333,1.6105321645736694,0.27329675902922945,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,6b3b5a7f8cfc7494ebe8c7434fb7e49db79657d440c4ba2586079393d95defbd
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,1,val,2.868158721923828,2.2370266914367676,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.13333333333333333,0.1,0.1,2.2370266914367676,0.10462772473692894,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,6b3b5a7f8cfc7494ebe8c7434fb7e49db79657d440c4ba2586079393d95defbd
1,LORA_CORRECTED_frozen,17,NOT RECORDED IN ORIGINAL RUN,2,train,1.3977924982706706,0.7689453959465027,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.925,0.9333333333333332,0.9333333333333333,0.7689453959465027,0.4327637086311976,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,6b3b5a7f8cfc7494ebe8c7434fb7e49db79657d440c4ba2586079393d95defbd
