prompt,run_id,seed,fold,epoch,split,objective,loss,macro_precision,macro_recall,macro_f1,balanced_accuracy_fixed10,accuracy,nll,ece15,roi_macro_precision,roi_macro_recall,roi_macro_f1,pooled_macro_f1,lr,gradients,unique_examples,unique_groups,repeat_fraction,checkpoint_status,early_stopping_counter,source_sha256
3,p3_A2_placebo_s43_cv2,43,2,3,train,1.5206024356149321,1.4691499471664429,0.6260355253212395,0.5598189583784241,0.5039886760886042,0.5598189583784241,0.4925373134328358,1.4691499471664429,0.13050984202036217,0.08971631205673757,0.10159574468085106,0.09322695035460993,0.5039886760886042,0.001,"[30.51510711338209,33.014933586120605,26.374472057118137,29.964521090189617,25.16627526283264,25.747528409957887,27.11036637624105,22.212803346139413,33.854974555969235,31.040243983268738]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,3,val,1.5206024356149321,1.9218124151229858,0.26966772993088783,0.33210317460317457,0.25137526322308934,0.33210317460317457,0.25252525252525254,1.9218124151229858,0.12270100128771079,0.04333333333333333,0.04893617021276596,0.044609929078014185,0.250093211941038,0.001,"[30.51510711338209,33.014933586120605,26.374472057118137,29.964521090189617,25.16627526283264,25.747528409957887,27.11036637624105,22.212803346139413,33.854974555969235,31.040243983268738]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,4,train,1.3026435817058999,1.2245240211486816,0.6574616735910136,0.664147324663348,0.6266246587326727,0.664147324663348,0.6268656716417911,1.2245240211486816,0.20308477131288447,0.11897163120567378,0.12854609929078015,0.12124113475177305,0.6266246587326727,0.001,"[33.96075812630031,27.778559123768527,29.69301727082994,22.27343996365865,23.989179113636848,22.943593555026585,32.08557821574964,13.556222417137839,23.175206899642944,26.622772471110025]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,4,val,1.3026435817058999,1.86423921585083,0.3788141025641026,0.3795634920634921,0.3445037329819939,0.3795634920634921,0.36363636363636365,1.86423921585083,0.21113711294501716,0.057446808510638304,0.06489361702127659,0.05872340425531915,0.342685551163812,0.001,"[33.96075812630031,27.778559123768527,29.69301727082994,22.27343996365865,23.989179113636848,22.943593555026585,32.08557821574964,13.556222417137839,23.175206899642944,26.622772471110025]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,5,train,1.0500545205168463,0.9992973208427429,0.7514378187172305,0.7250258782124271,0.7197670506245615,0.7250258782124271,0.7114427860696517,0.9992973208427429,0.21504022848250262,0.1357269503546099,0.14326241134751774,0.13709219858156027,0.7197670506245615,0.001,"[29.23310002413663,24.70263729095459,24.41732496023178,21.769738006591798,19.49621672289712,21.584314346313477,27.603084632328578,14.750717687606812,17.849755039921515,28.974718888600666]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,5,val,1.0500545205168463,1.764119267463684,0.40419944789510004,0.3983333333333333,0.3669467787114846,0.3983333333333333,0.40404040404040403,1.764119267463684,0.15194920081682875,0.06453900709219858,0.0723404255319149,0.06645390070921986,0.3651285968933028,0.001,"[29.23310002413663,24.70263729095459,24.41732496023178,21.769738006591798,19.49621672289712,21.584314346313477,27.603084632328578,14.750717687606812,17.849755039921515,28.974718888600666]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,6,train,0.886320428023884,0.9335878491401672,0.7671990210225504,0.7641786137747373,0.7459120119952559,0.7641786137747373,0.7313432835820896,0.9335878491401672,0.20229006703220198,0.13989361702127662,0.14875886524822696,0.1423404255319149,0.745912011995256,0.001,"[25.10248999595642,28.42300635117751,23.078997631867725,27.277707894643147,5.8878671871988395,26.564668572467305,15.69046002626419,11.941076350212096,19.326156616210938,23.664929178025986]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,6,val,0.886320428023884,1.7686539888381958,0.40419580419580414,0.4042063492063491,0.3788853788853789,0.4042063492063491,0.3838383838383838,1.7686539888381958,0.11283101397331313,0.06312056737588653,0.06914893617021277,0.06475177304964538,0.37737022737022735,0.001,"[25.10248999595642,28.42300635117751,23.078997631867725,27.277707894643147,5.8878671871988395,26.564668572467305,15.69046002626419,11.941076350212096,19.326156616210938,23.664929178025986]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,7,train,0.7939407606029985,0.7699718475341797,0.8294701883403256,0.8492944658266441,0.8317967447277793,0.8492944658266441,0.8208955223880597,0.7699718475341797,0.23015520591937488,0.15939716312056737,0.16666666666666666,0.16131205673758867,0.8317967447277793,0.001,"[24.9521473425406,24.85953916202892,17.71853356063366,23.21412838829888,10.51637122631073,19.446530759334564,12.131223274313886,10.742570226009075,21.137377534593856,17.949639479319256]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,7,val,0.7939407606029985,1.6846461296081543,0.4177769289533996,0.41154761904761905,0.3959032526536113,0.41154761904761905,0.42424242424242425,1.6846461296081543,0.13954806237509756,0.0698581560283688,0.07553191489361702,0.07070921985815604,0.3940850708354295,0.001,"[24.9521473425406,24.85953916202892,17.71853356063366,23.21412838829888,10.51637122631073,19.446530759334564,12.131223274313886,10.742570226009075,21.137377534593856,17.949639479319256]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,8,train,0.6978134266772673,0.6609980463981628,0.8583522199524267,0.8551691141182116,0.8528381212159368,0.8551691141182116,0.845771144278607,0.6609980463981628,0.22348319809531686,0.16595744680851063,0.1705673758865248,0.16684397163120565,0.8528381212159368,0.001,"[22.564793729782103,19.326654133043792,16.683581511179607,18.70769248008728,9.93725447905691,13.084259260268439,15.402757358551025,6.2947703783328715,19.997360581937045,20.08481757781085]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,8,val,0.6978134266772673,1.6995656490325928,0.4916666666666667,0.43468253968253967,0.4185594035594035,0.43468253968253967,0.4444444444444444,1.6995656490325928,0.14987305815171714,0.07127659574468084,0.0797872340425532,0.07333333333333333,0.41727735227735224,0.001,"[22.564793729782103,19.326654133043792,16.683581511179607,18.70769248008728,9.93725447905691,13.084259260268439,15.402757358551025,6.2947703783328715,19.997360581937045,20.08481757781085]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,9,train,0.6583488129857761,0.5690386295318604,0.8966483551058421,0.9035069682968372,0.8969783743010383,0.9035069682968372,0.8905472636815921,0.5690386295318604,0.23874779023341278,0.17553191489361702,0.17943262411347516,0.17638297872340422,0.8969783743010383,0.001,"[19.778948704401653,17.912111434069548,17.272426379354375,10.339101791381836,13.865242357055346,15.422203438622612,22.066210055351256,7.428654704775129,13.814536533355714,18.893350780010223]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,9,val,0.6583488129857761,1.6453804969787598,0.4914574314574315,0.4412301587301587,0.42423467337260445,0.4412301587301587,0.47474747474747475,1.6453804969787598,0.14214146934976482,0.075177304964539,0.08368794326241134,0.07723404255319148,0.4229526220905531,0.001,"[19.778948704401653,17.912111434069548,17.272426379354375,10.339101791381836,13.865242357055346,15.422203438622612,22.066210055351256,7.428654704775129,13.814536533355714,18.893350780010223]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
3,p3_A2_placebo_s43_cv2,43,2,10,train,0.46619553219026594,0.5236499905586243,0.9046064857265114,0.918254314603781,0.9075367385830034,0.918254314603781,0.900497512437811,0.5236499905586243,0.22438570834807497,0.17925531914893617,0.18226950354609928,0.17971631205673758,0.9075367385830034,0.001,"[18.788749383843463,11.952374157152677,12.305764263326472,15.849437415599823,11.78673673470815,10.675447112635561,14.81852674484253,7.132782950483519,7.561065819528368,13.673226082766497]",NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,789b09006cb63c5758cd263166f468d8336990f7d27d43a2b3ffaa813bbefb5d
