run_id,seed,roi,roi_fixed10_f1,semantic_annotation_rows,summary_sha256
p6_A_D900_s17,17,training_set_metastatic_roi_076,0.0,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_080,0.23333333333333334,7,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_081,0.2,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_085,0.1,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_087,0.2,4,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_093,0.1,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_097,0.0,1,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_metastatic_roi_102,0.2,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_002,0.0,1,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_006,0.1,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_009,0.1,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_010,0.2,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_012,0.04,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_014,0.36666666666666664,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_016,0.36666666666666664,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_020,0.26666666666666666,4,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_022,0.2,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_024,0.06666666666666667,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_029,0.16666666666666666,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_032,0.27999999999999997,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_034,0.2,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_036,0.2,4,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_037,0.1,4,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_040,0.2833333333333333,7,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_052,0.16666666666666666,9,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_057,0.25,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_058,0.13333333333333333,7,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_062,0.1,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_064,0.2,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_067,0.36666666666666664,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_068,0.1,6,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_075,0.3,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_082,0.21666666666666665,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_083,0.16666666666666666,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_086,0.26666666666666666,5,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_091,0.06666666666666667,2,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_096,0.1,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s17,17,training_set_primary_roi_098,0.1,3,ec5bd16dc863106f163edfe96f976cb2cebf1e2244e709c6ce05d95647c389be
p6_A_D900_s29,29,training_set_metastatic_roi_001,0.1,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_002,0.0,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_015,0.1,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_018,0.06666666666666667,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_020,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_023,0.16666666666666666,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_029,0.16666666666666666,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_030,0.06666666666666667,4,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_031,0.0,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_032,0.0,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_035,0.1,1,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_040,0.2,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_046,0.05714285714285715,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_047,0.06666666666666667,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_049,0.06666666666666667,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_056,0.13333333333333333,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_061,0.16666666666666666,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_067,0.06666666666666667,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_076,0.0,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_080,0.23333333333333334,7,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_081,0.2,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_085,0.2,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_087,0.2,4,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_093,0.1,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_097,0.0,1,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_metastatic_roi_102,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_002,0.0,1,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_006,0.16666666666666666,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_009,0.1,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_010,0.13333333333333333,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_012,0.13999999999999999,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_014,0.36666666666666664,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_016,0.35,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_020,0.3,4,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_022,0.2,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_024,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_029,0.36666666666666664,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_032,0.27999999999999997,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_034,0.13333333333333333,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_036,0.16666666666666666,4,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_037,0.1,4,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_040,0.2833333333333333,7,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_052,0.26666666666666666,9,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_057,0.15,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_058,0.13333333333333333,7,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_062,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_064,0.26666666666666666,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_067,0.3,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_068,0.1,6,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_075,0.2,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_082,0.2333333333333333,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_083,0.2,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_086,0.15,5,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_091,0.06666666666666667,2,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_096,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s29,29,training_set_primary_roi_098,0.1,3,c48f25b6c660a867ac237cb661c05762934ff068a47bf1f4305344988e489b39
p6_A_D900_s43,43,training_set_metastatic_roi_001,0.1,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_002,0.0,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_015,0.06666666666666667,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_018,0.11666666666666665,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_020,0.2,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_023,0.05,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_029,0.16666666666666666,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_030,0.16666666666666666,4,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_031,0.06666666666666667,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_032,0.1,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_035,0.1,1,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_040,0.06666666666666667,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_046,0.05714285714285715,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_047,0.06666666666666667,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_049,0.06666666666666667,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_056,0.20666666666666664,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_061,0.21666666666666665,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_067,0.06666666666666667,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_076,0.0,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_080,0.25,7,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_081,0.2,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_085,0.2,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_087,0.2,4,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_093,0.1,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_097,0.0,1,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_metastatic_roi_102,0.06666666666666667,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_002,0.0,1,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_006,0.16666666666666666,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_009,0.0,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_010,0.15,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_012,0.15,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_014,0.25,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_016,0.35,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_020,0.4,4,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_022,0.16666666666666666,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_024,0.06666666666666667,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_029,0.3,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_032,0.27999999999999997,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_034,0.2,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_036,0.13333333333333333,4,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_037,0.2,4,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_040,0.26666666666666666,7,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_052,0.16666666666666666,9,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_057,0.2,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_058,0.2,7,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_062,0.1,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_064,0.2,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_067,0.36666666666666664,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_068,0.2,6,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_075,0.2,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_082,0.26666666666666666,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_083,0.2,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_086,0.26666666666666666,5,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_091,0.06666666666666667,2,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_096,0.1,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_A_D900_s43,43,training_set_primary_roi_098,0.1,3,37a3dc3cc7c2881d99218c9f425db881af77b47039d60884f6518bdfcda46c71
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_001,0.1,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_002,0.0,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_015,0.1,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_018,0.13333333333333333,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_020,0.2,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_023,0.16666666666666666,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_029,0.16666666666666666,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_030,0.06666666666666667,4,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_031,0.0,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_032,0.0,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_035,0.1,1,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_040,0.1,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_046,0.05714285714285715,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_047,0.06666666666666667,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_049,0.06666666666666667,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_056,0.1,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_061,0.21666666666666665,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_067,0.05,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_076,0.0,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_080,0.24,7,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_081,0.16666666666666666,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_085,0.2,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_087,0.3,4,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_093,0.1,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_097,0.1,1,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_metastatic_roi_102,0.1,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_002,0.0,1,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_006,0.06666666666666667,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_009,0.0,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_010,0.13333333333333333,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_012,0.04,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_014,0.36666666666666664,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_016,0.35,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_020,0.13333333333333333,4,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
