prompt,experiment_family,experiment_id,hypothesis,baseline,changed_variable,parameter_count,seeds,folds,epoch_budget,ROI_F1,delta,uncertainty,semantic_F1,per_class_harm,train_val_gap,control_result,decision,reason,validity_limitations,source
3,B3,p3_B3_shuffle_s43_cv2,B3,Prompt2 A1,"{""id"": ""p3_B3_shuffle_s43_cv2"", ""architecture"": ""B3"", ""control"": ""shuffle"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15570,43,2,10,0.07425531914893617,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.42919985811290157,"[0.4583333333333333, 0.5, 0.2857142857142857, 0.14285714285714285, 0.8, 0.75, 0.3, 0.6, 0.5714285714285714, 0.125]",0.4856217756066305,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B3\RESULTS\RUNS\p3_B3_shuffle_s43_cv2\history.jsonl
3,B4,p3_B4_placebo_s17_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s17_cv0"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,0,10,0.06985507246376813,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.35298116184586115,"[0.6842105263157895, 0.38461538461538464, 0.2727272727272727, 0.14285714285714285, 0.8571428571428571, 0.2, 0.3333333333333333, 0.4166666666666667, 0.0, 0.5]",0.5643245068928019,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s17_cv0\history.jsonl
3,B4,p3_B4_placebo_s17_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s17_cv1"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,1,10,0.07430555555555556,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.31478696741854634,"[0.5714285714285714, 0.3333333333333333, 0.0, 0.1, 0.6666666666666666, 0.45454545454545453, 0.0, 0.8571428571428571, 0.2222222222222222, 0.25]",0.5899391984864122,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s17_cv1\history.jsonl
3,B4,p3_B4_placebo_s17_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s17_cv2"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,2,10,0.08602836879432622,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4692324832030715,"[0.5416666666666666, 0.5555555555555556, 0.2857142857142857, 0.2857142857142857, 0.6, 0.875, 0.1, 0.6, 0.7142857142857143, 0.375]",0.43622535092540754,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s17_cv2\history.jsonl
3,B4,p3_B4_placebo_s29_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s29_cv0"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,0,10,0.06768115942028985,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3344081344912547,"[0.47368421052631576, 0.07692307692307693, 0.45454545454545453, 0.2857142857142857, 1.0, 0.2, 0.16666666666666666, 0.5, 0.125, 0.5]",0.5684225527643696,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s29_cv0\history.jsonl
3,B4,p3_B4_placebo_s29_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s29_cv1"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,1,10,0.07326388888888888,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3447736056214317,"[0.39285714285714285, 0.3333333333333333, 0.3333333333333333, 0.2, 0.5833333333333334, 0.5454545454545454, 0.125, 0.7142857142857143, 0.1111111111111111, 0.25]",0.5441748019110164,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s29_cv1\history.jsonl
3,B4,p3_B4_placebo_s29_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s29_cv2"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,2,10,0.08808510638297874,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.49477918120996406,"[0.6666666666666666, 0.6111111111111112, 0.2857142857142857, 0.2857142857142857, 0.8, 0.625, 0.4, 0.6, 0.5714285714285714, 0.125]",0.4121118126717848,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s29_cv2\history.jsonl
3,B4,p3_B4_placebo_s43_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s43_cv0"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,0,10,0.07855072463768116,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.42690368455074335,"[0.6842105263157895, 0.46153846153846156, 0.2727272727272727, 0.2857142857142857, 0.7142857142857143, 0.6, 0.3333333333333333, 0.3333333333333333, 0.125, 0.5]",0.49476187156723284,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s43_cv0\history.jsonl
3,B4,p3_B4_placebo_s43_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s43_cv1"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,1,10,0.08055555555555555,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.375789760963674,"[0.32142857142857145, 0.3333333333333333, 0.3333333333333333, 0.1, 0.6666666666666666, 0.6363636363636364, 0.25, 0.8571428571428571, 0.2222222222222222, 0.3333333333333333]",0.4794675168798108,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s43_cv1\history.jsonl
3,B4,p3_B4_placebo_s43_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_placebo_s43_cv2"", ""architecture"": ""B4"", ""control"": ""placebo"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,2,10,0.08219858156028367,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.46239127835229066,"[0.5416666666666666, 0.6111111111111112, 0.2857142857142857, 0.14285714285714285, 0.8, 0.75, 0.3, 0.6, 0.5714285714285714, 0.25]",0.46616398816029025,placebo,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_placebo_s43_cv2\history.jsonl
3,B4,p3_B4_real_s17_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s17_cv0"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,0,10,0.0771014492753623,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3846480864050523,"[0.6842105263157895, 0.5384615384615384, 0.2727272727272727, 0.14285714285714285, 0.8571428571428571, 0.4, 0.3333333333333333, 0.4166666666666667, 0.0, 0.5]",0.5597693835207883,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s17_cv0\history.jsonl
3,B4,p3_B4_real_s17_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s17_cv1"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,1,10,0.07569444444444444,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3286480601354743,"[0.5714285714285714, 0.3333333333333333, 0.0, 0.3, 0.6666666666666666, 0.45454545454545453, 0.0, 0.8571428571428571, 0.2222222222222222, 0.16666666666666666]",0.5877521620901,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s17_cv1\history.jsonl
3,B4,p3_B4_real_s17_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s17_cv2"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,2,10,0.0902836879432624,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4935187210450369,"[0.5416666666666666, 0.6111111111111112, 0.2857142857142857, 0.2857142857142857, 0.6, 0.75, 0.2, 0.6, 0.8571428571428571, 0.375]",0.4226072944689834,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s17_cv2\history.jsonl
3,B4,p3_B4_real_s29_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s29_cv0"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,0,10,0.07253623188405797,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3699700943179204,"[0.5263157894736842, 0.07692307692307693, 0.45454545454545453, 0.42857142857142855, 1.0, 0.4, 0.16666666666666666, 0.5, 0.125, 0.5]",0.5642240480817952,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s29_cv0\history.jsonl
3,B4,p3_B4_real_s29_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s29_cv1"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,1,10,0.07847222222222221,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3767138657695933,"[0.4642857142857143, 0.3333333333333333, 0.3333333333333333, 0.2, 0.5, 0.5454545454545454, 0.25, 0.7142857142857143, 0.2222222222222222, 0.25]",0.5174443404753002,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s29_cv1\history.jsonl
3,B4,p3_B4_real_s29_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s29_cv2"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,2,10,0.0902127659574468,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.5042566448946849,"[0.625, 0.6111111111111112, 0.2857142857142857, 0.2857142857142857, 0.8, 0.625, 0.5, 0.6, 0.5714285714285714, 0.25]",0.41541480820289844,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s29_cv2\history.jsonl
3,B4,p3_B4_real_s43_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s43_cv0"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,0,10,0.0836231884057971,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.44029320819236784,"[0.6842105263157895, 0.6153846153846154, 0.2727272727272727, 0.2857142857142857, 0.7142857142857143, 0.6, 0.3333333333333333, 0.3333333333333333, 0.125, 0.5]",0.5068073579081984,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s43_cv0\history.jsonl
3,B4,p3_B4_real_s43_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s43_cv1"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,1,10,0.08090277777777778,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.37779079196928167,"[0.32142857142857145, 0.3333333333333333, 0.3333333333333333, 0.1, 0.6666666666666666, 0.6363636363636364, 0.25, 0.8571428571428571, 0.2222222222222222, 0.3333333333333333]",0.4899723456123678,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s43_cv1\history.jsonl
3,B4,p3_B4_real_s43_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_real_s43_cv2"", ""architecture"": ""B4"", ""control"": ""real"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,2,10,0.08858156028368794,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4838353803059685,"[0.5833333333333334, 0.6666666666666666, 0.2857142857142857, 0.14285714285714285, 0.8, 0.75, 0.4, 0.6, 0.5714285714285714, 0.25]",0.4600904756367318,real,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_real_s43_cv2\history.jsonl
3,B4,p3_B4_shuffle_s17_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s17_cv0"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,0,10,0.0727536231884058,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3592700872735198,"[0.6842105263157895, 0.46153846153846156, 0.2727272727272727, 0.0, 0.8571428571428571, 0.2, 0.3333333333333333, 0.4166666666666667, 0.125, 0.5]",0.5580355814651432,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s17_cv0\history.jsonl
3,B4,p3_B4_shuffle_s17_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s17_cv1"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,1,10,0.07812499999999999,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3353205663731979,"[0.5714285714285714, 0.3333333333333333, 0.0, 0.3, 0.6666666666666666, 0.45454545454545453, 0.0, 1.0, 0.2222222222222222, 0.16666666666666666]",0.565235828256726,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s17_cv1\history.jsonl
3,B4,p3_B4_shuffle_s17_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s17_cv2"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,17,2,10,0.08319148936170212,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.45082058464411406,"[0.5416666666666666, 0.5555555555555556, 0.2857142857142857, 0.2857142857142857, 0.4, 0.875, 0.2, 0.6, 0.7142857142857143, 0.25]",0.465092692261789,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s17_cv2\history.jsonl
3,B4,p3_B4_shuffle_s29_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s29_cv0"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,0,10,0.06333333333333332,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.310120902115787,"[0.3684210526315789, 0.15384615384615385, 0.45454545454545453, 0.2857142857142857, 1.0, 0.2, 0.16666666666666666, 0.5, 0.0, 0.5]",0.6063268384552633,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s29_cv0\history.jsonl
3,B4,p3_B4_shuffle_s29_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s29_cv1"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 29, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,1,10,0.07465277777777776,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3565209235209235,"[0.42857142857142855, 0.3333333333333333, 0.3333333333333333, 0.2, 0.5, 0.5454545454545454, 0.25, 0.7142857142857143, 0.1111111111111111, 0.25]",0.5453756566982373,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s29_cv1\history.jsonl
3,B4,p3_B4_shuffle_s29_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s29_cv2"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 29, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,29,2,10,0.08936170212765958,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4957823129251701,"[0.6666666666666666, 0.5555555555555556, 0.2857142857142857, 0.2857142857142857, 0.8, 0.625, 0.5, 0.6, 0.5714285714285714, 0.125]",0.41539329462011604,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s29_cv2\history.jsonl
3,B4,p3_B4_shuffle_s43_cv0,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s43_cv0"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 43, ""fold"": 0, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,0,10,0.07927536231884058,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4218470418470418,"[0.6842105263157895, 0.46153846153846156, 0.36363636363636365, 0.2857142857142857, 0.7142857142857143, 0.6, 0.3333333333333333, 0.3333333333333333, 0.125, 0.25]",0.49811741794646625,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s43_cv0\history.jsonl
3,B4,p3_B4_shuffle_s43_cv1,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s43_cv1"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 43, ""fold"": 1, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,1,10,0.07826388888888888,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.3599385750278199,"[0.32142857142857145, 0.3333333333333333, 0.3333333333333333, 0.1, 0.6666666666666666, 0.6363636363636364, 0.125, 0.8571428571428571, 0.2222222222222222, 0.3333333333333333]",0.5233090098059718,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s43_cv1\history.jsonl
3,B4,p3_B4_shuffle_s43_cv2,B4,Prompt2 A1,"{""id"": ""p3_B4_shuffle_s43_cv2"", ""architecture"": ""B4"", ""control"": ""shuffle"", ""seed"": 43, ""fold"": 2, ""epochs"": 10, ""lr"": 0.001, ""weight_decay"": 0.01, ""sampler"": ""balanced"", ""tau"": 0}",15730,43,2,10,0.07851063829787233,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4387918089662276,"[0.5, 0.5555555555555556, 0.2857142857142857, 0.14285714285714285, 0.8, 0.75, 0.3, 0.6, 0.5714285714285714, 0.125]",0.4917313645927751,shuffle,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_3\ARCHITECTURES\B4\RESULTS\RUNS\p3_B4_shuffle_s43_cv2\history.jsonl
4,A0,A0_s17_cv0,A0,Prompt3 A5,"{""id"": ""A0_s17_cv0"", ""family"": ""A0"", ""seed"": 17, ""fold"": 0, ""epochs"": 10, ""representation"": ""A0""}",27866,17,0,10,0.07999999999999999,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.39724870657797484,"[0.631578947368421, 0.5384615384615384, 0.2727272727272727, 0.2857142857142857, 0.8571428571428571, 0.4, 0.3333333333333333, 0.4166666666666667, 0.125, 0.25]",0.5266249875039892,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\A0_s17_cv0\history.jsonl
4,A0,A0_s17_cv1,A0,Prompt3 A5,"{""id"": ""A0_s17_cv1"", ""family"": ""A0"", ""seed"": 17, ""fold"": 1, ""epochs"": 10, ""representation"": ""A0""}",27866,17,1,10,0.08645833333333333,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.385980396415179,"[0.5357142857142857, 0.3333333333333333, 0.16666666666666666, 0.3, 0.6666666666666666, 0.6363636363636364, 0.0, 0.8571428571428571, 0.4444444444444444, 0.16666666666666666]",0.5068963817379225,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\A0_s17_cv1\history.jsonl
4,A0,A0_s17_cv2,A0,Prompt3 A5,"{""id"": ""A0_s17_cv2"", ""family"": ""A0"", ""seed"": 17, ""fold"": 2, ""epochs"": 10, ""representation"": ""A0""}",27866,17,2,10,0.09148936170212765,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.4797403576815342,"[0.5416666666666666, 0.6666666666666666, 0.2857142857142857, 0.14285714285714285, 0.6, 0.75, 0.3, 0.6, 0.8571428571428571, 0.25]",0.4387389069659211,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\A0_s17_cv2\history.jsonl
4,A0,A0_s29_cv0,A0,Prompt3 A5,"{""id"": ""A0_s29_cv0"", ""family"": ""A0"", ""seed"": 29, ""fold"": 0, ""epochs"": 10, ""representation"": ""A0""}",27866,29,0,10,0.08289855072463767,NOT RECORDED IN ORIGINAL RUN,NOT RECORDED IN ORIGINAL RUN,0.42724762080025236,"[0.47368421052631576, 0.3076923076923077, 0.5454545454545454, 0.7142857142857143, 1.0, 0.2, 0.16666666666666666, 0.5, 0.125, 0.75]",0.4849787002385635,NOT RECORDED IN ORIGINAL RUN,historical; see aggregate family ledger,fixed endpoint; no new rerun,enriched development; ROI grouping only; full-proposal evaluation absent,PROMPT_4\RUNS\A0_s29_cv0\history.jsonl
