architecture,seed,uid,class,category,classification_delta,dice,iou,area_relative_error,correction_norm,index
A6,17,training_set_primary_roi_010:329,epithelium,both_correct,0,0.9015151515151515,0.8206896551724138,0.16666666666666666,0.0,217
A6,17,training_set_primary_roi_011:176,endothelium,both_wrong,0,0.9479166666666666,0.900990099009901,0.02959830866807611,0.0,218
A6,17,training_set_primary_roi_011:396,stroma,both_correct,0,0.9702251270878722,0.9421720733427362,0.04680851063829787,0.0,219
A6,17,training_set_primary_roi_011:398,epithelium,both_wrong,0,0.8333333333333334,0.7142857142857143,0.17721518987341772,0.0,220
A6,17,training_set_primary_roi_012:10,epithelium,both_wrong,0,0.8096564531104921,0.6801872074882995,0.40939597315436244,0.0,221
A6,17,training_set_primary_roi_012:138,endothelium,both_wrong,0,0.9784083898827884,0.9577294685990339,0.011166253101736972,0.0,222
A6,17,training_set_primary_roi_013:22,epithelium,both_wrong,0,0.9397590361445783,0.8863636363636364,0.10646387832699619,0.0,223
A6,17,training_set_primary_roi_013:104,histiocyte,both_wrong,0,0.9127906976744186,0.839572192513369,0.16042780748663102,0.0,224
A6,17,training_set_primary_roi_013:443,neutrophil,both_wrong,0,0.5629949604031678,0.39178356713426854,0.6082164328657315,0.0,225
A6,17,training_set_primary_roi_015:301,tumor,both_wrong,0,0.9613259668508287,0.925531914893617,0.07446808510638298,0.0,228
A6,17,training_set_primary_roi_015:452,endothelium,both_wrong,0,0.8431568431568431,0.7288428324697754,0.2711571675302245,0.0,229
A6,17,training_set_primary_roi_016:73,tumor,both_wrong,0,0.8964013086150491,0.8122529644268774,0.1437246963562753,0.0,230
A6,17,training_set_primary_roi_016:95,lymphocyte,both_wrong,0,0.9141475211608222,0.8418708240534521,0.15812917594654788,0.0,231
A6,17,training_set_primary_roi_016:498,histiocyte,both_wrong,0,0.9544757033248081,0.9129158512720157,0.01962809917355372,0.0,232
A6,17,training_set_primary_roi_016:542,melanophage,both_correct,0,0.9093655589123867,0.8337950138504155,0.16620498614958448,0.0,233
A6,17,training_set_primary_roi_017:168,lymphocyte,both_correct,0,0.9354005167958657,0.8786407766990292,0.025510204081632654,0.0,234
A6,17,training_set_primary_roi_018:27,plasma_cell,A1_wrong_candidate_correct,1,0.9788732394366197,0.9586206896551724,0.003527336860670194,0.0,235
A6,17,training_set_primary_roi_020:147,histiocyte,both_wrong,0,0.931986531986532,0.8726355611601513,0.05110497237569061,0.0,236
A6,17,training_set_primary_roi_020:489,endothelium,both_wrong,0,0.5576748410535877,0.3866498740554156,0.6466346153846154,0.0,237
A6,17,training_set_primary_roi_021:49,endothelium,both_wrong,0,0.807905138339921,0.6777188328912467,0.3644859813084112,0.0,238
A6,17,training_set_primary_roi_021:99,tumor,both_wrong,0,0.9526570048309179,0.9095940959409594,0.06542056074766354,0.0,239
A6,17,training_set_primary_roi_022:141,endothelium,both_correct,0,0.9181208053691275,0.8486352357320099,0.14214463840399003,0.0,240
A6,17,training_set_primary_roi_022:329,epithelium,both_correct,0,0.969047619047619,0.9399538106235565,0.06004618937644342,0.0,241
A6,17,training_set_primary_roi_022:355,tumor,both_wrong,0,0.8666666666666667,0.7647058823529411,0.23529411764705882,0.0,242
A6,17,training_set_primary_roi_023:168,tumor,both_correct,0,0.97911227154047,0.959079283887468,0.032534246575342464,0.0,243
A6,17,training_set_primary_roi_023:230,stroma,both_wrong,0,0.9900771775082691,0.980349344978166,0.015555555555555555,0.0,244
A6,17,training_set_primary_roi_023:415,tumor,both_correct,0,0.9387040280210157,0.8844884488448845,0.09926470588235294,0.0,245
A6,17,training_set_primary_roi_024:24,lymphocyte,both_wrong,0,0.9597615499254843,0.9226361031518625,0.07736389684813753,0.0,246
A6,17,training_set_primary_roi_024:71,stroma,A1_wrong_candidate_correct,1,0.9804270462633452,0.9616055846422339,0.028070175438596492,0.0,247
A6,17,training_set_primary_roi_024:344,tumor,both_correct,0,0.9709794437726723,0.9435957696827262,0.05411764705882353,0.0,248
A6,17,training_set_primary_roi_025:247,melanophage,both_correct,0,0.7985246657445828,0.6646201074443592,0.3289676425269646,0.0,249
A6,17,training_set_primary_roi_025:265,apoptosis,both_wrong,0,0.9741379310344828,0.9495798319327731,0.04631578947368421,0.0,250
A6,17,training_set_primary_roi_025:283,neutrophil,both_correct,0,0.7650158061116965,0.6194539249146758,0.37221269296740994,0.0,251
A6,17,training_set_primary_roi_027:74,lymphocyte,both_correct,0,0.9687162891046386,0.9393305439330544,0.04842105263157895,0.0,257
A6,17,training_set_primary_roi_028:150,neutrophil,both_correct,0,0.9672830725462305,0.9366391184573003,0.014326647564469915,0.0,258
A6,17,training_set_primary_roi_029:28,endothelium,both_correct,0,0.972318339100346,0.9461279461279462,0.05387205387205387,0.0,259
A6,17,training_set_primary_roi_029:103,plasma_cell,both_wrong,0,0.975,0.9512195121951219,0.01904761904761905,0.0,260
A6,17,training_set_primary_roi_029:113,stroma,both_wrong,0,0.9788617886178862,0.9585987261146497,0.022508038585209004,0.0,261
A6,17,training_set_primary_roi_030:90,stroma,both_wrong,0,0.9424657534246575,0.8911917098445595,0.10880829015544041,0.0,262
A6,17,training_set_primary_roi_030:111,epithelium,both_wrong,0,0.979854264894985,0.9605042016806723,0.03288364249578415,0.0,263
A6,17,training_set_primary_roi_031:60,lymphocyte,both_wrong,0,0.9845360824742269,0.9695431472081218,0.005141388174807198,0.0,264
A6,17,training_set_primary_roi_031:297,melanophage,both_correct,0,0.9785575048732943,0.9580152671755725,0.04198473282442748,0.0,265
A6,17,training_set_primary_roi_032:60,melanophage,both_correct,0,0.9567068843151171,0.9170068027210885,0.05655172413793103,0.0,266
A6,17,training_set_primary_roi_032:185,epithelium,both_correct,0,0.9646153846153847,0.9316493313521546,0.04216867469879518,0.0,267
A6,17,training_set_primary_roi_032:212,lymphocyte,both_wrong,0,0.9798994974874372,0.9605911330049262,0.03940886699507389,0.0,268
A6,17,training_set_primary_roi_032:311,tumor,both_correct,0,0.9769585253456221,0.954954954954955,0.04504504504504504,0.0,269
A6,17,training_set_primary_roi_032:387,stroma,both_wrong,0,0.9580246913580247,0.919431279620853,0.08056872037914692,0.0,270
A6,17,training_set_primary_roi_034:138,tumor,both_correct,0,0.9706439393939394,0.9429622815087396,0.05703771849126035,0.0,276
A6,17,training_set_primary_roi_034:241,epithelium,both_wrong,0,0.9744279946164199,0.9501312335958005,0.04216073781291173,0.0,277
A6,17,training_set_primary_roi_036:160,tumor,both_correct,0,0.7831978319783198,0.643652561247216,0.49324324324324326,0.0,278
A6,17,training_set_primary_roi_036:276,epithelium,A1_correct_candidate_wrong,-1,0.935361216730038,0.8785714285714286,0.104,0.0,279
A6,17,training_set_primary_roi_036:441,stroma,both_wrong,0,0.8994899489948995,0.8173391494002181,0.10947249007373795,0.0,280
A6,17,training_set_primary_roi_036:510,tumor,both_wrong,0,0.9569160997732427,0.9173913043478261,0.08260869565217391,0.0,281
A6,17,training_set_primary_roi_037:140,plasma_cell,both_wrong,0,0.9863945578231292,0.9731543624161074,0.027586206896551724,0.0,282
A6,17,training_set_primary_roi_037:198,stroma,A1_correct_candidate_wrong,-1,0.9788434414668548,0.9585635359116023,0.0028169014084507044,0.0,283
A6,17,training_set_primary_roi_037:245,melanophage,both_wrong,0,0.9567164179104478,0.9170243204577968,0.08297567954220315,0.0,284
A6,17,training_set_primary_roi_038:206,epithelium,both_wrong,0,0.8008474576271186,0.6678445229681979,0.3482587064676617,0.0,285
A6,17,training_set_primary_roi_038:225,endothelium,both_correct,0,0.7752126366950183,0.6329365079365079,0.5638629283489096,0.0,286
A6,17,training_set_primary_roi_039:395,tumor,both_wrong,0,0.9833110814419226,0.9671700590938936,0.004013377926421404,0.0,287
A6,17,training_set_primary_roi_040:3,epithelium,both_correct,0,0.9654135338345865,0.9331395348837209,0.06686046511627906,0.0,288
A6,17,training_set_primary_roi_041:6,melanophage,both_correct,0,0.9611992945326279,0.9252971137521222,0.05434782608695652,0.0,289
A6,17,training_set_primary_roi_041:402,stroma,both_wrong,0,0.4720496894409938,0.3089430894308943,1.631578947368421,0.0,290
A6,17,training_set_primary_roi_042:5,tumor,both_wrong,0,0.9421965317919075,0.8907103825136612,0.10410958904109589,0.0,291
A6,17,training_set_primary_roi_042:13,tumor,both_wrong,0,0.8071748878923767,0.6766917293233082,0.3978494623655914,0.0,292
A6,17,training_set_primary_roi_042:56,tumor,both_wrong,0,0.9790874524714829,0.9590316573556797,0.03731343283582089,0.0,293
A6,17,training_set_primary_roi_042:397,epithelium,A1_wrong_candidate_correct,1,0.9363905325443787,0.8803894297635605,0.09577464788732394,0.0,294
A6,17,training_set_primary_roi_043:597,melanophage,both_wrong,0,0.5263157894736842,0.35714285714285715,0.6428571428571429,0.0,295
A6,17,training_set_primary_roi_044:160,histiocyte,both_correct,0,0.9681978798586572,0.9383561643835616,0.016355140186915886,0.0,296
A6,17,training_set_primary_roi_044:215,epithelium,both_correct,0,0.9080459770114943,0.8315789473684211,0.16842105263157894,0.0,297
A6,17,training_set_primary_roi_044:272,melanophage,A1_wrong_candidate_correct,1,0.9053333333333333,0.8270401948842875,0.16401468788249693,0.0,298
A6,17,training_set_primary_roi_044:415,endothelium,both_correct,0,0.671120246659815,0.5050270688321732,0.748587570621469,0.0,299
A6,17,training_set_primary_roi_045:533,tumor,both_correct,0,0.7194570135746606,0.5618374558303887,0.375,0.0,300
A6,17,training_set_primary_roi_045:561,tumor,both_correct,0,0.6733772995487678,0.5075876504447933,0.8638170974155069,0.0,301
A6,17,training_set_primary_roi_047:82,histiocyte,both_wrong,0,0.9656146961846443,0.9335154826958105,0.04151291512915129,0.0,307
A6,17,training_set_primary_roi_047:507,lymphocyte,both_correct,0,0.9555822328931572,0.9149425287356322,0.021844660194174758,0.0,308
A6,17,training_set_primary_roi_047:775,lymphocyte,both_correct,0,0.9761634506242906,0.9534368070953437,0.020224719101123594,0.0,309
A6,17,training_set_primary_roi_048:16,melanophage,A1_wrong_candidate_correct,1,0.9517241379310345,0.9078947368421053,0.04225352112676056,0.0,310
A6,17,training_set_primary_roi_048:173,histiocyte,both_wrong,0,0.9737556561085973,0.9488536155202821,0.01615798922800718,0.0,311
A6,17,training_set_primary_roi_048:432,endothelium,both_wrong,0,0.9666110183639399,0.9353796445880452,0.010067114093959731,0.0,312
A6,17,training_set_primary_roi_048:693,apoptosis,both_wrong,0,0.927536231884058,0.8648648648648649,0.09090909090909091,0.0,313
A6,17,training_set_primary_roi_048:796,neutrophil,both_correct,0,0.711168164313222,0.5517928286852589,0.44510978043912175,0.0,314
A6,17,training_set_primary_roi_049:221,endothelium,A1_wrong_candidate_correct,1,0.8291814946619217,0.7082066869300911,0.39148936170212767,0.0,315
A6,17,training_set_primary_roi_049:364,plasma_cell,both_wrong,0,0.8960573476702509,0.8116883116883117,0.232,0.0,316
A6,17,training_set_primary_roi_051:148,lymphocyte,both_wrong,0,0.9640449438202248,0.93058568329718,0.0045045045045045045,0.0,317
A6,17,training_set_primary_roi_052:127,histiocyte,A1_correct_candidate_wrong,-1,0.9734265734265735,0.9482288828337875,0.022130013831258646,0.0,318
A6,17,training_set_primary_roi_052:130,plasma_cell,both_wrong,0,0.9310924369747899,0.8710691823899371,0.13261648745519714,0.0,319
A6,17,training_set_primary_roi_052:557,apoptosis,both_wrong,0,0.9429657794676806,0.8920863309352518,0.104,0.0,320
A6,17,training_set_primary_roi_052:633,neutrophil,both_correct,0,0.672645739910314,0.5067567567567568,0.48299319727891155,0.0,321
A6,17,training_set_primary_roi_054:291,histiocyte,A1_correct_candidate_wrong,-1,0.896,0.8115942028985508,0.13432835820895522,0.0,325
A6,17,training_set_primary_roi_054:324,lymphocyte,both_correct,0,0.9662921348314607,0.9347826086956522,0.0,0.0,326
A6,17,training_set_primary_roi_055:502,histiocyte,both_wrong,0,0.93359375,0.8754578754578755,0.007782101167315175,0.0,327
A6,17,training_set_primary_roi_057:198,stroma,both_wrong,0,0.9366754617414248,0.8808933002481389,0.061381074168797956,0.0,332
A6,17,training_set_primary_roi_057:203,neutrophil,both_correct,0,0.8759342301943199,0.7792553191489362,0.22074468085106383,0.0,333
A6,17,training_set_primary_roi_057:233,lymphocyte,both_correct,0,0.956140350877193,0.9159663865546218,0.011764705882352941,0.0,334
A6,17,training_set_primary_roi_057:440,lymphocyte,both_correct,0,0.9497716894977168,0.9043478260869565,0.00909090909090909,0.0,335
A6,17,training_set_primary_roi_057:659,histiocyte,both_correct,0,0.8846761453396524,0.7932011331444759,0.11044776119402985,0.0,336
A6,17,training_set_primary_roi_057:679,apoptosis,both_wrong,0,0.8428571428571429,0.7283950617283951,0.19742489270386265,0.0,337
A6,17,training_set_primary_roi_058:45,epithelium,both_wrong,0,0.9349736379613357,0.8778877887788779,0.12211221122112212,0.0,338
A6,17,training_set_primary_roi_058:346,stroma,both_wrong,0,0.9744318181818182,0.9501385041551247,0.017191977077363897,0.0,339
A6,17,training_set_primary_roi_059:444,lymphocyte,both_wrong,0,0.9662921348314607,0.9347826086956522,0.06976744186046512,0.0,340
A6,17,training_set_primary_roi_059:463,plasma_cell,both_wrong,0,0.6200750469043153,0.4493541808293678,0.5506458191706323,0.0,341
A6,17,training_set_primary_roi_059:469,neutrophil,both_correct,0,0.9063291139240506,0.8287037037037037,0.13679245283018868,0.0,342
A6,17,training_set_primary_roi_060:80,tumor,A1_wrong_candidate_correct,1,0.9628055260361318,0.9282786885245902,0.014767932489451477,0.0,343
A6,17,training_set_primary_roi_060:132,histiocyte,both_wrong,0,0.9622641509433962,0.9272727272727272,0.07334963325183375,0.0,344
A6,17,training_set_primary_roi_060:314,neutrophil,both_wrong,0,0.8127090301003345,0.6845070422535211,0.3154929577464789,0.0,345
A6,17,training_set_primary_roi_061:322,epithelium,both_correct,0,0.9521367521367521,0.9086460032626428,0.09135399673735727,0.0,346
A6,17,training_set_primary_roi_062:304,histiocyte,both_wrong,0,0.9667673716012085,0.935672514619883,0.052941176470588235,0.0,347
A6,17,training_set_primary_roi_063:236,histiocyte,both_wrong,0,0.9746444032158318,0.9505428226779252,0.04945717732207479,0.0,348
A6,17,training_set_primary_roi_063:508,tumor,A1_wrong_candidate_correct,1,0.9705882352941176,0.9428571428571428,0.04,0.0,349
A6,17,training_set_primary_roi_064:468,melanophage,both_correct,0,0.9651162790697675,0.9325842696629213,0.01675041876046901,0.0,350
A6,17,training_set_primary_roi_065:57,stroma,both_wrong,0,0.9066305818673883,0.8292079207920792,0.19287833827893175,0.0,351
A6,17,training_set_primary_roi_067:73,epithelium,both_correct,0,0.9078014184397163,0.8311688311688312,0.16883116883116883,0.0,352
A6,17,training_set_primary_roi_068:32,neutrophil,both_wrong,0,0.6814671814671814,0.5168374816983895,0.9348441926345609,0.0,353
A6,17,training_set_primary_roi_068:247,plasma_cell,both_wrong,0,0.8953068592057761,0.8104575163398693,0.1895424836601307,0.0,354
A6,17,training_set_primary_roi_068:326,histiocyte,both_wrong,0,0.27309236947791166,0.15813953488372093,3.134020618556701,0.0,355
A6,17,training_set_primary_roi_068:389,melanophage,both_wrong,0,0.9559748427672956,0.9156626506024096,0.06882591093117409,0.0,356
A6,17,training_set_primary_roi_068:439,tumor,both_wrong,0,0.904639175257732,0.8258823529411765,0.1346153846153846,0.0,357
A6,17,training_set_primary_roi_068:498,apoptosis,both_wrong,0,0.7453416149068323,0.594059405940594,0.40594059405940597,0.0,358
A6,17,training_set_primary_roi_069:7,lymphocyte,both_correct,0,0.9739413680781759,0.9492063492063492,0.050793650793650794,0.0,359
A6,17,training_set_primary_roi_073:247,epithelium,both_correct,0,0.8188405797101449,0.6932515337423313,0.4424778761061947,0.0,369
A6,17,training_set_primary_roi_073:263,melanophage,both_correct,0,0.8571428571428571,0.75,0.23404255319148937,0.0,370
A6,17,training_set_primary_roi_074:68,epithelium,both_correct,0,0.9376114081996435,0.8825503355704698,0.10902255639097744,0.0,371
A6,17,training_set_primary_roi_074:476,lymphocyte,both_wrong,0,0.0,0.0,1.7027027027027026,0.0,372
A6,17,training_set_primary_roi_075:233,tumor,both_wrong,0,0.9723032069970845,0.9460992907801419,0.05697151424287856,0.0,373
A6,17,training_set_primary_roi_076:394,lymphocyte,both_wrong,0,0.6666666666666666,0.5,1.0,0.0,374
A6,17,training_set_primary_roi_076:419,endothelium,both_correct,0,0.7530224525043178,0.6038781163434903,0.35511363636363635,0.0,375
A6,17,training_set_primary_roi_079:78,melanophage,both_correct,0,0.9550475211918829,0.9139626352015733,0.047869542346133616,0.0,376
A6,17,training_set_primary_roi_079:392,epithelium,both_wrong,0,0.9713261648745519,0.9442508710801394,0.03866432337434095,0.0,377
A6,17,training_set_primary_roi_079:479,stroma,both_wrong,0,0.4777777777777778,0.31386861313868614,0.6600496277915633,0.0,378
A6,17,training_set_primary_roi_080:13,lymphocyte,both_wrong,0,0.9389920424403183,0.885,0.12994350282485875,0.0,379
A6,17,training_set_primary_roi_080:545,stroma,both_correct,0,0.7688564476885644,0.6245059288537549,0.3418803418803419,0.0,380
A6,17,training_set_primary_roi_080:547,tumor,both_correct,0,0.09696969696969697,0.050955414012738856,0.68,0.0,381
A6,17,training_set_primary_roi_081:20,tumor,both_correct,0,0.8451106352605282,0.7317676143386898,0.26823238566131025,0.0,382
A6,17,training_set_primary_roi_081:392,lymphocyte,both_correct,0,0.9445544554455445,0.8949343339587242,0.044534412955465584,0.0,383
A6,17,training_set_primary_roi_083:18,lymphocyte,both_correct,0,0.9830508474576272,0.9666666666666667,0.007792207792207792,0.0,388
A6,17,training_set_primary_roi_083:86,histiocyte,both_wrong,0,0.9694323144104804,0.940677966101695,0.03151862464183381,0.0,389
A6,17,training_set_primary_roi_083:450,histiocyte,A1_correct_candidate_wrong,-1,0.9644444444444444,0.9313304721030042,0.06451612903225806,0.0,390
A6,17,training_set_primary_roi_083:561,melanophage,both_correct,0,0.9775862068965517,0.9561551433389545,0.04054054054054054,0.0,391
A6,17,training_set_primary_roi_083:623,endothelium,both_wrong,0,0.8867595818815331,0.7965571205007824,0.20344287949921752,0.0,392
A6,17,training_set_primary_roi_083:780,tumor,both_correct,0,0.855945521215296,0.7481684981684982,0.24701561065197428,0.0,393
A6,17,training_set_primary_roi_084:131,histiocyte,both_wrong,0,0.968986905582357,0.9398395721925134,0.06016042780748663,0.0,394
A6,17,training_set_primary_roi_084:237,endothelium,both_correct,0,0.964527027027027,0.9314845024469821,0.020477815699658702,0.0,395
A6,17,training_set_primary_roi_084:471,tumor,both_correct,0,0.8347613219094248,0.7163865546218487,0.27637130801687765,0.0,396
A6,17,training_set_primary_roi_086:235,melanophage,both_wrong,0,0.9075804776739356,0.8307984790874525,0.1591928251121076,0.0,397
A6,17,training_set_primary_roi_086:484,tumor,both_correct,0,0.8393782383419689,0.7232142857142857,0.26905829596412556,0.0,398
A6,17,training_set_primary_roi_086:598,apoptosis,both_wrong,0,0.39316239316239315,0.24468085106382978,0.7553191489361702,0.0,399
A6,17,training_set_primary_roi_087:101,tumor,both_correct,0,0.945260347129506,0.8962025316455696,0.10379746835443038,0.0,400
A6,17,training_set_primary_roi_087:236,lymphocyte,both_correct,0,0.9169435215946844,0.8466257668711656,0.15337423312883436,0.0,401
A6,17,training_set_primary_roi_087:451,tumor,both_wrong,0,0.9545454545454546,0.9130434782608695,0.08695652173913043,0.0,402
A6,17,training_set_primary_roi_087:507,lymphocyte,both_correct,0,0.9451476793248945,0.896,0.09893048128342247,0.0,403
A6,17,training_set_primary_roi_089:230,epithelium,both_wrong,0,0.8148148148148148,0.6875,0.34183673469387754,0.0,404
A6,17,training_set_primary_roi_091:252,plasma_cell,both_wrong,0,0.9782761037140855,0.9574759945130316,0.001402524544179523,0.0,410
A6,17,training_set_primary_roi_091:684,lymphocyte,both_correct,0,0.938562091503268,0.8842364532019704,0.06329113924050633,0.0,411
A6,17,training_set_primary_roi_091:786,histiocyte,both_wrong,0,0.9543624161073826,0.9127086007702182,0.018617021276595744,0.0,412
A6,17,training_set_primary_roi_093:424,lymphocyte,both_wrong,0,0.9479258605472197,0.9010067114093959,0.10986964618249534,0.0,413
A6,17,training_set_primary_roi_095:363,melanophage,both_correct,0,0.9504950495049505,0.9056603773584906,0.05234159779614325,0.0,418
A6,17,training_set_primary_roi_095:382,neutrophil,both_correct,0,0.8544600938967136,0.7459016393442623,0.1910828025477707,0.0,419
A6,17,training_set_primary_roi_096:27,endothelium,both_wrong,0,0.9725315515961396,0.9465317919075145,0.007451564828614009,0.0,420
A6,17,training_set_primary_roi_096:205,histiocyte,both_correct,0,0.9050632911392406,0.8265895953757225,0.14965986394557823,0.0,421
A6,17,training_set_primary_roi_096:603,tumor,both_correct,0,0.9084628670120898,0.8322784810126582,0.14323890967397113,0.0,422
A6,17,training_set_primary_roi_097:25,tumor,both_correct,0,0.9571068124474348,0.917741935483871,0.008375209380234505,0.0,423
A6,17,training_set_primary_roi_098:338,stroma,both_wrong,0,0.9102773246329527,0.8353293413173652,0.16607773851590105,0.0,424
A6,17,training_set_primary_roi_099:52,melanophage,both_correct,0,0.8797564687975646,0.7853260869565217,0.27335640138408307,0.0,425
A6,17,training_set_primary_roi_099:184,histiocyte,both_wrong,0,0.862876254180602,0.7588235294117647,0.3118556701030928,0.0,426
A6,17,training_set_primary_roi_099:521,neutrophil,A1_wrong_candidate_correct,1,0.9530916844349681,0.9103869653767821,0.07982261640798226,0.0,427
A6,17,training_set_primary_roi_101:57,stroma,A1_correct_candidate_wrong,-1,0.30042918454935624,0.17676767676767677,4.6571428571428575,0.0,436
A6,17,training_set_primary_roi_101:127,epithelium,both_correct,0,0.9685863874345549,0.9390862944162437,0.02889576883384933,0.0,437
A6,17,training_set_primary_roi_102:265,endothelium,both_wrong,0,0.8916728076639646,0.8045212765957447,0.19547872340425532,0.0,438
A6,17,training_set_primary_roi_102:426,epithelium,both_correct,0,0.93608029582673,0.8798411122144985,0.035483870967741936,0.0,439
A6,29,training_set_metastatic_roi_001:187,apoptosis,both_wrong,0,0.819672131147541,0.6944444444444444,0.3964285714285714,0.0,0
A6,29,training_set_metastatic_roi_002:710,plasma_cell,both_wrong,0,0.9443882709807887,0.8946360153256705,0.07773109243697479,0.0,1
A6,29,training_set_metastatic_roi_003:139,tumor,both_correct,0,0.9731833910034602,0.9477674810446504,0.039016115351993216,0.0,2
A6,29,training_set_metastatic_roi_004:432,tumor,both_wrong,0,0.9296567248171075,0.868559411146162,0.13144058885383805,0.0,3
A6,29,training_set_metastatic_roi_008:120,apoptosis,both_wrong,0,0.8398791540785498,0.7239583333333334,0.018292682926829267,0.0,9
A6,29,training_set_metastatic_roi_010:117,stroma,both_wrong,0,0.9285714285714286,0.8666666666666667,0.0856610800744879,0.0,10
A6,29,training_set_metastatic_roi_010:129,apoptosis,both_wrong,0,0.9072681704260651,0.8302752293577982,0.07272727272727272,0.0,11
A6,29,training_set_metastatic_roi_011:217,melanophage,both_correct,0,0.898876404494382,0.8163265306122449,0.008605851979345954,0.0,12
A6,29,training_set_metastatic_roi_011:265,tumor,both_wrong,0,0.8411552346570397,0.7258566978193146,0.3776824034334764,0.0,13
A6,29,training_set_metastatic_roi_012:305,tumor,both_correct,0,0.8713450292397661,0.772020725388601,0.2953020134228188,0.0,14
A6,29,training_set_metastatic_roi_014:372,apoptosis,both_wrong,0,0.9064143007360673,0.8288461538461539,0.17115384615384616,0.0,15
A6,29,training_set_metastatic_roi_015:113,tumor,both_correct,0,0.9282533399307273,0.866112650046168,0.13388734995383195,0.0,16
A6,29,training_set_metastatic_roi_016:40,tumor,A1_correct_candidate_wrong,-1,0.934322033898305,0.8767395626242545,0.038876889848812095,0.0,17
A6,29,training_set_metastatic_roi_016:199,stroma,both_wrong,0,0.9470468431771895,0.8994197292069632,0.04158004158004158,0.0,18
A6,29,training_set_metastatic_roi_016:289,apoptosis,both_correct,0,0.9484808454425363,0.9020100502512562,0.04896907216494845,0.0,19
A6,29,training_set_metastatic_roi_016:370,plasma_cell,both_correct,0,0.7988748241912799,0.6651053864168618,0.27007299270072993,0.0,20
A6,29,training_set_metastatic_roi_017:598,plasma_cell,both_correct,0,0.45651173492867003,0.29576624925462136,0.7042337507453786,0.0,21
A6,29,training_set_metastatic_roi_017:599,plasma_cell,both_correct,0,0.6621803499327052,0.4949698189134809,0.5050301810865191,0.0,22
A6,29,training_set_metastatic_roi_017:608,apoptosis,both_wrong,0,0.19501133786848074,0.10804020100502512,0.8919597989949749,0.0,23
A6,29,training_set_metastatic_roi_018:120,neutrophil,A1_wrong_candidate_correct,1,0.8760563380281691,0.7794486215538847,0.2829581993569132,0.0,24
A6,29,training_set_metastatic_roi_020:84,tumor,both_correct,0,0.9622641509433962,0.9272727272727272,0.0,0.0,25
A6,29,training_set_metastatic_roi_022:385,tumor,both_wrong,0,0.8323699421965318,0.7128712871287128,0.3698630136986301,0.0,27
A6,29,training_set_metastatic_roi_022:506,tumor,both_wrong,0,0.884272997032641,0.7925531914893617,0.1464968152866242,0.0,28
A6,29,training_set_metastatic_roi_022:565,endothelium,both_wrong,0,0.7394094993581515,0.5865580448065173,0.7048611111111112,0.0,29
A6,29,training_set_metastatic_roi_024:193,neutrophil,both_wrong,0,0.8148148148148148,0.6875,0.036637931034482756,0.0,31
A6,29,training_set_metastatic_roi_025:6,tumor,both_wrong,0,0.8772597526165556,0.7813559322033898,0.156140350877193,0.0,32
A6,29,training_set_metastatic_roi_025:287,tumor,both_wrong,0,0.9546313799621928,0.9132007233273056,0.0867992766726944,0.0,33
A6,29,training_set_metastatic_roi_025:544,plasma_cell,both_wrong,0,0.9275675675675675,0.8649193548387096,0.1350806451612903,0.0,34
A6,29,training_set_metastatic_roi_025:614,stroma,both_wrong,0,0.6662983425414365,0.4995857497928749,0.1717171717171717,0.0,35
A6,29,training_set_metastatic_roi_026:12,tumor,A1_correct_candidate_wrong,-1,0.9573679332715477,0.9182222222222223,0.0055762081784386614,0.0,36
A6,29,training_set_metastatic_roi_026:115,tumor,both_wrong,0,0.9131652661064426,0.8402061855670103,0.03125,0.0,37
A6,29,training_set_metastatic_roi_026:403,histiocyte,A1_wrong_candidate_correct,1,0.7618283881315157,0.6152849740932642,0.14629948364888123,0.0,38
A6,29,training_set_metastatic_roi_026:414,lymphocyte,both_wrong,0,0.8198529411764706,0.6947040498442367,0.354978354978355,0.0,39
A6,29,training_set_metastatic_roi_026:503,neutrophil,both_wrong,0,0.7939110070257611,0.658252427184466,0.17857142857142858,0.0,40
A6,29,training_set_metastatic_roi_026:508,plasma_cell,both_correct,0,0.9124877089478859,0.8390596745027125,0.04216867469879518,0.0,41
A6,29,training_set_metastatic_roi_028:632,plasma_cell,both_wrong,0,0.6472868217054264,0.4785100286532951,0.4597014925373134,0.0,55
A6,29,training_set_metastatic_roi_031:126,apoptosis,both_wrong,0,0.888,0.7985611510791367,0.25225225225225223,0.0,65
A6,29,training_set_metastatic_roi_032:288,plasma_cell,both_wrong,0,0.9194499017681729,0.850909090909091,0.14909090909090908,0.0,66
A6,29,training_set_metastatic_roi_034:365,tumor,both_wrong,0,0.128680479825518,0.06876456876456877,0.9312354312354313,0.0,67
A6,29,training_set_metastatic_roi_035:17,tumor,both_correct,0,0.9574780058651027,0.9184247538677919,0.02373887240356083,0.0,68
A6,29,training_set_metastatic_roi_035:98,tumor,both_correct,0,0.9032846715328468,0.8236272878535774,0.21414141414141413,0.0,69
A6,29,training_set_metastatic_roi_035:273,tumor,both_correct,0,0.0,0.0,1.0,0.0,70
A6,29,training_set_metastatic_roi_036:238,tumor,both_correct,0,0.8041462084015275,0.6724452554744526,0.32755474452554745,0.0,71
A6,29,training_set_metastatic_roi_037:276,tumor,both_correct,0,0.8909853249475891,0.8034026465028355,0.23943661971830985,0.0,72
