prompt,experiment_group,scenario_id,run_id,seed,fold,phase,epoch,split,objective,nll,macro_precision,macro_recall,macro_f1,balanced_accuracy_fixed10,accuracy,ece15,roi_macro_precision,roi_macro_recall,roi_macro_f1,pooled_macro_f1,lr,grad_norm_mean,draws,unique_nuclei,unique_groups,repeat_fraction,best_so_far,minimum_delta_pass,patience_counter,selected,checkpoint_saved,source_sha256
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,4,train,0.8495707337061564,0.9010646343231201,0.7330403171822885,0.7628489404897856,0.7274477513416924,0.7628489404897856,0.7211111111111111,0.09672308244638973,0.3793425024982402,0.37880032813347625,0.3584880529604143,0.726924875524699,[0.001],5.236758136749268,900,556,61,0.38222222222222224,0.13837585034013605,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,4,dev,NOT APPLICABLE,1.7778717279434204,0.44897133461535077,0.44790104947526244,0.4222373461562102,0.44790104947526244,0.4444444444444444,0.14800051596429611,0.13410714285714287,0.15684523809523812,0.13837585034013605,0.42072474111419345,[0.001],5.236758136749268,900,556,61,0.38222222222222224,0.13837585034013605,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,5,train,0.6720930504798889,0.7486185431480408,0.78268439781262,0.8130249968278138,0.7903913225379233,0.8130249968278138,0.7811111111111111,0.12349918242957857,0.416878807099094,0.42450443184674924,0.4042135867485698,0.789858080945079,[0.001],4.4819022496541345,900,546,61,0.3933333333333333,0.13837585034013605,False,1,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,5,dev,NOT APPLICABLE,1.7798558473587036,0.42287511982009135,0.41884057971014493,0.4085679637637428,0.41884057971014493,0.43555555555555553,0.132622493174341,0.1324107142857143,0.1529761904761905,0.13732993197278914,0.40698066217644124,[0.001],4.4819022496541345,900,546,61,0.3933333333333333,0.13837585034013605,False,1,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,6,train,0.6166337649027507,0.6627629995346069,0.8077385250838747,0.8467918622848201,0.820028484065829,0.8467918622848201,0.8144444444444444,0.12390815463331009,0.4549390416603532,0.44551429629923656,0.43481228701327906,0.8194794644579858,[0.001],4.56780694325765,900,552,61,0.3866666666666667,0.14518707482993198,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,6,dev,NOT APPLICABLE,1.7446657419204712,0.42716513329013334,0.43985507246376815,0.41961114782584996,0.43985507246376815,0.4533333333333333,0.13429148899184332,0.1418452380952381,0.15952380952380954,0.14518707482993198,0.4180985427838332,[0.001],4.56780694325765,900,552,61,0.3866666666666667,0.14518707482993198,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,7,train,0.5506306510501437,0.5967939496040344,0.8385468597422573,0.8790371357272765,0.8516169767186635,0.8790371357272765,0.8444444444444444,0.14432910275128152,0.482039614129778,0.4712949364241391,0.46230869262202806,0.8510837351258195,[0.001],4.783201551437378,900,545,61,0.3944444444444445,0.14560374149659863,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,7,dev,NOT APPLICABLE,1.778897762298584,0.4405865066791841,0.4521739130434783,0.4330398654145836,0.4521739130434783,0.4622222222222222,0.12403542319933573,0.1405059523809524,0.1636904761904762,0.14560374149659863,0.4315383639130821,[0.001],4.783201551437378,900,545,61,0.3944444444444445,0.14560374149659863,True,0,False,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,8,train,0.48138787769609026,0.5212332010269165,0.8681509611714423,0.8932310831958719,0.877721000199182,0.8932310831958719,0.8733333333333333,0.14846503204769557,0.485833958825762,0.48427076304264416,0.474762860848781,0.8757410947618297,[0.001],3.142573436101278,900,537,61,0.4033333333333333,0.14560374149659863,False,1,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,8,dev,NOT APPLICABLE,1.7802865505218506,0.42685179199885076,0.4249125437281359,0.40888407888407885,0.4249125437281359,0.4444444444444444,0.1520482952727212,0.1387202380952381,0.16071428571428573,0.14304421768707481,0.40740624637176365,[0.001],3.142573436101278,900,537,61,0.4033333333333333,0.14560374149659863,False,1,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,9,train,0.3997817858060201,0.44771113991737366,0.9003182740065101,0.9141045975553018,0.9042957627069533,0.9141045975553018,0.8977777777777778,0.1363046702080303,0.5045028150356019,0.4950263962211726,0.4902878105638225,0.9036872071315104,[0.001],3.275499153137207,900,559,61,0.37888888888888894,0.14560374149659863,False,2,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,9,dev,NOT APPLICABLE,1.7955735921859741,0.45596605149236724,0.4472680326503416,0.43112611301562237,0.4472680326503416,0.47555555555555556,0.16254756020175087,0.1387202380952381,0.1650297619047619,0.1453656462585034,0.4294594463489558,[0.001],3.275499153137207,900,559,61,0.37888888888888894,0.14560374149659863,False,2,False,False,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,10,train,0.39723575313886006,0.4646925628185272,0.8913094369138971,0.9112115636763523,0.8975425574209954,0.9112115636763523,0.8888888888888888,0.136715446876155,0.5012986705893965,0.5022366722839076,0.49046028414942044,0.8968989976159021,[0.001],3.1723485310872395,900,532,61,0.40888888888888886,0.14661564625850337,True,0,True,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s29,29,NOT APPLICABLE,joint,10,dev,NOT APPLICABLE,1.9521353244781494,0.46932084317427936,0.4290521405963685,0.42696826915047864,0.4290521405963685,0.4488888888888889,0.16400594618585373,0.14258928571428572,0.16339285714285715,0.14661564625850337,0.4252441312194441,[0.001],3.1723485310872395,900,532,61,0.40888888888888886,0.14661564625850337,True,0,True,True,295dbcc07898c2df7ce22964d6c12dc9cae6f17d63500c305e96bdb126386a56
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,1,train,1.866007960372501,1.5455313920974731,0.603818625477248,0.5128441822103793,0.4745288695493307,0.5128441822103793,0.43222222222222223,0.049444370650582846,0.18227385116082268,0.2133427665693573,0.17120232708881378,0.47424128784998426,[0.001],6.1754473686218265,900,538,61,0.40222222222222226,0.07512755102040816,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,1,dev,NOT APPLICABLE,1.9903157949447632,0.4435602132289972,0.34406130268199236,0.29538639253258847,0.34406130268199236,0.28444444444444444,0.1198458374871148,0.06869047619047619,0.09732142857142857,0.07512755102040816,0.29396036757715177,[0.001],6.1754473686218265,900,538,61,0.40222222222222226,0.07512755102040816,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,2,train,1.2250131334198846,1.2466518878936768,0.6126243557674762,0.6067995812714122,0.5721253651325556,0.6067995812714122,0.5711111111111111,0.0342626291513443,0.2697662537826472,0.2716769869937416,0.2482487119859192,0.5717862138379903,[0.001],5.740379858016968,900,552,61,0.3866666666666667,0.10584183673469387,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,2,dev,NOT APPLICABLE,1.8479564189910889,0.3721220981747297,0.39359486923205067,0.3428444813184601,0.39359486923205067,0.37777777777777777,0.1297766708665424,0.10068452380952382,0.12514880952380952,0.10584183673469387,0.3414342249082037,[0.001],5.740379858016968,900,552,61,0.3866666666666667,0.10584183673469387,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,3,train,1.0045439304245842,0.9769381284713745,0.6810715465057421,0.7144122996235671,0.6847363615739699,0.7144122996235671,0.69,0.08282352429297236,0.34628570501521316,0.3534002500694637,0.33350203785285754,0.6843403680962155,[0.001],5.134699980417888,900,553,60,0.38555555555555554,0.13602891156462585,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,3,dev,NOT APPLICABLE,1.6948140859603882,0.4206912156912157,0.4596285190737964,0.42846925640658073,0.4596285190737964,0.4622222222222222,0.11480557971530489,0.13005952380952382,0.15610119047619048,0.13602891156462585,0.4268838905529222,[0.001],5.134699980417888,900,553,60,0.38555555555555554,0.13602891156462585,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,4,train,0.8388025335470836,0.8249972462654114,0.7392466866180541,0.7471704098464661,0.7324049488515978,0.7471704098464661,0.7388888888888889,0.08790719277328918,0.37111820512854493,0.38182679712618584,0.36038597053289356,0.7319151529332305,[0.001],4.774994627634684,900,543,61,0.3966666666666666,0.13688775510204082,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,4,dev,NOT APPLICABLE,1.6933317184448242,0.4030829283560081,0.4220806263534899,0.39758658293299776,0.4220806263534899,0.4444444444444444,0.12028160479333666,0.13241071428571427,0.15595238095238098,0.13688775510204082,0.3959823048581314,[0.001],4.774994627634684,900,543,61,0.3966666666666666,0.13688775510204082,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,5,train,0.8153277201122707,0.7918056845664978,0.7650491691314929,0.7636060356130778,0.7478187064409214,0.7636060356130778,0.7444444444444445,0.08281057049830753,0.39241735137865214,0.3967278669279225,0.37565291450613486,0.7473406334428521,[0.001],4.468339904149373,900,548,61,0.3911111111111111,0.13688775510204082,False,1,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,5,dev,NOT APPLICABLE,1.8470076322555542,0.4346632940702708,0.414184574379477,0.387524128673979,0.414184574379477,0.4266666666666667,0.17007126179006365,0.12672619047619046,0.14970238095238092,0.13119897959183674,0.38600897715882754,[0.001],4.468339904149373,900,548,61,0.3911111111111111,0.13688775510204082,False,1,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,6,train,0.6900956765810649,0.6402754783630371,0.8157048778876372,0.8124333840883136,0.8097361833684775,0.8124333840883136,0.8111111111111111,0.12102782752778796,0.42337719298245613,0.4288085976263248,0.41565904825692535,0.809208171913314,[0.001],4.385588677724202,900,548,61,0.3911111111111111,0.13688775510204082,False,2,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,6,dev,NOT APPLICABLE,1.7027733325958252,0.388898869448405,0.39098783941362647,0.38159575924309663,0.39098783941362647,0.4266666666666667,0.17448967549535965,0.12392857142857143,0.14702380952380953,0.12852040816326532,0.37991508697418896,[0.001],4.385588677724202,900,548,61,0.3911111111111111,0.13688775510204082,False,2,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,7,train,0.5747689216666751,0.6816089749336243,0.8090563626497458,0.8441975426130355,0.8137128953895564,0.8441975426130355,0.8033333333333333,0.1038202728993363,0.43709821679445593,0.4368296749096971,0.41997716482622327,0.8131538517841552,[0.001],3.9824437141418456,900,529,61,0.41222222222222227,0.13787414965986394,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,7,dev,NOT APPLICABLE,1.9309970140457153,0.4393662742944099,0.44355322338830583,0.3989760768443956,0.44355322338830583,0.44,0.1714951683415307,0.1330952380952381,0.15357142857142855,0.13787414965986394,0.39769584924837864,[0.001],3.9824437141418456,900,529,61,0.41222222222222227,0.13787414965986394,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,8,train,0.5369912057452731,0.5165621042251587,0.8680016718356054,0.8661141775578395,0.8617678233820486,0.8661141775578395,0.8611111111111112,0.1309302838312255,0.459982275629951,0.46190773892218734,0.4510656262082827,0.8611861158466988,[0.001],4.107943328221639,900,541,61,0.39888888888888885,0.13787414965986394,False,1,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,8,dev,NOT APPLICABLE,1.714117169380188,0.4036654358713182,0.40395635515575545,0.3961007933935742,0.40395635515575545,0.4533333333333333,0.15599535650677152,0.13151785714285716,0.15863095238095237,0.1376275510204082,0.3944201211246666,[0.001],4.107943328221639,900,541,61,0.39888888888888885,0.13787414965986394,False,1,False,False,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,9,train,0.4565162245432536,0.4998645484447479,0.8594056636430845,0.8880657065516221,0.8665813820585134,0.8880657065516221,0.8577777777777778,0.11064422657092414,0.47473570600619774,0.47098268037417795,0.46110138525030403,0.8660323624506703,[0.001],3.6453293482462565,900,540,61,0.4,0.14310374149659863,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,9,dev,NOT APPLICABLE,1.7751086950302124,0.43993128127910736,0.4533816425120773,0.4315353714831117,0.4533816425120773,0.4622222222222222,0.15572611490885413,0.1370238095238095,0.1613095238095238,0.14310374149659863,0.4300338699816102,[0.001],3.6453293482462565,900,540,61,0.4,0.14310374149659863,True,0,False,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,10,train,0.40420214229159884,0.4182772934436798,0.9071089662574362,0.9169780696189148,0.9105969401400861,0.9169780696189148,0.9044444444444445,0.13674790498283176,0.5083232996820104,0.5007641011392053,0.494901340734497,0.9099809614694967,[0.001],3.5308437665303547,900,547,61,0.39222222222222225,0.15375850340136055,True,0,True,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,A,p6_A_D900,p6_A_D900_s43,43,NOT APPLICABLE,joint,10,dev,NOT APPLICABLE,1.8123996257781982,0.47010434010434016,0.4387056471764118,0.42682559927947655,0.4387056471764118,0.48,0.17056240095032585,0.14848214285714284,0.17232142857142857,0.15375850340136055,0.42539957432403985,[0.001],3.5308437665303547,900,547,61,0.39222222222222225,0.15375850340136055,True,0,True,True,6a7327030cebcb05c2fdcc5861b585e922c2c1a5c4a68fdf0eb30735c98d0b0a
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,1,train,1.8632882725861337,1.4214617013931274,0.5862102510803139,0.4999857251617815,0.47915288179522175,0.4999857251617815,0.4955555555555556,0.059520721915695414,0.2104134435691813,0.22885738763413116,0.1977337541377231,0.4788626060332478,[0.001],6.345115598042806,900,554,61,0.3844444444444445,0.11357993197278911,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,1,dev,NOT APPLICABLE,1.835974097251892,0.5088291275120543,0.3637014825920373,0.3340993261848544,0.3637014825920373,0.39111111111111113,0.08506734291712444,0.1069642857142857,0.13392857142857142,0.11357993197278911,0.3327547883697283,[0.001],6.345115598042806,900,554,61,0.3844444444444445,0.11357993197278911,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,2,train,1.2403312799783373,1.1530015468597412,0.644961006386388,0.6285808696019963,0.6098323310163363,0.6285808696019963,0.6111111111111112,0.05019114858574338,0.29018600640551856,0.30916722899218035,0.27656262610380966,0.6093848636814517,[0.001],5.535527261098226,900,541,61,0.39888888888888885,0.13564625850340137,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,2,dev,NOT APPLICABLE,1.6796069145202637,0.46787632737632745,0.4248792270531401,0.4130613161976181,0.4248792270531401,0.43555555555555553,0.07171784241994222,0.12961309523809522,0.15446428571428572,0.13564625850340137,0.41145703812275186,[0.001],5.535527261098226,900,541,61,0.39888888888888885,0.13564625850340137,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,3,train,1.0374087972218533,0.9267054796218872,0.7132055484081341,0.7135938755657066,0.700914627577018,0.7135938755657066,0.7111111111111111,0.09218340178330739,0.35297805205052835,0.3561422485081835,0.33936842319545557,0.7005057904042842,[0.001],5.23127490679423,900,562,61,0.37555555555555553,0.1520918367346939,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,3,dev,NOT APPLICABLE,1.6030596494674683,0.47046978802424616,0.45343994669332,0.4377343562945672,0.45343994669332,0.4888888888888889,0.1069653828938802,0.14482142857142857,0.1738095238095238,0.1520918367346939,0.4363848286292501,[0.001],5.23127490679423,900,562,61,0.37555555555555553,0.1520918367346939,True,0,False,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,4,train,0.8396535389315493,0.8684737682342529,0.7475957107136446,0.7765570147612401,0.7422938292374492,0.7765570147612401,0.7422222222222222,0.10362199198868538,0.39922938789675966,0.39396575106841847,0.3778992795623512,0.7417816427309144,[0.001],5.3170617580413815,900,546,61,0.3933333333333333,0.1520918367346939,False,1,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,4,dev,NOT APPLICABLE,1.6919082403182983,0.44127873937656553,0.4480009995002499,0.42266186036102227,0.4480009995002499,0.4488888888888889,0.12093036452929179,0.13282738095238095,0.15714285714285717,0.13887755102040816,0.4211467088458707,[0.001],5.3170617580413815,900,546,61,0.3933333333333333,0.1520918367346939,False,1,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,5,train,0.78301019341161,0.8501184582710266,0.7657964266213814,0.7995030241509115,0.7674154680943623,0.7995030241509115,0.7522222222222222,0.10625990321238836,0.43032386645025456,0.4140867502877783,0.40048917225831904,0.7669143046792917,[0.001],5.8877054214477536,900,536,61,0.4044444444444445,0.1520918367346939,False,2,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,5,dev,NOT APPLICABLE,1.8785978555679321,0.4568175476484301,0.4468682325503915,0.43019792946502794,0.4468682325503915,0.43555555555555553,0.11705181572172377,0.1324404761904762,0.15148809523809526,0.13578231292517007,0.4285936513901617,[0.001],5.8877054214477536,900,536,61,0.4044444444444445,0.1520918367346939,False,2,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,6,train,0.6824823030675503,0.7146416306495667,0.7899674027828627,0.8248297593368015,0.7928460386019143,0.8248297593368015,0.7844444444444445,0.11760496040185293,0.44536361567311256,0.43353444739940983,0.4175440957560431,0.7922682194034054,[0.001],4.919815603892008,900,564,61,0.3733333333333333,0.1520918367346939,False,3,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,6,dev,NOT APPLICABLE,1.7744306325912476,0.4399917883788852,0.4297434616025321,0.414648119471645,0.4297434616025321,0.4444444444444444,0.12251710918214587,0.13767857142857143,0.15535714285714286,0.14143707482993198,0.41323682914906434,[0.001],4.919815603892008,900,564,61,0.3733333333333333,0.1520918367346939,False,3,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,7,train,0.6115629107809379,0.595247745513916,0.8327232571244888,0.8579452692128748,0.8389008775457901,0.8579452692128748,0.8377777777777777,0.1325988094508648,0.4658741768728826,0.4560724539885418,0.44729175291080703,0.8384027150304776,[0.001],4.960814301172892,900,538,61,0.40222222222222226,0.1520918367346939,False,4,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,7,dev,NOT APPLICABLE,1.7137622833251953,0.4343388300296195,0.4469265367316342,0.4282152811328223,0.4469265367316342,0.4622222222222222,0.13498989608552722,0.13922619047619048,0.16309523809523813,0.1450765306122449,0.4267928060261368,[0.001],4.960814301172892,900,538,61,0.40222222222222226,0.1520918367346939,False,4,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,8,train,0.5366218274919083,0.5584942102432251,0.8376874786112065,0.8750031721862708,0.8475146796036487,0.8750031721862708,0.8433333333333334,0.12035644269651836,0.4790486274296706,0.46453412985088455,0.45712527863233143,0.8456323266624721,[0.001],3.8598692735036213,900,540,61,0.4,0.1520918367346939,False,5,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,8,dev,NOT APPLICABLE,1.7697182893753052,0.43236399129544295,0.44047143095119096,0.4259359411220861,0.44047143095119096,0.4622222222222222,0.15039770311779446,0.14333333333333334,0.16309523809523813,0.14703231292517005,0.42442078960693463,[0.001],3.8598692735036213,900,540,61,0.4,0.1520918367346939,False,5,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,9,train,0.4710315075525755,0.4468396008014679,0.8908531418672071,0.9079124899547434,0.8962302007410863,0.9079124899547434,0.8933333333333333,0.15280859488579962,0.511198651813406,0.49733226160706023,0.4923917759621713,0.894323989894478,[0.001],3.6473014831542967,900,556,61,0.38222222222222224,0.1520918367346939,False,6,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,9,dev,NOT APPLICABLE,1.730168104171753,0.4449989936963621,0.4227303015159086,0.42142723504051177,0.4227303015159086,0.4622222222222222,0.15068061510721842,0.1418452380952381,0.16696428571428573,0.14798469387755103,0.42001594471793113,[0.001],3.6473014831542967,900,556,61,0.38222222222222224,0.1520918367346939,False,6,False,False,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,10,train,0.4119733239355911,0.42015978693962097,0.9007900045209258,0.926341834792539,0.9101952357112337,0.926341834792539,0.9044444444444445,0.15224482236637013,0.5173750975800155,0.5097527090858571,0.5045702272538674,0.9096135281758837,[0.001],3.9228047053019206,900,542,61,0.3977777777777778,0.1520918367346939,False,7,True,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s17,17,NOT APPLICABLE,joint,10,dev,NOT APPLICABLE,1.800847053527832,0.44912942152745633,0.4318090954522738,0.429605982140687,0.4318090954522738,0.4622222222222222,0.15694992767439947,0.14407738095238096,0.16666666666666663,0.148937074829932,0.42817995718525037,[0.001],3.9228047053019206,900,542,61,0.3977777777777778,0.1520918367346939,False,7,True,True,f1573894a03b934a1f4e038049a9415c273f47375d1da8c440ad1e180880fb37
6,B,p6_B_AUG0,p6_B_AUG0_s29,29,NOT APPLICABLE,joint,1,train,1.8329047747825582,1.5014605522155762,0.5405222013013286,0.5374064205050121,0.47457321726192986,0.5374064205050121,0.48444444444444446,0.043626066727770696,0.1942783218602891,0.21923748660342154,0.1814219192987753,0.47427296999947827,[0.001],6.740465354919434,900,557,61,0.38111111111111107,0.0963265306122449,True,0,False,True,314f79835d4d86db8b63f61a7b5cd4b3763ffd57cc2f1b4a156ef05f72b75df7
6,B,p6_B_AUG0,p6_B_AUG0_s29,29,NOT APPLICABLE,joint,1,dev,NOT APPLICABLE,1.8895025253295898,0.33795232481731335,0.35325670498084294,0.31856376418836646,0.35325670498084294,0.3377777777777778,0.08471805055936177,0.09208333333333332,0.11160714285714286,0.0963265306122449,0.31704861267321494,[0.001],6.740465354919434,900,557,61,0.38111111111111107,0.0963265306122449,True,0,False,True,314f79835d4d86db8b63f61a7b5cd4b3763ffd57cc2f1b4a156ef05f72b75df7
6,B,p6_B_AUG0,p6_B_AUG0_s29,29,NOT APPLICABLE,joint,2,train,1.2586790254215399,1.139906406402588,0.6170540799070001,0.6408519434927886,0.6033261882038617,0.6408519434927886,0.6055555555555555,0.05620288628670904,0.27728961384699086,0.29484099419150817,0.26369814302273314,0.6029180249385556,[0.001],5.912199783325195,900,551,61,0.3877777777777778,0.13349489795918368,True,0,False,True,314f79835d4d86db8b63f61a7b5cd4b3763ffd57cc2f1b4a156ef05f72b75df7
